"state.rec","zcta","state.fips","state"
"53","22812","51","Virginia"
"53","22302","51","Virginia"
"53","23964","51","Virginia"
"53","24415","51","Virginia"
"53","23921","51","Virginia"
"53","20198","51","Virginia"
"53","22601","51","Virginia"
"53","23119","51","Virginia"
"53","23513","51","Virginia"
"53","22538","51","Virginia"
"53","23955","51","Virginia"
"53","24104","51","Virginia"
"53","23354","51","Virginia"
"53","23891","51","Virginia"
"53","24350","51","Virginia"
"53","24127","51","Virginia"
"53","24243","51","Virginia"
"53","24211","51","Virginia"
"53","24085","51","Virginia"
"53","23235","51","Virginia"
"53","24375","51","Virginia"
"53","22968","51","Virginia"
"53","24326","51","Virginia"
"53","24538","51","Virginia"
"53","22901","51","Virginia"
"53","22209","51","Virginia"
"53","23035","51","Virginia"
"53","23141","51","Virginia"
"53","23301","51","Virginia"
"53","20166","51","Virginia"
"53","24224","51","Virginia"
"53","23866","51","Virginia"
"53","23938","51","Virginia"
"53","24219","51","Virginia"
"53","23922","51","Virginia"
"53","22958","51","Virginia"
"53","23709","51","Virginia"
"53","23667","51","Virginia"
"53","23517","51","Virginia"
"53","23045","51","Virginia"
"53","22473","51","Virginia"
"53","20124","51","Virginia"
"53","23455","51","Virginia"
"53","20175","51","Virginia"
"53","23890","51","Virginia"
"53","24555","51","Virginia"
"53","22066","51","Virginia"
"53","24054","51","Virginia"
"53","23606","51","Virginia"
"53","24413","51","Virginia"
"53","23868","51","Virginia"
"53","23307","51","Virginia"
"53","23015","51","Virginia"
"53","23505","51","Virginia"
"53","23966","51","Virginia"
"53","24277","51","Virginia"
"53","24649","51","Virginia"
"53","22202","51","Virginia"
"53","24324","51","Virginia"
"53","22542","51","Virginia"
"53","24641","51","Virginia"
"53","20186","51","Virginia"
"53","23881","51","Virginia"
"53","22932","51","Virginia"
"53","22656","51","Virginia"
"53","24592","51","Virginia"
"53","22509","51","Virginia"
"53","22301","51","Virginia"
"53","22211","51","Virginia"
"53","24216","51","Virginia"
"53","23039","51","Virginia"
"53","22206","51","Virginia"
"53","23507","51","Virginia"
"53","23851","51","Virginia"
"53","23220","51","Virginia"
"53","24090","51","Virginia"
"53","24067","51","Virginia"
"53","24474","51","Virginia"
"53","23601","51","Virginia"
"53","24485","51","Virginia"
"53","24435","51","Virginia"
"53","22427","51","Virginia"
"53","22820","51","Virginia"
"53","23434","51","Virginia"
"53","24070","51","Virginia"
"53","24210","51","Virginia"
"53","24440","51","Virginia"
"53","24558","51","Virginia"
"53","24086","51","Virginia"
"53","24121","51","Virginia"
"53","24551","51","Virginia"
"53","24066","51","Virginia"
"53","24473","51","Virginia"
"53","24366","51","Virginia"
"53","23106","51","Virginia"
"53","22624","51","Virginia"
"53","22520","51","Virginia"
"53","24526","51","Virginia"
"53","22903","51","Virginia"
"53","22846","51","Virginia"
"53","24541","51","Virginia"
"53","23438","51","Virginia"
"53","23223","51","Virginia"
"53","24292","51","Virginia"
"53","23441","51","Virginia"
"53","24263","51","Virginia"
"53","23952","51","Virginia"
"53","22989","51","Virginia"
"53","24184","51","Virginia"
"53","24064","51","Virginia"
"53","23934","51","Virginia"
"53","24137","51","Virginia"
"53","24105","51","Virginia"
"53","23234","51","Virginia"
"53","23160","51","Virginia"
"53","22716","51","Virginia"
"53","22660","51","Virginia"
"53","23109","51","Virginia"
"53","22727","51","Virginia"
"53","24459","51","Virginia"
"53","22480","51","Virginia"
"53","23310","51","Virginia"
"53","20194","51","Virginia"
"53","24281","51","Virginia"
"53","24217","51","Virginia"
"53","23083","51","Virginia"
"53","24637","51","Virginia"
"53","24077","51","Virginia"
"53","24657","51","Virginia"
"53","24147","51","Virginia"
"53","22902","51","Virginia"
"53","24167","51","Virginia"
"53","23919","51","Virginia"
"53","22663","51","Virginia"
"53","24378","51","Virginia"
"53","23150","51","Virginia"
"53","24293","51","Virginia"
"53","23056","51","Virginia"
"53","24237","51","Virginia"
"53","22741","51","Virginia"
"53","24141","51","Virginia"
"53","24574","51","Virginia"
"53","22182","51","Virginia"
"53","23923","51","Virginia"
"53","24651","51","Virginia"
"53","23963","51","Virginia"
"53","24581","51","Virginia"
"53","22967","51","Virginia"
"53","23668","51","Virginia"
"53","22732","51","Virginia"
"53","24088","51","Virginia"
"53","22548","51","Virginia"
"53","23708","51","Virginia"
"53","23605","51","Virginia"
"53","24124","51","Virginia"
"53","23838","51","Virginia"
"53","22657","51","Virginia"
"53","23870","51","Virginia"
"53","23308","51","Virginia"
"53","24566","51","Virginia"
"53","22723","51","Virginia"
"53","22724","51","Virginia"
"53","23418","51","Virginia"
"53","23075","51","Virginia"
"53","23168","51","Virginia"
"53","23093","51","Virginia"
"53","20115","51","Virginia"
"53","23415","51","Virginia"
"53","24073","51","Virginia"
"53","23322","51","Virginia"
"53","23221","51","Virginia"
"53","23306","51","Virginia"
"53","20120","51","Virginia"
"53","23359","51","Virginia"
"53","24082","51","Virginia"
"53","23974","51","Virginia"
"53","23917","51","Virginia"
"53","22180","51","Virginia"
"53","24290","51","Virginia"
"53","22152","51","Virginia"
"53","23068","51","Virginia"
"53","22740","51","Virginia"
"53","23834","51","Virginia"
"53","22937","51","Virginia"
"53","23070","51","Virginia"
"53","24467","51","Virginia"
"53","24529","51","Virginia"
"53","22749","51","Virginia"
"53","23702","51","Virginia"
"53","24202","51","Virginia"
"53","24250","51","Virginia"
"53","23188","51","Virginia"
"53","23453","51","Virginia"
"53","22824","51","Virginia"
"53","24602","51","Virginia"
"53","24058","51","Virginia"
"53","24368","51","Virginia"
"53","24251","51","Virginia"
"53","23398","51","Virginia"
"53","24517","51","Virginia"
"53","23511","51","Virginia"
"53","23321","51","Virginia"
"53","22307","51","Virginia"
"53","22435","51","Virginia"
"53","24280","51","Virginia"
"53","24151","51","Virginia"
"53","24230","51","Virginia"
"53","24464","51","Virginia"
"53","22971","51","Virginia"
"53","22032","51","Virginia"
"53","24011","51","Virginia"
"53","24136","51","Virginia"
"53","23004","51","Virginia"
"53","23284","51","Virginia"
"53","22026","51","Virginia"
"53","23066","51","Virginia"
"53","22645","51","Virginia"
"53","22554","51","Virginia"
"53","23063","51","Virginia"
"53","24012","51","Virginia"
"53","22637","51","Virginia"
"53","23047","51","Virginia"
"53","20165","51","Virginia"
"53","23843","51","Virginia"
"53","22842","51","Virginia"
"53","22205","51","Virginia"
"53","24112","51","Virginia"
"53","23831","51","Virginia"
"53","23830","51","Virginia"
"53","22454","51","Virginia"
"53","22310","51","Virginia"
"53","22853","51","Virginia"
"53","23138","51","Virginia"
"53","24598","51","Virginia"
"53","23069","51","Virginia"
"53","23233","51","Virginia"
"53","23409","51","Virginia"
"53","23457","51","Virginia"
"53","24634","51","Virginia"
"53","24614","51","Virginia"
"53","22641","51","Virginia"
"53","22835","51","Virginia"
"53","24018","51","Virginia"
"53","23059","51","Virginia"
"53","20117","51","Virginia"
"53","22949","51","Virginia"
"53","24315","51","Virginia"
"53","23156","51","Virginia"
"53","22191","51","Virginia"
"53","22743","51","Virginia"
"53","22964","51","Virginia"
"53","24014","51","Virginia"
"53","22850","51","Virginia"
"53","22713","51","Virginia"
"53","24129","51","Virginia"
"53","23604","51","Virginia"
"53","22904","51","Virginia"
"53","24622","51","Virginia"
"53","23079","51","Virginia"
"53","23651","51","Virginia"
"53","23224","51","Virginia"
"53","20187","51","Virginia"
"53","23707","51","Virginia"
"53","22150","51","Virginia"
"53","22101","51","Virginia"
"53","24311","51","Virginia"
"53","23844","51","Virginia"
"53","23924","51","Virginia"
"53","22192","51","Virginia"
"53","23435","51","Virginia"
"53","23805","51","Virginia"
"53","22193","51","Virginia"
"53","22003","51","Virginia"
"53","22151","51","Virginia"
"53","23968","51","Virginia"
"53","22305","51","Virginia"
"53","23846","51","Virginia"
"53","22922","51","Virginia"
"53","23860","51","Virginia"
"53","23901","51","Virginia"
"53","24562","51","Virginia"
"53","22488","51","Virginia"
"53","23153","51","Virginia"
"53","23937","51","Virginia"
"53","22711","51","Virginia"
"53","24531","51","Virginia"
"53","22952","51","Virginia"
"53","23898","51","Virginia"
"53","24363","51","Virginia"
"53","22701","51","Virginia"
"53","23161","51","Virginia"
"53","22033","51","Virginia"
"53","23943","51","Virginia"
"53","23607","51","Virginia"
"53","22124","51","Virginia"
"53","24175","51","Virginia"
"53","23005","51","Virginia"
"53","24176","51","Virginia"
"53","23011","51","Virginia"
"53","22946","51","Virginia"
"53","24431","51","Virginia"
"53","24577","51","Virginia"
"53","23850","51","Virginia"
"53","22438","51","Virginia"
"53","24578","51","Virginia"
"53","24179","51","Virginia"
"53","23030","51","Virginia"
"53","22153","51","Virginia"
"53","24312","51","Virginia"
"53","24061","51","Virginia"
"53","24484","51","Virginia"
"53","23845","51","Virginia"
"53","24556","51","Virginia"
"53","20141","51","Virginia"
"53","23128","51","Virginia"
"53","23464","51","Virginia"
"53","24091","51","Virginia"
"53","22747","51","Virginia"
"53","23407","51","Virginia"
"53","23086","51","Virginia"
"53","24132","51","Virginia"
"53","23408","51","Virginia"
"53","23303","51","Virginia"
"53","23944","51","Virginia"
"53","23350","51","Virginia"
"53","20147","51","Virginia"
"53","24102","51","Virginia"
"53","22734","51","Virginia"
"53","23061","51","Virginia"
"53","22030","51","Virginia"
"53","22840","51","Virginia"
"53","24483","51","Virginia"
"53","23230","51","Virginia"
"53","22623","51","Virginia"
"53","24595","51","Virginia"
"53","23092","51","Virginia"
"53","20164","51","Virginia"
"53","22810","51","Virginia"
"53","24539","51","Virginia"
"53","23298","51","Virginia"
"53","22849","51","Virginia"
"53","22043","51","Virginia"
"53","24165","51","Virginia"
"53","22845","51","Virginia"
"53","24272","51","Virginia"
"53","22630","51","Virginia"
"53","22646","51","Virginia"
"53","24515","51","Virginia"
"53","24282","51","Virginia"
"53","24469","51","Virginia"
"53","22534","51","Virginia"
"53","24458","51","Virginia"
"53","22725","51","Virginia"
"53","24120","51","Virginia"
"53","20158","51","Virginia"
"53","23071","51","Virginia"
"53","23163","51","Virginia"
"53","22201","51","Virginia"
"53","24450","51","Virginia"
"53","23885","51","Virginia"
"53","23666","51","Virginia"
"53","23451","51","Virginia"
"53","22940","51","Virginia"
"53","23452","51","Virginia"
"53","22309","51","Virginia"
"53","22303","51","Virginia"
"53","24606","51","Virginia"
"53","24084","51","Virginia"
"53","20111","51","Virginia"
"53","23821","51","Virginia"
"53","23662","51","Virginia"
"53","22551","51","Virginia"
"53","23114","51","Virginia"
"53","22039","51","Virginia"
"53","24131","51","Virginia"
"53","23692","51","Virginia"
"53","23889","51","Virginia"
"53","24239","51","Virginia"
"53","22580","51","Virginia"
"53","22832","51","Virginia"
"53","23663","51","Virginia"
"53","23320","51","Virginia"
"53","23084","51","Virginia"
"53","24520","51","Virginia"
"53","23116","51","Virginia"
"53","24528","51","Virginia"
"53","23827","51","Virginia"
"53","22508","51","Virginia"
"53","22735","51","Virginia"
"53","22015","51","Virginia"
"53","22134","51","Virginia"
"53","23129","51","Virginia"
"53","23930","51","Virginia"
"53","20181","51","Virginia"
"53","23146","51","Virginia"
"53","22957","51","Virginia"
"53","24260","51","Virginia"
"53","23836","51","Virginia"
"53","24479","51","Virginia"
"53","24477","51","Virginia"
"53","23237","51","Virginia"
"53","23894","51","Virginia"
"53","23504","51","Virginia"
"53","22973","51","Virginia"
"53","24482","51","Virginia"
"53","23847","51","Virginia"
"53","24476","51","Virginia"
"53","24486","51","Virginia"
"53","24382","51","Virginia"
"53","24437","51","Virginia"
"53","23665","51","Virginia"
"53","24609","51","Virginia"
"53","24174","51","Virginia"
"53","23915","51","Virginia"
"53","23437","51","Virginia"
"53","23304","51","Virginia"
"53","22827","51","Virginia"
"53","22035","51","Virginia"
"53","24319","51","Virginia"
"53","20152","51","Virginia"
"53","23693","51","Virginia"
"53","24273","51","Virginia"
"53","24020","51","Virginia"
"53","22920","51","Virginia"
"53","23173","51","Virginia"
"53","24579","51","Virginia"
"53","24270","51","Virginia"
"53","23960","51","Virginia"
"53","23023","51","Virginia"
"53","24325","51","Virginia"
"53","22664","51","Virginia"
"53","24527","51","Virginia"
"53","24022","51","Virginia"
"53","24430","51","Virginia"
"53","22482","51","Virginia"
"53","22433","51","Virginia"
"53","22172","51","Virginia"
"53","20197","51","Virginia"
"53","24603","51","Virginia"
"53","23480","51","Virginia"
"53","24340","51","Virginia"
"53","23250","51","Virginia"
"53","22730","51","Virginia"
"53","23442","51","Virginia"
"53","24370","51","Virginia"
"53","22719","51","Virginia"
"53","24171","51","Virginia"
"53","23888","51","Virginia"
"53","24374","51","Virginia"
"53","24433","51","Virginia"
"53","23833","51","Virginia"
"53","22576","51","Virginia"
"53","24377","51","Virginia"
"53","24228","51","Virginia"
"53","23459","51","Virginia"
"53","24656","51","Virginia"
"53","23681","51","Virginia"
"53","22960","51","Virginia"
"53","23347","51","Virginia"
"53","24083","51","Virginia"
"53","24411","51","Virginia"
"53","22746","51","Virginia"
"53","23176","51","Virginia"
"53","23436","51","Virginia"
"53","24093","51","Virginia"
"53","20137","51","Virginia"
"53","23857","51","Virginia"
"53","24266","51","Virginia"
"53","22405","51","Virginia"
"53","23878","51","Virginia"
"53","23021","51","Virginia"
"53","24571","51","Virginia"
"53","23801","51","Virginia"
"53","24122","51","Virginia"
"53","23085","51","Virginia"
"53","22644","51","Virginia"
"53","23884","51","Virginia"
"53","20132","51","Virginia"
"53","23899","51","Virginia"
"53","24604","51","Virginia"
"53","23416","51","Virginia"
"53","22315","51","Virginia"
"53","24089","51","Virginia"
"53","22443","51","Virginia"
"53","22821","51","Virginia"
"53","23454","51","Virginia"
"53","23050","51","Virginia"
"53","23025","51","Virginia"
"53","23460","51","Virginia"
"53","23357","51","Virginia"
"53","22432","51","Virginia"
"53","24422","51","Virginia"
"53","23841","51","Virginia"
"53","23043","51","Virginia"
"53","23874","51","Virginia"
"53","22611","51","Virginia"
"53","22539","51","Virginia"
"53","22567","51","Virginia"
"53","22712","51","Virginia"
"53","23139","51","Virginia"
"53","24078","51","Virginia"
"53","24439","51","Virginia"
"53","22640","51","Virginia"
"53","24168","51","Virginia"
"53","24352","51","Virginia"
"53","23123","51","Virginia"
"53","22535","51","Virginia"
"53","23510","51","Virginia"
"53","23661","51","Virginia"
"53","24589","51","Virginia"
"53","22529","51","Virginia"
"53","23508","51","Virginia"
"53","22213","51","Virginia"
"53","23976","51","Virginia"
"53","24523","51","Virginia"
"53","22125","51","Virginia"
"53","23062","51","Virginia"
"53","24354","51","Virginia"
"53","23456","51","Virginia"
"53","22943","51","Virginia"
"53","22407","51","Virginia"
"53","24554","51","Virginia"
"53","23962","51","Virginia"
"53","24465","51","Virginia"
"53","24236","51","Virginia"
"53","23893","51","Virginia"
"53","23824","51","Virginia"
"53","24549","51","Virginia"
"53","20155","51","Virginia"
"53","22654","51","Virginia"
"53","23421","51","Virginia"
"53","23219","51","Virginia"
"53","24586","51","Virginia"
"53","24148","51","Virginia"
"53","23958","51","Virginia"
"53","22847","51","Virginia"
"53","24017","51","Virginia"
"53","23701","51","Virginia"
"53","24412","51","Virginia"
"53","24347","51","Virginia"
"53","24553","51","Virginia"
"53","22643","51","Virginia"
"53","24442","51","Virginia"
"53","20144","51","Virginia"
"53","24016","51","Virginia"
"53","23081","51","Virginia"
"53","24441","51","Virginia"
"53","22046","51","Virginia"
"53","22308","51","Virginia"
"53","23430","51","Virginia"
"53","24322","51","Virginia"
"53","24613","51","Virginia"
"53","22060","51","Virginia"
"53","24639","51","Virginia"
"53","24631","51","Virginia"
"53","22472","51","Virginia"
"53","23389","51","Virginia"
"53","20112","51","Virginia"
"53","23669","51","Virginia"
"53","23055","51","Virginia"
"53","23856","51","Virginia"
"53","20121","51","Virginia"
"53","20105","51","Virginia"
"53","23401","51","Virginia"
"53","23887","51","Virginia"
"53","24101","51","Virginia"
"53","24201","51","Virginia"
"53","22980","51","Virginia"
"53","23417","51","Virginia"
"53","24076","51","Virginia"
"53","23358","51","Virginia"
"53","22911","51","Virginia"
"53","23696","51","Virginia"
"53","24226","51","Virginia"
"53","22831","51","Virginia"
"53","23060","51","Virginia"
"53","24316","51","Virginia"
"53","23091","51","Virginia"
"53","22044","51","Virginia"
"53","22556","51","Virginia"
"53","22514","51","Virginia"
"53","24244","51","Virginia"
"53","23315","51","Virginia"
"53","22610","51","Virginia"
"53","23027","51","Virginia"
"53","23002","51","Virginia"
"53","23876","51","Virginia"
"53","23065","51","Virginia"
"53","24330","51","Virginia"
"53","24279","51","Virginia"
"53","22511","51","Virginia"
"53","23130","51","Virginia"
"53","24059","51","Virginia"
"53","24221","51","Virginia"
"53","24246","51","Virginia"
"53","23302","51","Virginia"
"53","22974","51","Virginia"
"53","23462","51","Virginia"
"53","24015","51","Virginia"
"53","22931","51","Virginia"
"53","22959","51","Virginia"
"53","20119","51","Virginia"
"53","23112","51","Virginia"
"53","23840","51","Virginia"
"53","23337","51","Virginia"
"53","23147","51","Virginia"
"53","23959","51","Virginia"
"53","23089","51","Virginia"
"53","23148","51","Virginia"
"53","22639","51","Virginia"
"53","24522","51","Virginia"
"53","24380","51","Virginia"
"53","24138","51","Virginia"
"53","22476","51","Virginia"
"53","23229","51","Virginia"
"53","24327","51","Virginia"
"53","24612","51","Virginia"
"53","24162","51","Virginia"
"53","23009","51","Virginia"
"53","24301","51","Virginia"
"53","23149","51","Virginia"
"53","24569","51","Virginia"
"53","22655","51","Virginia"
"53","23897","51","Virginia"
"53","23503","51","Virginia"
"53","23842","51","Virginia"
"53","24381","51","Virginia"
"53","22720","51","Virginia"
"53","24313","51","Virginia"
"53","24323","51","Virginia"
"53","22503","51","Virginia"
"53","23879","51","Virginia"
"53","23426","51","Virginia"
"53","24557","51","Virginia"
"53","22406","51","Virginia"
"53","22079","51","Virginia"
"53","23440","51","Virginia"
"53","22304","51","Virginia"
"53","22948","51","Virginia"
"53","20143","51","Virginia"
"53","20148","51","Virginia"
"53","23488","51","Virginia"
"53","22722","51","Virginia"
"53","23336","51","Virginia"
"53","22460","51","Virginia"
"53","23803","51","Virginia"
"53","23040","51","Virginia"
"53","23839","51","Virginia"
"53","22578","51","Virginia"
"53","20169","51","Virginia"
"53","20180","51","Virginia"
"53","22738","51","Virginia"
"53","24225","51","Virginia"
"53","23608","51","Virginia"
"53","24536","51","Virginia"
"53","22733","51","Virginia"
"53","22025","51","Virginia"
"53","22938","51","Virginia"
"53","24150","51","Virginia"
"53","23410","51","Virginia"
"53","24134","51","Virginia"
"53","22947","51","Virginia"
"53","23192","51","Virginia"
"53","24258","51","Virginia"
"53","24139","51","Virginia"
"53","23487","51","Virginia"
"53","22936","51","Virginia"
"53","22923","51","Virginia"
"53","20176","51","Virginia"
"53","24220","51","Virginia"
"53","24401","51","Virginia"
"53","23942","51","Virginia"
"53","24095","51","Virginia"
"53","20184","51","Virginia"
"53","23970","51","Virginia"
"53","24471","51","Virginia"
"53","24416","51","Virginia"
"53","23967","51","Virginia"
"53","22709","51","Virginia"
"53","22627","51","Virginia"
"53","23413","51","Virginia"
"53","24149","51","Virginia"
"53","23316","51","Virginia"
"53","24426","51","Virginia"
"53","22642","51","Virginia"
"53","24142","51","Virginia"
"53","23422","51","Virginia"
"53","23038","51","Virginia"
"53","23486","51","Virginia"
"53","22729","51","Virginia"
"53","22726","51","Virginia"
"53","24185","51","Virginia"
"53","24445","51","Virginia"
"53","23882","51","Virginia"
"53","23954","51","Virginia"
"53","22314","51","Virginia"
"53","24550","51","Virginia"
"53","23872","51","Virginia"
"53","22572","51","Virginia"
"53","24161","51","Virginia"
"53","24317","51","Virginia"
"53","24472","51","Virginia"
"53","24605","51","Virginia"
"53","22969","51","Virginia"
"53","24133","51","Virginia"
"53","22181","51","Virginia"
"53","22485","51","Virginia"
"53","22546","51","Virginia"
"53","23461","51","Virginia"
"53","23414","51","Virginia"
"53","24487","51","Virginia"
"53","24256","51","Virginia"
"53","23103","51","Virginia"
"53","23076","51","Virginia"
"53","24570","51","Virginia"
"53","23126","51","Virginia"
"53","22851","51","Virginia"
"53","23228","51","Virginia"
"53","22102","51","Virginia"
"53","24053","51","Virginia"
"53","24588","51","Virginia"
"53","22042","51","Virginia"
"53","20191","51","Virginia"
"53","22801","51","Virginia"
"53","22963","51","Virginia"
"53","20171","51","Virginia"
"53","23867","51","Virginia"
"53","23175","51","Virginia"
"53","22834","51","Virginia"
"53","24343","51","Virginia"
"53","22207","51","Virginia"
"53","24351","51","Virginia"
"53","23024","51","Virginia"
"53","23325","51","Virginia"
"53","24540","51","Virginia"
"53","22731","51","Virginia"
"53","23140","51","Virginia"
"53","20135","51","Virginia"
"53","23950","51","Virginia"
"53","23690","51","Virginia"
"53","24580","51","Virginia"
"53","23423","51","Virginia"
"53","23185","51","Virginia"
"53","23551","51","Virginia"
"53","24534","51","Virginia"
"53","23920","51","Virginia"
"53","23222","51","Virginia"
"53","24521","51","Virginia"
"53","24457","51","Virginia"
"53","23124","51","Virginia"
"53","22939","51","Virginia"
"53","24087","51","Virginia"
"53","24563","51","Virginia"
"53","23181","51","Virginia"
"53","23909","51","Virginia"
"53","23523","51","Virginia"
"53","23509","51","Virginia"
"53","22602","51","Virginia"
"53","23231","51","Virginia"
"53","23108","51","Virginia"
"53","23314","51","Virginia"
"53","24060","51","Virginia"
"53","24565","51","Virginia"
"53","22908","51","Virginia"
"53","22841","51","Virginia"
"53","24421","51","Virginia"
"53","23225","51","Virginia"
"53","22504","51","Virginia"
"53","22737","51","Virginia"
"54","20019","11","District of Columbia"
"54","20591","11","District of Columbia"
"54","20011","11","District of Columbia"
"54","20001","11","District of Columbia"
"54","20010","11","District of Columbia"
"54","20204","11","District of Columbia"
"54","20418","11","District of Columbia"
"54","20012","11","District of Columbia"
"54","20388","11","District of Columbia"
"54","20037","11","District of Columbia"
"54","20045","11","District of Columbia"
"54","20515","11","District of Columbia"
"54","20260","11","District of Columbia"
"54","20240","11","District of Columbia"
"54","20015","11","District of Columbia"
"54","20566","11","District of Columbia"
"54","20565","11","District of Columbia"
"54","20317","11","District of Columbia"
"54","20009","11","District of Columbia"
"54","20032","11","District of Columbia"
"54","20052","11","District of Columbia"
"54","20007","11","District of Columbia"
"54","20540","11","District of Columbia"
"54","20004","11","District of Columbia"
"54","20008","11","District of Columbia"
"54","20245","11","District of Columbia"
"54","20006","11","District of Columbia"
"54","20005","11","District of Columbia"
"54","20057","11","District of Columbia"
"54","20064","11","District of Columbia"
"54","20036","11","District of Columbia"
"54","20427","11","District of Columbia"
"54","20560","11","District of Columbia"
"54","20319","11","District of Columbia"
"54","20018","11","District of Columbia"
"54","20415","11","District of Columbia"
"54","20059","11","District of Columbia"
"54","20003","11","District of Columbia"
"54","20230","11","District of Columbia"
"54","20535","11","District of Columbia"
"54","20510","11","District of Columbia"
"54","20017","11","District of Columbia"
"54","20431","11","District of Columbia"
"54","20016","11","District of Columbia"
"54","20002","11","District of Columbia"
"54","20373","11","District of Columbia"
"54","20390","11","District of Columbia"
"54","20551","11","District of Columbia"
"54","20520","11","District of Columbia"
"54","20250","11","District of Columbia"
"54","20408","11","District of Columbia"
"54","20024","11","District of Columbia"
"54","20530","11","District of Columbia"
"54","20422","11","District of Columbia"
"54","20020","11","District of Columbia"
"54","20220","11","District of Columbia"
"54","20542","11","District of Columbia"
"55","50616","19","Iowa"
"55","51355","19","Iowa"
"55","50586","19","Iowa"
"55","50317","19","Iowa"
"55","50579","19","Iowa"
"55","50577","19","Iowa"
"55","51577","19","Iowa"
"55","51051","19","Iowa"
"55","51559","19","Iowa"
"55","51555","19","Iowa"
"55","50475","19","Iowa"
"55","51563","19","Iowa"
"55","51436","19","Iowa"
"55","52553","19","Iowa"
"55","52727","19","Iowa"
"55","50237","19","Iowa"
"55","50562","19","Iowa"
"55","51245","19","Iowa"
"55","50214","19","Iowa"
"55","51237","19","Iowa"
"55","50244","19","Iowa"
"55","50060","19","Iowa"
"55","51052","19","Iowa"
"55","50147","19","Iowa"
"55","52726","19","Iowa"
"55","50668","19","Iowa"
"55","51653","19","Iowa"
"55","50319","19","Iowa"
"55","50101","19","Iowa"
"55","52073","19","Iowa"
"55","50473","19","Iowa"
"55","50107","19","Iowa"
"55","50132","19","Iowa"
"55","50630","19","Iowa"
"55","50433","19","Iowa"
"55","50703","19","Iowa"
"55","50265","19","Iowa"
"55","51109","19","Iowa"
"55","50440","19","Iowa"
"55","52774","19","Iowa"
"55","50243","19","Iowa"
"55","50310","19","Iowa"
"55","50165","19","Iowa"
"55","52310","19","Iowa"
"55","50619","19","Iowa"
"55","52309","19","Iowa"
"55","50026","19","Iowa"
"55","52590","19","Iowa"
"55","52209","19","Iowa"
"55","52501","19","Iowa"
"55","50025","19","Iowa"
"55","52216","19","Iowa"
"55","52353","19","Iowa"
"55","52142","19","Iowa"
"55","51650","19","Iowa"
"55","50446","19","Iowa"
"55","51108","19","Iowa"
"55","50022","19","Iowa"
"55","52229","19","Iowa"
"55","52747","19","Iowa"
"55","50435","19","Iowa"
"55","50522","19","Iowa"
"55","50145","19","Iowa"
"55","52361","19","Iowa"
"55","51459","19","Iowa"
"55","52401","19","Iowa"
"55","51009","19","Iowa"
"55","50105","19","Iowa"
"55","50420","19","Iowa"
"55","50675","19","Iowa"
"55","50174","19","Iowa"
"55","51247","19","Iowa"
"55","50575","19","Iowa"
"55","50034","19","Iowa"
"55","50047","19","Iowa"
"55","52165","19","Iowa"
"55","50848","19","Iowa"
"55","52132","19","Iowa"
"55","52570","19","Iowa"
"55","51105","19","Iowa"
"55","51646","19","Iowa"
"55","52404","19","Iowa"
"55","51104","19","Iowa"
"55","50460","19","Iowa"
"55","50109","19","Iowa"
"55","51033","19","Iowa"
"55","52257","19","Iowa"
"55","50069","19","Iowa"
"55","52052","19","Iowa"
"55","50560","19","Iowa"
"55","50602","19","Iowa"
"55","50130","19","Iowa"
"55","50210","19","Iowa"
"55","51008","19","Iowa"
"55","51106","19","Iowa"
"55","52074","19","Iowa"
"55","50561","19","Iowa"
"55","52329","19","Iowa"
"55","50452","19","Iowa"
"55","50150","19","Iowa"
"55","50153","19","Iowa"
"55","50533","19","Iowa"
"55","50628","19","Iowa"
"55","51240","19","Iowa"
"55","52078","19","Iowa"
"55","50268","19","Iowa"
"55","51562","19","Iowa"
"55","50554","19","Iowa"
"55","50264","19","Iowa"
"55","52066","19","Iowa"
"55","50226","19","Iowa"
"55","52562","19","Iowa"
"55","52227","19","Iowa"
"55","50595","19","Iowa"
"55","50421","19","Iowa"
"55","52362","19","Iowa"
"55","52738","19","Iowa"
"55","51551","19","Iowa"
"55","52002","19","Iowa"
"55","51014","19","Iowa"
"55","50219","19","Iowa"
"55","50235","19","Iowa"
"55","50229","19","Iowa"
"55","50315","19","Iowa"
"55","52356","19","Iowa"
"55","52354","19","Iowa"
"55","50538","19","Iowa"
"55","52657","19","Iowa"
"55","52225","19","Iowa"
"55","50120","19","Iowa"
"55","50607","19","Iowa"
"55","52776","19","Iowa"
"55","50427","19","Iowa"
"55","52750","19","Iowa"
"55","52318","19","Iowa"
"55","50278","19","Iowa"
"55","52032","19","Iowa"
"55","50104","19","Iowa"
"55","51338","19","Iowa"
"55","52306","19","Iowa"
"55","50597","19","Iowa"
"55","50137","19","Iowa"
"55","50123","19","Iowa"
"55","51503","19","Iowa"
"55","52574","19","Iowa"
"55","50677","19","Iowa"
"55","52245","19","Iowa"
"55","51458","19","Iowa"
"55","50568","19","Iowa"
"55","50040","19","Iowa"
"55","52566","19","Iowa"
"55","50525","19","Iowa"
"55","51248","19","Iowa"
"55","50076","19","Iowa"
"55","50620","19","Iowa"
"55","51101","19","Iowa"
"55","52070","19","Iowa"
"55","51550","19","Iowa"
"55","52224","19","Iowa"
"55","50514","19","Iowa"
"55","50207","19","Iowa"
"55","50459","19","Iowa"
"55","51022","19","Iowa"
"55","51543","19","Iowa"
