"geography","year","industry","Emp","EmpEnd","EmpS","FrmJbCS","FrmJbLsS"
"25005",2023,"61",3156,3240,2924,142,50
"25005",2023,"62",41965,41791,38136,345,1034
"25005",2023,"71",3355,2570,2254,-616,745
"25005",2023,"72",21720,21176,17854,60,1025
"25005",2023,"81",7799,7736,7045,65,326
"25007",2023,"00",8134,6082,5521,-1538,1680
"25007",2023,"11",165,130,116,-19,21
"25007",2023,"22",23,21,20,-1,1
"25007",2023,"23",903,871,825,-32,59
"25007",2023,"31-33",98,70,66,-19,20
"25007",2023,"42",94,71,65,-17,19
"25007",2023,"44-45",1396,1157,1030,-178,197
"25007",2023,"48-49",286,198,177,-76,78
"25007",2023,"51",125,119,113,-4,7
"25007",2023,"52",206,208,199,7,2
"25007",2023,"53",158,110,104,-35,38
"25007",2023,"54",260,245,228,-12,19
"25007",2023,"55",19,19,18,-1,1
"25007",2023,"56",600,474,442,-113,121
"25007",2023,"61",46,36,31,-7,7
"25007",2023,"62",901,927,834,11,9
"25007",2023,"71",833,408,364,-322,332
"25007",2023,"72",1625,696,593,-661,690
"25007",2023,"81",397,321,295,-59,73
"25009",2023,"00",289101,282958,255630,-1124,12352
"25009",2023,"11",1038,800,695,-83,157
"25009",2023,"21",62,66,60,1,1
"25009",2023,"22",830,843,798,4,13
"25009",2023,"23",18441,17345,15901,-782,1475
"25009",2023,"31-33",38691,38389,36469,89,777
"25009",2023,"42",11804,11675,11018,-35,388
"25009",2023,"44-45",35214,35741,31152,524,885
"25009",2023,"48-49",6538,6596,5650,-48,322
"25009",2023,"51",4659,4415,4101,-212,327
"25009",2023,"52",7968,7865,7537,-83,258
"25009",2023,"53",3393,3295,3105,-15,149
"25009",2023,"54",18572,18465,17234,143,696
"25009",2023,"55",3313,3284,3067,-15,80
"25009",2023,"56",18744,17187,14613,-737,1367
"25009",2023,"61",8422,8518,7636,674,69
"25009",2023,"62",62555,62370,56663,356,1845
"25009",2023,"71",6791,5214,4579,-1144,1389
"25009",2023,"72",29507,28430,24080,109,1569
"25009",2023,"81",12559,12460,11271,129,564
"25011",2023,"00",20890,20549,18338,-127,1020
"25011",2023,"11",883,675,629,-116,134
"25011",2023,"21",13,13,13,1,0
"25011",2023,"22",46,42,40,-5,6
"25011",2023,"23",1275,1216,1091,-19,88
"25011",2023,"31-33",3482,3482,3237,-9,69
"25011",2023,"42",605,617,565,36,15
"25011",2023,"44-45",2607,2675,2327,50,59
"25011",2023,"48-49",762,804,699,16,8
"25011",2023,"51",232,228,216,-4,11
"25011",2023,"52",369,372,349,5,11
"25011",2023,"53",102,88,79,-14,19
"25011",2023,"54",607,616,558,3,32
"25011",2023,"55",611,639,577,11,2
"25011",2023,"56",563,522,431,-25,59
"25011",2023,"61",1728,1733,1613,102,21
"25011",2023,"62",3809,3801,3428,3,140
"25011",2023,"71",653,607,408,-157,173
"25011",2023,"72",1825,1695,1440,-12,129
"25011",2023,"81",717,722,638,6,41
"25013",2023,"00",174271,170454,152778,-332,6640
"25013",2023,"11",609,434,393,-101,119
"25013",2023,"21",33,24,23,-9,9
"25013",2023,"22",1314,1313,1286,11,3
"25013",2023,"23",8687,7838,7279,-577,866
"25013",2023,"31-33",17714,17614,16649,36,364
"25013",2023,"42",7159,7226,6631,123,142
"25013",2023,"44-45",19250,19420,16897,415,482
"25013",2023,"48-49",8231,8151,7093,-95,386
"25013",2023,"51",1884,1858,1733,-19,77
"25013",2023,"52",7716,7623,7354,-116,195
"25013",2023,"53",2086,2079,1884,-18,94
"25013",2023,"54",5909,5947,5407,119,175
"25013",2023,"55",3049,3060,2807,29,41
"25013",2023,"56",7538,6836,5557,-282,589
"25013",2023,"61",4646,4759,4102,246,49
"25013",2023,"62",51333,50898,46058,392,1415
"25013",2023,"71",4016,2622,2180,-655,732
"25013",2023,"72",16561,16212,13586,145,620
"25013",2023,"81",6535,6541,5859,26,272
"25015",2023,"00",51457,51005,45501,498,2024
"25015",2023,"11",488,391,352,-52,69
"25015",2023,"21",35,31,29,-3,4
"25015",2023,"22",98,96,93,-1,2
"25015",2023,"23",2453,2302,2070,-123,223
"25015",2023,"31-33",2710,2662,2512,-47,112
"25015",2023,"42",2230,2191,2020,-4,55
"25015",2023,"44-45",7064,7111,6279,147,170
"25015",2023,"48-49",770,754,688,26,23
"25015",2023,"51",702,707,650,2,24
"25015",2023,"52",1080,1075,1025,-4,22
"25015",2023,"53",475,447,408,-17,40
"25015",2023,"54",2074,2062,1897,19,90
"25015",2023,"55",630,643,583,5,10
"25015",2023,"56",1913,1738,1509,-116,177
"25015",2023,"61",7994,8425,7525,662,47
"25015",2023,"62",12239,11989,10856,-45,523
"25015",2023,"71",1030,1056,789,-80,112
"25015",2023,"72",5484,5299,4427,111,228
"25015",2023,"81",1989,2027,1789,16,88
"25017",2023,"00",863828,856368,777405,4885,28394
"25017",2023,"11",4080,3488,3276,-352,410
"25017",2023,"21",112,111,96,-7,9
"25017",2023,"22",2163,2134,2030,-3,54
"25017",2023,"23",45612,43412,39930,-1142,2851
"25017",2023,"31-33",69416,67837,64450,-261,2396
"25017",2023,"42",34976,34539,32575,-92,1153
"25017",2023,"44-45",76815,78860,68146,1812,1353
"25017",2023,"48-49",19730,19894,17554,52,503
"25017",2023,"51",40661,39707,37908,-464,1428
"25017",2023,"52",25038,24824,23705,5,562
"25017",2023,"53",11902,11547,10868,-236,534
"25017",2023,"54",160470,160175,148456,1198,5126
"25017",2023,"55",37041,37168,34919,455,381
"25017",2023,"56",50076,46469,39309,-2005,3632
"25017",2023,"61",66310,67674,61093,3271,330
"25017",2023,"62",115844,116853,105486,2073,2446
"25017",2023,"71",13091,12362,10216,-737,1496
"25017",2023,"72",64474,63358,53991,1008,2452
"25017",2023,"81",26017,25956,23398,307,1299
"25019",2023,"00",8530,5508,5061,-2455,2614
"25019",2023,"11",NA,NA,NA,NA,NA
"25019",2023,"22",NA,NA,NA,NA,NA
"25019",2023,"23",1178,1091,1005,-93,137
"25019",2023,"31-33",116,90,81,-21,23
"25019",2023,"42",65,43,41,-15,16
"25019",2023,"44-45",998,790,720,-149,166
"25019",2023,"48-49",151,127,113,-17,20
"25019",2023,"51",105,102,92,-3,9
"25019",2023,"52",73,74,72,1,1
"25019",2023,"53",236,185,169,-42,53
"25019",2023,"54",237,245,224,-1,6
"25019",2023,"55",NA,NA,NA,NA,NA
"25019",2023,"56",1073,662,631,-356,368
"25019",2023,"61",NA,NA,NA,NA,NA
"25019",2023,"62",562,557,517,-6,22
"25019",2023,"71",942,357,331,-493,499
"25019",2023,"72",2185,710,640,-1144,1156
"25019",2023,"81",291,237,217,-41,51
"25021",2023,"00",333495,331804,298383,1546,11529
"25021",2023,"11",1119,933,823,-109,141
"25021",2023,"21",72,64,61,-7,8
"25021",2023,"22",484,484,469,3,7
"25021",2023,"23",23933,22880,21158,-464,1280
"25021",2023,"31-33",19123,18947,18015,-49,398
"25021",2023,"42",16804,16674,15690,83,427
"25021",2023,"44-45",42142,43670,37776,1130,721
"25021",2023,"48-49",8686,9205,7624,206,240
"25021",2023,"51",10184,10011,9526,-140,375
"25021",2023,"52",24922,24745,24015,0,342
"25021",2023,"53",6503,6401,5908,-70,251
"25021",2023,"54",24949,24669,22902,-162,1032
"25021",2023,"55",8306,8448,7803,105,122
"25021",2023,"56",25068,23509,20242,-333,1564
"25021",2023,"61",12471,12904,11315,684,139
"25021",2023,"62",58101,58403,52342,703,1651
"25021",2023,"71",9619,9482,7768,-265,860
"25021",2023,"72",28202,27713,23425,216,1333
"25021",2023,"81",12807,12662,11520,14,619
"25023",2023,"00",170849,165621,149014,-1808,8434
"25023",2023,"11",927,801,716,-75,88
"25023",2023,"21",113,101,95,-13,15
"25023",2023,"22",826,829,804,20,4
"25023",2023,"23",16964,15801,14559,-625,1301
"25023",2023,"31-33",9718,9609,9104,-22,273
"25023",2023,"42",7255,7148,6672,-58,299
"25023",2023,"44-45",25154,25474,22421,481,594
"25023",2023,"48-49",5050,5071,4431,25,198
"25023",2023,"51",3256,3288,3010,41,80
"25023",2023,"52",7704,7683,7377,-7,142
"25023",2023,"53",1725,1618,1508,-38,122
"25023",2023,"54",7943,7822,7245,-50,397
"25023",2023,"55",3504,3442,3239,-30,87
"25023",2023,"56",9646,8413,7242,-730,1010
"25023",2023,"61",2767,2784,2461,109,134
"25023",2023,"62",32527,32544,29405,390,813
"25023",2023,"71",5294,3755,3273,-1028,1230
"25023",2023,"72",21322,20322,17278,-190,1250
"25023",2023,"81",9152,9118,8173,-10,403
"25025",2023,"00",648450,644968,590343,10034,15235
"25025",2023,"11",101,92,85,1,5
"25025",2023,"21",NA,NA,NA,NA,NA
"25025",2023,"22",2064,2090,2001,40,12
"25025",2023,"23",15423,14612,13520,-397,777
"25025",2023,"31-33",8893,8715,8132,70,218
"25025",2023,"42",11800,11683,10936,237,324
"25025",2023,"44-45",34578,35376,30561,597,728
"25025",2023,"48-49",23553,23092,20745,-380,1027
"25025",2023,"51",25866,25196,23766,-231,937
"25025",2023,"52",76224,75545,72907,943,999
"25025",2023,"53",15657,15480,14493,109,425
"25025",2023,"54",105303,104477,97747,787,3087
"25025",2023,"55",6841,6854,6464,82,108
"25025",2023,"56",33439,32527,27470,-55,1210
"25025",2023,"61",50324,51443,45942,2679,297
"25025",2023,"62",136135,136302,127727,4262,1234
"25025",2023,"71",12707,12811,10801,21,605
"25025",2023,"72",66940,66138,56825,942,2437
"25025",2023,"81",22579,22512,20199,326,813
"25027",2023,"00",304874,301784,269802,607,11166
"25027",2023,"11",1906,1585,1341,-100,235
"25027",2023,"21",291,260,253,-29,29
"25027",2023,"22",3292,3306,3188,61,10
"25027",2023,"23",17871,16643,15222,-725,1519
"25027",2023,"31-33",35256,34983,33149,48,788
"25027",2023,"42",12114,12036,11302,114,348
"25027",2023,"44-45",37511,38129,33241,781,871
"25027",2023,"48-49",10007,10266,8934,149,281
"25027",2023,"51",3540,3364,3153,-106,191
"25027",2023,"52",11833,11795,11345,16,191
"25027",2023,"53",2715,2633,2445,-41,144
"25027",2023,"54",18608,18579,17379,111,607
"25027",2023,"55",4060,4031,3711,55,60
"25027",2023,"56",20568,19102,14908,-692,1464
"25027",2023,"61",11732,12365,10756,803,77
"25027",2023,"62",70484,70427,63868,650,1732
"25027",2023,"71",5892,5696,4232,-819,991
"25027",2023,"72",27094,26397,22297,193,1222
"25027",2023,"81",10099,10185,9078,138,418
"26001",2019,"00",1252,1025,950,-150,197
"26001",2019,"11",63,62,55,-4,4
"26001",2019,"23",80,63,60,-7,12
"26001",2019,"31-33",245,234,224,-6,12
"26001",2019,"42",6,6,5,0,1
"26001",2019,"44-45",281,224,203,-50,55
"26001",2019,"48-49",NA,NA,NA,NA,NA
"26001",2019,"51",16,14,13,-2,3
"26001",2019,"52",27,25,22,-4,4
"26001",2019,"53",5,5,4,-1,1
"26001",2019,"54",25,22,22,0,2
"26001",2019,"56",49,24,24,-23,24
"26001",2019,"61",NA,NA,NA,NA,NA
"26001",2019,"62",73,74,67,1,2
"26001",2019,"71",107,54,51,-44,44
"26001",2019,"72",181,126,118,-8,24
"26001",2019,"81",91,83,78,-4,11
"26003",2019,"00",1952,1606,1466,-270,314
"26003",2019,"11",46,40,39,-5,6
"26003",2019,"22",NA,NA,NA,NA,NA
"26003",2019,"23",106,91,85,-1,6
"26003",2019,"31-33",468,460,445,-9,12
"26003",2019,"42",NA,NA,NA,NA,NA
"26003",2019,"44-45",215,186,161,-23,36
"26003",2019,"48-49",91,35,32,-53,53
"26003",2019,"51",36,35,33,-1,2
"26003",2019,"52",52,51,50,0,0
"26003",2019,"53",15,16,11,-3,3
"26003",2019,"54",27,21,18,-9,9
"26003",2019,"55",NA,NA,NA,NA,NA
"26003",2019,"56",36,36,29,-4,6
"26003",2019,"62",189,191,171,-8,10
"26003",2019,"71",56,11,10,-40,41
"26003",2019,"72",535,367,318,-105,120
"26003",2019,"81",42,35,33,-5,7
"26005",2019,"00",39471,38009,34370,-709,1958
"26005",2019,"11",1985,1641,1495,-162,202
"26005",2019,"21",27,25,25,-1,1
"26005",2019,"22",31,28,26,-3,4
"26005",2019,"23",3058,2730,2537,-186,305
"26005",2019,"31-33",15349,15356,14290,27,330
"26005",2019,"42",2050,2039,1896,2,60
"26005",2019,"44-45",3521,3453,3049,-43,159
"26005",2019,"48-49",1639,1566,1430,-33,66
"26005",2019,"51",134,130,116,6,8
"26005",2019,"52",366,363,344,-1,13
"26005",2019,"53",241,192,170,-31,41
"26005",2019,"54",1336,1344,1251,-14,48
"26005",2019,"55",153,131,113,-21,23
"26005",2019,"56",1883,1818,1361,-57,102
"26005",2019,"61",504,521,481,32,7
"26005",2019,"62",2447,2467,2182,38,66
"26005",2019,"71",377,234,221,-115,126
"26005",2019,"72",3060,2703,2261,-151,328
"26005",2019,"81",1308,1268,1122,6,77
"26007",2019,"00",9082,8958,8022,53,355
"26007",2019,"11",46,43,39,-4,5
"26007",2019,"21",43,37,33,-8,8
"26007",2019,"22",56,55,53,-2,3
"26007",2019,"23",583,485,429,-81,103
"26007",2019,"31-33",1680,1675,1577,5,41
"26007",2019,"42",378,375,356,11,7
"26007",2019,"44-45",1483,1474,1322,30,40
"26007",2019,"48-49",143,156,133,0,4
"26007",2019,"51",141,141,131,7,1
"26007",2019,"52",294,315,285,22,4
"26007",2019,"53",115,110,101,-3,7
"26007",2019,"54",301,307,286,9,4
"26007",2019,"55",NA,NA,NA,NA,NA
"26007",2019,"56",190,177,124,-24,27
"26007",2019,"61",37,35,31,0,3
"26007",2019,"62",1655,1719,1540,74,20
"26007",2019,"71",144,125,112,-16,19
"26007",2019,"72",1300,1250,1045,44,31
"26007",2019,"81",475,464,413,-9,30
"26009",2019,"00",4551,3987,3464,-488,632
"26009",2019,"11",292,184,171,-32,42
"26009",2019,"21",NA,0,0,NA,NA
"26009",2019,"22",NA,NA,NA,NA,NA
"26009",2019,"23",401,359,316,-31,51
"26009",2019,"31-33",1017,948,874,-43,60
"26009",2019,"42",102,103,99,2,2
"26009",2019,"44-45",552,471,412,-72,92
"26009",2019,"48-49",26,23,22,-4,4
"26009",2019,"51",124,136,113,3,3
"26009",2019,"52",96,92,91,-4,5
"26009",2019,"53",97,78,75,-12,14
"26009",2019,"54",133,133,115,-5,13
"26009",2019,"55",0,NA,0,0,0
"26009",2019,"56",61,33,28,-30,31
"26009",2019,"61",NA,NA,NA,NA,NA
"26009",2019,"62",177,170,147,-9,18
"26009",2019,"71",230,63,48,-150,150
"26009",2019,"72",964,942,723,-80,116
"26009",2019,"81",265,238,221,-16,31
"26011",2019,"00",3601,3394,3062,-74,214
"26011",2019,"11",84,77,66,-5,8
"26011",2019,"21",NA,NA,NA,NA,NA
"26011",2019,"22",NA,NA,NA,NA,NA
"26011",2019,"23",123,98,87,-21,23
"26011",2019,"31-33",998,975,901,-7,24
"26011",2019,"42",92,88,86,-1,4
"26011",2019,"44-45",706,664,580,5,29
"26011",2019,"48-49",125,115,102,-13,13
"26011",2019,"51",12,12,11,-1,1
"26011",2019,"52",75,75,72,0,2
"26011",2019,"53",16,6,6,-10,10
"26011",2019,"54",158,157,144,-1,5
"26011",2019,"56",266,244,219,-20,24
"26011",2019,"61",NA,NA,NA,NA,NA
"26011",2019,"62",474,484,436,6,7
"26011",2019,"71",22,6,6,-11,14
"26011",2019,"72",333,290,250,13,39
"26011",2019,"81",94,82,79,-10,15
"26013",2019,"00",1473,1411,1286,-48,87
"26013",2019,"11",91,79,72,-6,10
"26013",2019,"21",NA,NA,NA,NA,NA
"26013",2019,"22",NA,NA,NA,NA,NA
"26013",2019,"23",105,80,74,-19,20
"26013",2019,"31-33",528,541,500,-5,11
"26013",2019,"42",40,42,39,1,1
"26013",2019,"44-45",168,155,138,-5,14
"26013",2019,"48-49",21,15,14,-5,5
"26013",2019,"51",52,50,48,0,2
"26013",2019,"52",41,42,36,-2,2
"26013",2019,"53",30,31,30,2,0
"26013",2019,"54",8,7,7,0,0
"26013",2019,"55",NA,NA,NA,NA,NA
"26013",2019,"56",18,24,18,0,0
"26013",2019,"61",NA,NA,NA,NA,NA
"26013",2019,"62",90,89,79,-5,5
"26013",2019,"71",NA,NA,NA,NA,NA
"26013",2019,"72",173,150,135,-1,9
"26013",2019,"81",66,66,58,-2,4
"26015",2019,"00",11068,10793,9834,-38,465
"26015",2019,"11",357,339,308,-16,27
"26015",2019,"21",9,7,6,-3,3
"26015",2019,"22",NA,NA,NA,NA,NA
"26015",2019,"23",585,532,463,-29,64
"26015",2019,"31-33",3871,3827,3640,13,60
"26015",2019,"42",407,410,377,19,3
"26015",2019,"44-45",1134,1091,956,-18,70
"26015",2019,"48-49",103,106,95,-4,8
"26015",2019,"51",153,132,128,-8,13
"26015",2019,"52",604,599,577,4,9
"26015",2019,"53",102,107,85,0,6
"26015",2019,"54",263,284,241,6,12
"26015",2019,"55",NA,NA,NA,NA,NA
"26015",2019,"56",336,307,261,-15,27
"26015",2019,"61",60,58,47,0,7
"26015",2019,"62",1194,1165,1076,-21,59
"26015",2019,"71",190,180,146,-26,32
"26015",2019,"72",1150,1112,946,75,26
"26015",2019,"81",499,487,432,-14,37
"26017",2019,"00",28224,27399,24556,-308,1284
"26017",2019,"11",192,143,128,-23,28
"26017",2019,"21",16,12,10,-3,3
"26017",2019,"22",NA,NA,NA,NA,NA
"26017",2019,"23",1545,1209,1113,-200,239
"26017",2019,"31-33",4438,4321,4094,24,86
"26017",2019,"42",1461,1430,1330,-6,41
"26017",2019,"44-45",4675,4646,4116,87,115
"26017",2019,"48-49",497,471,426,-24,41
"26017",2019,"51",291,305,267,9,6
"26017",2019,"52",850,841,800,12,12
"26017",2019,"53",266,301,245,2,7
"26017",2019,"54",1294,1289,1219,7,31
"26017",2019,"55",35,36,33,3,0
"26017",2019,"56",1232,1205,969,-96,140
"26017",2019,"61",249,243,227,1,10
"26017",2019,"62",5747,5762,5147,4,131
"26017",2019,"71",517,407,364,-77,106
"26017",2019,"72",3847,3739,3123,3,221
"26017",2019,"81",1064,1030,938,-32,70
"26019",2019,"00",3830,3372,2894,-418,537
"26019",2019,"11",77,56,52,-7,7
"26019",2019,"22",NA,NA,NA,NA,NA
"26019",2019,"23",368,318,286,-32,48
"26019",2019,"31-33",409,406,357,14,13
"26019",2019,"42",43,42,40,-1,3
"26019",2019,"44-45",558,484,435,-47,64
"26019",2019,"48-49",29,28,26,1,1
"26019",2019,"51",14,13,13,-1,1
"26019",2019,"52",182,179,169,-6,7
"26019",2019,"53",87,27,25,-46,46
"26019",2019,"54",71,76,69,5,1
"26019",2019,"56",115,86,77,-21,27
"26019",2019,"61",15,41,15,4,0
"26019",2019,"62",415,425,395,11,1
"26019",2019,"71",142,35,34,-97,99
"26019",2019,"72",1145,1017,777,-187,199
"26019",2019,"81",149,125,115,-10,20
"26021",2019,"00",51176,48238,43012,-1339,3063
"26021",2019,"11",1266,655,508,-381,430
"26021",2019,"21",118,65,65,-51,51
"26021",2019,"22",1070,1073,1058,10,3
"26021",2019,"23",2389,1861,1695,-390,439
"26021",2019,"31-33",12810,12645,11932,-13,294
"26021",2019,"42",1657,1658,1496,-15,59
"26021",2019,"44-45",6091,5974,5153,-49,280
"26021",2019,"48-49",1881,1901,1711,24,32
"26021",2019,"51",421,419,395,10,10
"26021",2019,"52",1815,1801,1711,-1,32
"26021",2019,"53",492,447,402,-13,31
"26021",2019,"54",1322,1298,1199,-17,63
"26021",2019,"55",189,193,169,3,4
"26021",2019,"56",3102,2721,1953,-66,229
"26021",2019,"61",1457,1438,1341,40,12
"26021",2019,"62",5135,5006,4464,-95,259
"26021",2019,"71",883,586,526,-228,249
"26021",2019,"72",6744,6262,5234,-39,407
"26021",2019,"81",2335,2235,2001,-67,167
"26023",2019,"00",11265,11406,9635,-71,405
"26023",2019,"11",291,288,226,-24,30
"26023",2019,"21",NA,NA,NA,NA,NA
"26023",2019,"22",NA,NA,NA,NA,NA
"26023",2019,"23",469,459,392,8,32
"26023",2019,"31-33",3021,3068,2647,-19,69
"26023",2019,"42",720,727,656,1,17
"26023",2019,"44-45",1399,1397,1212,-27,60
"26023",2019,"48-49",1210,1229,1073,-17,22
"26023",2019,"51",102,103,95,-2,4
"26023",2019,"52",527,531,506,9,5
"26023",2019,"53",45,36,32,-10,10
"26023",2019,"54",171,165,151,-3,12
"26023",2019,"55",20,20,17,-1,1
"26023",2019,"56",374,373,227,-6,25
"26023",2019,"61",29,35,27,2,1
"26023",2019,"62",986,974,865,-23,48
"26023",2019,"71",115,100,88,-13,18
"26023",2019,"72",1399,1539,1109,57,26
"26023",2019,"81",338,314,265,-4,30
"26025",2019,"00",46719,45915,40792,-150,1669
"26025",2019,"11",226,211,194,-10,16
"26025",2019,"21",43,46,38,-3,3
"26025",2019,"22",106,104,103,3,0
"26025",2019,"23",1843,1554,1400,-229,277
"26025",2019,"31-33",11182,11022,10455,-90,285
"26025",2019,"42",1328,1317,1245,22,19
"26025",2019,"44-45",5496,5561,4733,86,115
"26025",2019,"48-49",1543,1558,1423,-10,35
"26025",2019,"51",324,328,296,-1,11
"26025",2019,"52",874,878,816,18,23
"26025",2019,"53",255,245,212,-1,26
"26025",2019,"54",2382,2512,2180,-9,74
"26025",2019,"55",601,586,567,24,0
"26025",2019,"56",3522,3418,2628,-61,120
"26025",2019,"61",778,783,727,57,3
"26025",2019,"62",9489,9335,8437,-105,293
"26025",2019,"71",574,442,348,-160,168
"26025",2019,"72",4462,4362,3497,316,130
"26025",2019,"81",1690,1653,1496,3,78
"26027",2019,"00",8583,8370,7423,-18,360
"26027",2019,"11",294,248,218,-2,12
"26027",2019,"21",NA,NA,NA,NA,NA
"26027",2019,"22",NA,NA,NA,NA,NA
"26027",2019,"23",360,313,282,-35,54
"26027",2019,"31-33",2627,2621,2385,94,25
"26027",2019,"42",335,317,286,-11,14
"26027",2019,"44-45",641,604,524,-20,41
"26027",2019,"48-49",135,122,111,-11,14
"26027",2019,"51",31,33,31,4,0
"26027",2019,"52",206,216,198,13,3
"26027",2019,"53",37,36,34,1,3
"26027",2019,"54",311,306,280,-9,18
"26027",2019,"55",NA,NA,NA,NA,NA
"26027",2019,"56",338,321,262,-14,38
"26027",2019,"61",16,17,11,-2,2
"26027",2019,"62",1269,1275,1139,-10,23
"26027",2019,"71",144,133,73,-43,55
"26027",2019,"72",980,971,779,1,33
"26027",2019,"81",721,702,679,27,17
"26029",2019,"00",9274,8626,7665,-597,847
"26029",2019,"11",35,25,22,-7,7
"26029",2019,"22",176,176,172,4,0
"26029",2019,"23",731,599,560,-110,128
"26029",2019,"31-33",2697,2650,2485,-41,62
"26029",2019,"42",124,121,117,-5,5
"26029",2019,"44-45",809,720,647,-39,80
"26029",2019,"48-49",102,76,73,-18,20
"26029",2019,"51",92,83,79,7,7
"26029",2019,"52",150,150,143,2,3
"26029",2019,"53",223,129,119,-76,77
"26029",2019,"54",183,171,162,-6,10
"26029",2019,"55",NA,NA,NA,NA,NA
"26029",2019,"56",266,154,133,-113,115
"26029",2019,"61",66,70,63,12,0
"26029",2019,"62",1060,1058,976,15,18
"26029",2019,"71",308,193,178,-106,112
"26029",2019,"72",2008,2006,1529,-93,170
"26029",2019,"81",243,242,204,-22,26
"26031",2019,"00",5754,4503,4078,-975,1136
"26031",2019,"11",44,30,30,-11,12
"26031",2019,"21",26,26,21,16,2
"26031",2019,"22",NA,0,0,NA,NA
"26031",2019,"23",620,453,408,-147,153
"26031",2019,"31-33",210,181,168,-19,26
"26031",2019,"42",137,123,111,-10,16
"26031",2019,"44-45",1097,936,843,-118,153
"26031",2019,"48-49",244,72,71,-161,161
"26031",2019,"51",35,32,27,-5,5
"26031",2019,"52",215,199,189,-2,14
"26031",2019,"53",82,66,63,-8,11
"26031",2019,"54",308,296,273,8,6
"26031",2019,"56",115,63,56,-53,53
"26031",2019,"61",40,43,37,2,0
"26031",2019,"62",667,630,589,-37,44
"26031",2019,"71",194,68,67,-115,115
"26031",2019,"72",1425,1020,880,-295,341
"26031",2019,"81",294,264,245,-19,33
"26033",2019,"00",6245,5604,4987,-432,663
"26033",2019,"11",34,21,20,-11,14
"26033",2019,"21",58,5,5,-51,51
"26033",2019,"22",93,94,92,2,0
"26033",2019,"23",407,257,230,-131,138
"26033",2019,"31-33",562,559,524,0,10
"26033",2019,"42",279,269,260,6,4
"26033",2019,"44-45",1339,1240,1111,-53,106
"26033",2019,"48-49",353,257,220,-95,95
"26033",2019,"51",86,85,81,4,3
"26033",2019,"52",297,293,281,-1,8
"26033",2019,"53",43,34,34,-2,5
"26033",2019,"54",169,215,155,-2,9
"26033",2019,"55",NA,0,0,NA,NA
"26033",2019,"56",65,58,56,-3,6
"26033",2019,"61",99,97,86,7,2
"26033",2019,"62",888,890,788,24,18
"26033",2019,"71",127,62,54,-61,61
"26033",2019,"72",1072,905,749,-66,122
"26033",2019,"81",269,265,243,1,11
"26035",2019,"00",5259,5019,4564,-33,255
"26035",2019,"11",90,88,81,-3,5
"26035",2019,"21",NA,NA,NA,NA,NA
"26035",2019,"22",NA,NA,NA,NA,NA
"26035",2019,"23",368,300,273,-47,65
"26035",2019,"31-33",582,558,542,0,13
"26035",2019,"42",143,149,134,3,1
"26035",2019,"44-45",899,899,799,20,30
"26035",2019,"48-49",368,374,341,9,4
"26035",2019,"51",9,8,8,-1,1
"26035",2019,"52",147,141,136,0,4
"26035",2019,"53",68,58,43,-11,13
"26035",2019,"54",202,204,183,-1,6
"26035",2019,"56",214,180,165,-13,18
"26035",2019,"61",210,209,204,18,0
"26035",2019,"62",802,778,712,18,13
"26035",2019,"71",105,62,49,-45,47
"26035",2019,"72",619,596,515,24,11
"26035",2019,"81",391,373,339,-4,24
"26037",2019,"00",18101,17307,15400,-383,979
"26037",2019,"11",974,804,709,-65,85
"26037",2019,"21",69,68,66,-1,2
"26037",2019,"22",NA,0,0,NA,NA
"26037",2019,"23",2055,1776,1613,-123,181
"26037",2019,"31-33",2061,2073,1935,-22,43
"26037",2019,"42",1396,1388,1297,17,13
"26037",2019,"44-45",2528,2585,2236,29,55
"26037",2019,"48-49",649,714,565,6,24
"26037",2019,"51",93,84,84,1,5
"26037",2019,"52",996,995,948,-1,16
"26037",2019,"53",743,732,657,19,22
"26037",2019,"54",707,667,630,-23,47
"26037",2019,"55",19,16,14,-3,4
"26037",2019,"56",1087,1002,856,-69,88
"26037",2019,"61",144,151,132,23,0
"26037",2019,"62",1592,1559,1378,-20,73
"26037",2019,"71",493,274,258,-189,202
"26037",2019,"72",1721,1671,1354,35,74
"26037",2019,"81",771,747,669,6,42
"26039",2019,"00",3458,3226,2911,-168,292
"26039",2019,"11",11,9,7,-4,4
"26039",2019,"21",NA,NA,NA,NA,NA
"26039",2019,"22",NA,NA,NA,NA,NA
"26039",2019,"23",119,83,66,-46,46
"26039",2019,"31-33",604,616,572,22,6
"26039",2019,"42",113,113,108,1,1
"26039",2019,"44-45",516,491,443,13,21
"26039",2019,"48-49",99,99,91,5,0
"26039",2019,"51",38,32,29,-3,3
"26039",2019,"52",63,65,62,2,1
"26039",2019,"53",19,13,11,-7,7
"26039",2019,"54",59,59,52,-3,3
"26039",2019,"56",35,29,26,-8,8
"26039",2019,"62",952,954,878,-6,18
"26039",2019,"71",131,15,15,-99,99
"26039",2019,"72",513,458,386,-36,61
"26039",2019,"81",165,169,143,0,10
"26041",2019,"00",12470,11912,10761,-268,726
"26041",2019,"11",131,123,102,-13,14
"26041",2019,"21",NA,0,0,NA,NA
"26041",2019,"22",41,42,41,2,0
"26041",2019,"23",1005,814,732,-118,151
"26041",2019,"31-33",2577,2450,2366,-108,126
"26041",2019,"42",356,332,318,-13,28
"26041",2019,"44-45",1885,1888,1660,81,53
"26041",2019,"48-49",524,489,413,-46,61
