"V1","V2","V3"
"-72.462300","41.867800","090135302003002"
"-71.412225","41.867893","440070163001013"
"-87.783246","41.867909","170318131003006"
"-71.676724","41.867933","440070131011068"
"-88.131263","41.867999","170438426032010"
"-87.770200","41.868000","170318314002023"
"-85.186203","41.868085","260239512003036"
"-87.960000","41.868100","170438446013009"
"-84.019700","41.868200","260910617011010"
"-87.795533","41.868275","170318132003002"
"-71.451115","41.868306","440070119022015"
"-88.160311","41.868369","170438414032001"
"-71.359828","41.868389","440070170002004"
"-87.850200","41.868500","170318179001016"
"-88.159132","41.868634","170438414032002"
"-87.664800","41.868700","170312831001001"
"-87.969270","41.868987","170438445011020"
"-71.384952","41.868997","440070166001009"
"-103.667552","41.869008","311579535002029"
"-87.709931","41.869210","170318430001000"
"-87.985285","41.869269","170438443071002"
"-88.352029","41.869503","170898548002008"
"-87.939929","41.869594","170438441002013"
"-88.104406","41.869672","170438425001022"
"-72.734343","41.869722","090034715001004"
"-87.727200","41.869800","170312610002025"
"-87.812005","41.869828","170318161005004"
"-124.149494","41.869930","060150002013028"
"-87.702300","41.870300","170318373001016"
"-86.610200","41.870400","260210112011053"
"-87.903400","41.870400","170318184011018"
"-88.203152","41.870400","170438415032005"
"-87.837835","41.870425","170318176002005"
"-87.986491","41.870427","170438443071002"
"-87.718700","41.870500","170312705001037"
"-103.661373","41.870514","311579535001004"
"-88.201113","41.870591","170438415032005"
"-88.211646","41.870646","170438415013018"
"-87.700000","41.870800","170312718001014"
"-90.152224","41.870855","171950005001042"
"-72.821500","41.870900","090034662021031"
"-72.372000","41.871000","090135331033002"
"-72.726700","41.871000","090034715001002"
"-90.153889","41.871028","171950005001042"
"-80.815673","41.871070","390070006033048"
"-87.946100","41.871112","170438441002004"
"-87.653700","41.871200","170318333001016"
"-88.352121","41.871371","170898548002008"
"-71.041476","41.871536","250056141022019"
"-72.500200","41.871700","090135351013004"
"-72.349448","41.871711","090135331042035"
"-87.683000","41.871800","170318382001001"
"-87.732400","41.871800","170312610001010"
"-72.339738","41.871830","090135331021007"
"-80.814046","41.871937","390070006033048"
"-80.816774","41.871946","390070006033048"
"-103.660761","41.872095","311579535001004"
"-85.187600","41.872100","260239512002020"
"-93.915851","41.872129","190150206001198"
"-88.053427","41.872277","170438421004003"
"-88.321311","41.872352","170898526061023"
"-80.816743","41.872465","390070006033048"
"-80.814048","41.872492","390070006033048"
"-87.763632","41.872537","170318314002003"
"-106.564036","41.872559","560079681002658"
"-87.752700","41.872600","170318314001005"
"-87.845372","41.872804","170318177003017"
"-103.645487","41.872827","311579534001017"
"-88.012288","41.873061","170438442014002"
"-72.262900","41.873100","090138401002009"
"-88.201582","41.873104","170438415031011"
"-87.627940","41.873460","170318390004002"
"-80.770967","41.873692","390070005003000"
"-87.875177","41.873901","170318171013019"
"-80.763807","41.874048","390070005004008"
"-87.702300","41.874100","170312712001027"
"-87.844000","41.874100","170318177003015"
"-103.527713","41.874145","311579529002183"
"-71.400316","41.874423","440070151002007"
"-87.686576","41.874713","170312827002006"
"-87.660900","41.874800","170318329002004"
"-71.400537","41.875049","440070151002007"
"-103.658176","41.875129","311579534002032"
"-88.021709","41.875455","170438435001016"
"-88.214697","41.875494","170438415013018"
"-87.941602","41.875561","170438441001004"
"-71.370951","41.875640","440070171002010"
"-79.965000","41.875800","420490121005005"
"-87.782191","41.875838","170318130003004"
"-87.716300","41.875900","170312705001011"
"-87.809789","41.876285","170318160002011"
"-71.371855","41.876378","440070171002010"
"-87.625564","41.876384","170313204001028"
"-87.876622","41.876473","170318171012022"
"-73.341298","41.876679","090052632001023"
"-87.683200","41.876900","170318380001012"
"-84.068269","41.876930","260910617021003"
"-87.705000","41.877100","170312712001021"
"-71.634328","41.877108","440070131021033"
"-72.966900","41.877300","090053061002017"
"-71.035600","41.877333","250056141021020"
"-93.822227","41.877373","190150205002025"
"-88.457281","41.877469","170898545072038"
"-90.197467","41.877769","190450007002008"
"-93.822635","41.877882","190150205002024"
"-87.698967","41.877932","170318370001004"
"-87.765900","41.878000","170312521011021"
"-92.784051","41.878032","191279504004002"
"-103.641958","41.878062","311579534002005"
"-94.681496","41.878151","190279605001129"
"-87.663700","41.878300","170318331002023"
"-87.724500","41.878300","170312608001012"
"-88.101671","41.878494","170438418012008"
"-87.736100","41.878500","170312605001008"
"-87.707200","41.878900","170312713001000"
"-87.688400","41.879100","170312808001006"
"-71.056566","41.879162","250056141012000"
"-87.678421","41.879190","170318380001006"
"-88.206021","41.879360","170438415011004"
"-72.460200","41.879400","090135352003029"
"-88.210907","41.879407","170438415011010"
"-88.125759","41.879587","170438418021031"
"-87.680800","41.879600","170318380001006"
"-88.060300","41.879600","170438420001020"
"-87.929156","41.879800","170438440022005"
"-87.853506","41.879874","170318172003020"
"-87.707800","41.879900","170312713001000"
"-87.995489","41.879911","170438436013007"
"-87.742271","41.880150","170312522021001"
"-70.904462","41.880406","250235421021005"
"-71.380632","41.880430","440070160001021"
"-87.833300","41.880500","170318175001003"
"-87.630555","41.880598","170318391001075"
"-71.543980","41.880809","440070127013042"
"-92.920808","41.880848","191279503004049"
"-72.803229","41.881071","090034663001011"
"-71.541584","41.881123","440070127013042"
"-88.386251","41.881125","170898545055003"
"-84.068119","41.881203","260910617021003"
"-87.783789","41.881266","170318126003009"
"-87.733750","41.881607","170312603001024"
"-71.354656","41.881610","440070159002003"
"-88.533425","41.881686","170898524033011"
"-84.036406","41.881702","260910616002023"
"-88.081056","41.881816","170438419011014"
"-71.353773","41.881848","440070158003005"
"-87.797778","41.882000","170318128023004"
"-73.471434","41.882285","090052621002003"
"-87.627285","41.882416","170313201022010"
"-87.765388","41.882467","170312520002000"
"-70.616495","41.882533","250235306002058"
"-80.148900","41.882600","420490122014005"
"-72.639000","41.882700","090034736011003"
"-87.627472","41.882709","170313201022010"
"-71.511993","41.882789","440070126023009"
"-87.847100","41.882800","170318173001031"
"-87.671100","41.883000","170318381002002"
"-87.837000","41.883000","170318175002011"
"-87.699339","41.883295","170318371002021"
"-87.951419","41.883371","170438439003005"
"-87.677314","41.883493","170318378002013"
"-93.677524","41.883515","191690101011001"
"-93.814082","41.883517","190150205002000"
"-88.116911","41.883590","170438418021003"
"-88.173917","41.883754","170438414012010"
"-71.542892","41.883799","440070127013029"
"-87.667993","41.883818","170312804001034"
"-83.432300","41.883900","261158324002005"
"-87.730400","41.883900","170312602001013"
"-72.814000","41.884000","090034663003013"
"-87.687997","41.884126","170318378001008"
"-91.059557","41.884385","190314501002059"
"-87.750700","41.884900","170312518002007"
"-88.093184","41.885089","170438418011000"
"-87.705300","41.885200","170318371001010"
"-71.398432","41.885243","440070111002008"
"-87.874290","41.885244","170318170004013"
"-87.766200","41.885300","170312520001008"
"-87.983485","41.885316","170438432004009"
"-87.864579","41.885317","170318170002014"
"-87.762979","41.885354","170312519003006"
"-87.715400","41.885800","170318368001015"
"-98.555198","41.885863","311839736001026"
"-80.731010","41.885977","390070003001044"
"-70.910570","41.886100","250235423023013"
"-87.864466","41.886134","170318170002013"
"-71.415972","41.886239","440070117022000"
"-80.354800","41.886300","420490101072003"
"-73.535918","41.886357","360271000001033"
"-71.374866","41.886507","440070154002004"
"-70.912058","41.886517","250235423023013"
"-71.093976","41.886611","250056139022008"
"-71.391186","41.886629","440070108002006"
"-70.613959","41.886658","250235306002058"
"-80.673144","41.886949","390070002002018"
"-84.007496","41.887158","260910617011001"
"-87.702421","41.887270","170318371001003"
"-71.354975","41.887377","440070159001000"
"-88.353439","41.887439","170898548003013"
"-87.888868","41.887644","170318169002004"
"-80.353903","41.887777","420490101072003"
"-80.350800","41.887900","420490101032002"
"-72.743366","41.887954","090034714002008"
"-73.535992","41.888050","360271000001032"
"-79.844300","41.888200","420490120022031"
"-71.396671","41.888220","440070110003004"
"-71.364773","41.888321","440070155003016"
"-88.065347","41.888349","170438420003012"
"-87.755741","41.888370","170312515002013"
"-88.292624","41.888576","170898525005021"
"-71.396000","41.888730","440070110003004"
"-70.895072","41.888749","250235422003003"
"-87.819107","41.888883","170318120003009"
"-88.328688","41.889185","170898526071015"
"-83.783500","41.889300","260910621004006"
"-103.674463","41.889332","311579533001034"
"-87.707400","41.889500","170318367001030"
"-70.542740","41.889511","250235308012040"
"-87.704773","41.889545","170318367002030"
"-87.904280","41.889667","170318168001039"
"-92.269443","41.889763","190119607001036"
"-71.399228","41.889800","440070110003000"
"-71.391954","41.889876","440070110002006"
"-71.392025","41.889887","440070110002006"
"-79.838600","41.889900","420490120022030"
"-71.401954","41.889961","440070111001006"
"-79.838300","41.890000","420490120022030"
"-88.080424","41.890014","170438417051030"
"-87.767100","41.890200","170312514002006"
"-87.788908","41.890203","170318124001034"
"-85.504210","41.890350","261490413013044"
"-87.903875","41.890382","170318168001039"
"-93.397327","41.890615","191690102001109"
"-87.927821","41.890624","170438428003006"
"-92.276393","41.890716","190119607001036"
"-87.702761","41.891013","170318367002012"
"-88.137584","41.891016","170438417043009"
"-87.782695","41.891225","170318125003002"
"-87.665200","41.891600","170312433002013"
"-87.746828","41.891633","170312517001033"
"-70.775794","41.891706","250235441004003"
"-87.683200","41.892000","170312429002000"
"-87.747200","41.892000","170312517001033"
"-87.661277","41.892297","170312434003004"
"-87.708100","41.892300","170318367001016"
"-70.710787","41.892339","250235306001004"
"-71.387999","41.892346","440070109003005"
"-71.347864","41.892431","440070157003007"
"-72.168933","41.892539","090158301002024"
"-87.814145","41.892570","170318120001007"
"-87.674300","41.892800","170312431002001"
"-71.414021","41.892938","440070117023029"
"-87.926512","41.893090","170438428003006"
"-87.953293","41.893137","170438430002002"
"-87.719100","41.893300","170312315004022"
"-70.755686","41.893506","250235442004008"
"-88.317387","41.893597","170898526072000"
"-87.759700","41.893600","170312515003000"
"-87.854800","41.893800","170318164022029"
"-87.843878","41.893881","170318174003012"
"-73.708000","41.893900","360271700002001"
"-87.658500","41.893900","170312434001013"
"-87.726546","41.893981","170318421005012"
"-88.024556","41.894882","170438434001016"
"-73.982787","41.894924","361119525003013"
"-70.905588","41.894952","250235423011003"
"-88.200546","41.895010","170438415012007"
"-87.797242","41.895078","170318124002004"
"-87.718067","41.895247","170312315002004"
"-87.664479","41.895561","170312433001004"
"-72.652926","41.895614","090034735023005"
"-86.003158","41.895952","260270021003005"
"-87.941714","41.896384","170438429003017"
"-71.389278","41.896848","440070109002003"
"-87.688700","41.897200","170312425002007"
"-84.025489","41.897225","260910613014007"
"-87.985418","41.897281","170438432002013"
"-88.016527","41.897402","170438433012015"
"-87.765900","41.897700","170312513002000"
"-93.607134","41.897731","191690101012047"
"-87.747000","41.898000","170312510001017"
"-88.000333","41.898166","170438433011015"
"-106.202935","41.898471","560079681001677"
"-87.875565","41.898532","170318165002003"
"-84.053997","41.898688","260910615004001"
"-87.782250","41.898753","170318121003004"
"-75.736823","41.898787","421150325001008"
"-87.668300","41.899200","170312421003000"
"-88.458747","41.899399","170898524082042"
"-87.756100","41.899500","170312512004018"
"-87.695034","41.899534","170312426004000"
"-71.504707","41.899632","440070126022000"
"-87.681600","41.899700","170312423001020"
"-83.709300","41.899900","261158329004012"
"-87.662875","41.900113","170312420001004"
"-71.097000","41.900200","250056138004010"
"-87.629100","41.900200","170310811001001"
"-87.731900","41.900300","170318421006008"
"-87.845199","41.900409","170318162003025"
"-93.545068","41.900447","191690101022025"
"-87.689974","41.900491","170312425001012"
"-71.107963","41.900690","250056139011008"
"-93.616862","41.900785","191690101012046"
"-91.655269","41.900986","191130107002001"
"-91.665462","41.901089","191130107002002"
"-72.611600","41.901100","090034841002017"
"-71.391422","41.901106","440070112003004"
"-72.805400","41.901200","090034663004004"
"-83.378600","41.901200","261158318003010"
"-71.069936","41.901266","250056141013001"
