"Code","GeoFips","GeoName","CL_UNIT","UNIT_MULT","DataValue_2024","year","line","table","DataValue_2023","DataValue_2022","DataValue_2021","DataValue_2020","DataValue_2019"
"SARPI-2","21000","Kentucky","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,46956
"SARPI-2","22000","Louisiana","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,49920
"SARPI-2","23000","Maine","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,50601
"SARPI-2","24000","Maryland","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,56850
"SARPI-2","25000","Massachusetts","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,65383
"SARPI-2","26000","Michigan","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,49306
"SARPI-2","27000","Minnesota","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,56749
"SARPI-2","28000","Mississippi","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,43785
"SARPI-2","29000","Missouri","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,50660
"SARPI-2","30000","Montana","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,50997
"SARPI-2","31000","Nebraska","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,55976
"SARPI-2","32000","Nevada","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,50866
"SARPI-2","33000","New Hampshire","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,59512
"SARPI-2","34000","New Jersey","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,58774
"SARPI-2","35000","New Mexico","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,45000
"SARPI-2","36000","New York","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,58786
"SARPI-2","37000","North Carolina","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,50966
"SARPI-2","38000","North Dakota","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,58846
"SARPI-2","39000","Ohio","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,51249
"SARPI-2","40000","Oklahoma","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,52199
"SARPI-2","41000","Oregon","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,48660
"SARPI-2","42000","Pennsylvania","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,55458
"SARPI-2","44000","Rhode Island","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,52109
"SARPI-2","45000","South Carolina","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,48823
"SARPI-2","46000","South Dakota","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,57354
"SARPI-2","47000","Tennessee","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,51865
"SARPI-2","48000","Texas","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,52343
"SARPI-2","49000","Utah","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,47937
"SARPI-2","50000","Vermont","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,52744
"SARPI-2","51000","Virginia","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,56459
"SARPI-2","53000","Washington","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,56862
"SARPI-2","54000","West Virginia","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,46597
"SARPI-2","55000","Wisconsin","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,53652
"SARPI-2","56000","Wyoming","Constant 2017 dollars","0",NA,2019,2,"SARPI",NA,NA,NA,NA,63616
"SARPI-3","00000","United States","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,13948133
"SARPI-3","01000","Alabama","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,193715.8
"SARPI-3","02000","Alaska","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,34571.7
"SARPI-3","04000","Arizona","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,283271.2
"SARPI-3","05000","Arkansas","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,114963.1
"SARPI-3","06000","California","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,1687457.4
"SARPI-3","08000","Colorado","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,260214.1
"SARPI-3","09000","Connecticut","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,173598.2
"SARPI-3","10000","Delaware","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,44832.1
"SARPI-3","11000","District of Columbia","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,43918.6
"SARPI-3","12000","Florida","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,938510.8
"SARPI-3","13000","Georgia","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,426049.5
"SARPI-3","15000","Hawaii","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,57788.5
"SARPI-3","16000","Idaho","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,65586.2
"SARPI-3","17000","Illinois","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,558318.1
"SARPI-3","18000","Indiana","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,269957.4
"SARPI-3","19000","Iowa","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,129451.7
"SARPI-3","20000","Kansas","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,119234.7
"SARPI-3","21000","Kentucky","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,178147.2
"SARPI-3","22000","Louisiana","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,187327.6
"SARPI-3","23000","Maine","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,63606
"SARPI-3","24000","Maryland","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,256977.4
"SARPI-3","25000","Massachusetts","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,344793.7
"SARPI-3","26000","Michigan","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,429760.5
"SARPI-3","27000","Minnesota","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,255519.7
"SARPI-3","28000","Mississippi","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,107423.1
"SARPI-3","29000","Missouri","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,261583.1
"SARPI-3","30000","Montana","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,46985
"SARPI-3","31000","Nebraska","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,83553.3
"SARPI-3","32000","Nevada","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,125375.5
"SARPI-3","33000","New Hampshire","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,66128.7
"SARPI-3","34000","New Jersey","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,403216.9
"SARPI-3","35000","New Mexico","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,78416
"SARPI-3","36000","New York","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,888313.4
"SARPI-3","37000","North Carolina","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,426483.6
"SARPI-3","38000","North Dakota","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,36899.7
"SARPI-3","39000","Ohio","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,493368.7
"SARPI-3","40000","Oklahoma","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,149954.4
"SARPI-3","41000","Oregon","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,168075.1
"SARPI-3","42000","Pennsylvania","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,583344.2
"SARPI-3","44000","Rhode Island","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,45159
"SARPI-3","45000","South Carolina","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,205803.6
"SARPI-3","46000","South Dakota","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,38417.4
"SARPI-3","47000","Tennessee","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,276388.5
"SARPI-3","48000","Texas","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,1147712.7
"SARPI-3","49000","Utah","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,121245.3
"SARPI-3","50000","Vermont","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,30024.6
"SARPI-3","51000","Virginia","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,362860.1
"SARPI-3","53000","Washington","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,323202
"SARPI-3","54000","West Virginia","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,74056.5
"SARPI-3","55000","Wisconsin","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,249569.9
"SARPI-3","56000","Wyoming","Millions of constant 2017 dollars","6",NA,2019,3,"SARPI",NA,NA,NA,NA,25938
"SARPI-4","00000","United States","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,42238
"SARPI-4","01000","Alabama","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,38714
"SARPI-4","02000","Alaska","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,47048
"SARPI-4","04000","Arizona","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,40080
"SARPI-4","05000","Arkansas","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,38267
"SARPI-4","06000","California","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,42669
"SARPI-4","08000","Colorado","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,45367
"SARPI-4","09000","Connecticut","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,48126
"SARPI-4","10000","Delaware","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,45685
"SARPI-4","11000","District of Columbia","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,63898
"SARPI-4","12000","Florida","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,43952
"SARPI-4","13000","Georgia","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,40031
"SARPI-4","15000","Hawaii","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,39664
"SARPI-4","16000","Idaho","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,36268
"SARPI-4","17000","Illinois","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,43451
"SARPI-4","18000","Indiana","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,39924
"SARPI-4","19000","Iowa","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,40659
"SARPI-4","20000","Kansas","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,40642
"SARPI-4","21000","Kentucky","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,39604
"SARPI-4","22000","Louisiana","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,40160
"SARPI-4","23000","Maine","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,46854
"SARPI-4","24000","Maryland","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,41692
"SARPI-4","25000","Massachusetts","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,49138
"SARPI-4","26000","Michigan","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,42643
"SARPI-4","27000","Minnesota","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,44931
"SARPI-4","28000","Mississippi","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,36181
"SARPI-4","29000","Missouri","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,42580
"SARPI-4","30000","Montana","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,43687
"SARPI-4","31000","Nebraska","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,42739
"SARPI-4","32000","Nevada","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,40857
"SARPI-4","33000","New Hampshire","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,48204
"SARPI-4","34000","New Jersey","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,43547
"SARPI-4","35000","New Mexico","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,37161
"SARPI-4","36000","New York","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,43932
"SARPI-4","37000","North Carolina","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,41128
"SARPI-4","38000","North Dakota","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,47518
"SARPI-4","39000","Ohio","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,41851
"SARPI-4","40000","Oklahoma","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,38024
"SARPI-4","41000","Oregon","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,39866
"SARPI-4","42000","Pennsylvania","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,44902
"SARPI-4","44000","Rhode Island","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,41257
"SARPI-4","45000","South Carolina","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,40537
"SARPI-4","46000","South Dakota","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,43533
"SARPI-4","47000","Tennessee","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,40275
"SARPI-4","48000","Texas","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,39773
"SARPI-4","49000","Utah","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,37502
"SARPI-4","50000","Vermont","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,46778
"SARPI-4","51000","Virginia","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,42205
"SARPI-4","53000","Washington","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,42310
"SARPI-4","54000","West Virginia","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,41132
"SARPI-4","55000","Wisconsin","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,42442
"SARPI-4","56000","Wyoming","Constant 2017 dollars","0",NA,2019,4,"SARPI",NA,NA,NA,NA,45084
"SARPP-1","00000","United States","Index","0",100,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","01000","Alabama","Index","0",88.823,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","02000","Alaska","Index","0",102.359,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","04000","Arizona","Index","0",100.677,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","05000","Arkansas","Index","0",86.937,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","06000","California","Index","0",110.72,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","08000","Colorado","Index","0",103.052,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","09000","Connecticut","Index","0",103.61,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","10000","Delaware","Index","0",99.808,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","11000","District of Columbia","Index","0",109.901,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","12000","Florida","Index","0",103.414,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","13000","Georgia","Index","0",96.293,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","15000","Hawaii","Index","0",109.951,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","16000","Idaho","Index","0",95.494,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","17000","Illinois","Index","0",99.958,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","18000","Indiana","Index","0",93.329,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","19000","Iowa","Index","0",87.762,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","20000","Kansas","Index","0",90.068,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","21000","Kentucky","Index","0",90.159,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","22000","Louisiana","Index","0",88.207,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","23000","Maine","Index","0",97.05,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","24000","Maryland","Index","0",104.959,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","25000","Massachusetts","Index","0",105.757,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","26000","Michigan","Index","0",96.217,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","27000","Minnesota","Index","0",98.621,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","28000","Mississippi","Index","0",86.953,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","29000","Missouri","Index","0",90.817,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","30000","Montana","Index","0",94.645,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","31000","Nebraska","Index","0",90.103,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","32000","Nevada","Index","0",99.979,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","33000","New Hampshire","Index","0",104.165,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","34000","New Jersey","Index","0",108.805,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","35000","New Mexico","Index","0",92.212,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","36000","New York","Index","0",107.921,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","37000","North Carolina","Index","0",94.326,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","38000","North Dakota","Index","0",88.959,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","39000","Ohio","Index","0",92.774,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","40000","Oklahoma","Index","0",87.843,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","41000","Oregon","Index","0",103.361,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","42000","Pennsylvania","Index","0",97.572,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","44000","Rhode Island","Index","0",102.28,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","45000","South Carolina","Index","0",93.749,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","46000","South Dakota","Index","0",88.586,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","47000","Tennessee","Index","0",91.87,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","48000","Texas","Index","0",97.057,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","49000","Utah","Index","0",98.864,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","50000","Vermont","Index","0",97.958,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","51000","Virginia","Index","0",101.104,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","53000","Washington","Index","0",107.013,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","54000","West Virginia","Index","0",89.497,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","55000","Wisconsin","Index","0",94.095,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-1","56000","Wyoming","Index","0",92.691,2024,1,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","00000","United States","Index","0",99.567,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","01000","Alabama","Index","0",96.399,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","02000","Alaska","Index","0",106.319,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","04000","Arizona","Index","0",95.361,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","05000","Arkansas","Index","0",93.597,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","06000","California","Index","0",106.098,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","08000","Colorado","Index","0",98.727,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","09000","Connecticut","Index","0",97.33,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","10000","Delaware","Index","0",96.155,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","11000","District of Columbia","Index","0",106.502,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","12000","Florida","Index","0",98.059,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","13000","Georgia","Index","0",98.929,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","15000","Hawaii","Index","0",111.562,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","16000","Idaho","Index","0",96.311,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","17000","Illinois","Index","0",103.832,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","18000","Indiana","Index","0",95.509,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","19000","Iowa","Index","0",93.73,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","20000","Kansas","Index","0",94.027,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","21000","Kentucky","Index","0",95.967,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","22000","Louisiana","Index","0",93.7,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","23000","Maine","Index","0",97.171,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","24000","Maryland","Index","0",102.524,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","25000","Massachusetts","Index","0",98.82,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","26000","Michigan","Index","0",95.993,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","27000","Minnesota","Index","0",100.519,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","28000","Mississippi","Index","0",96.219,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","29000","Missouri","Index","0",96.299,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","30000","Montana","Index","0",96.006,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","31000","Nebraska","Index","0",94.101,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","32000","Nevada","Index","0",96.271,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","33000","New Hampshire","Index","0",98.578,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","34000","New Jersey","Index","0",107.066,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","35000","New Mexico","Index","0",96.144,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","36000","New York","Index","0",107.254,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","37000","North Carolina","Index","0",96.621,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","38000","North Dakota","Index","0",95.701,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","39000","Ohio","Index","0",93.67,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","40000","Oklahoma","Index","0",93.778,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","41000","Oregon","Index","0",105.261,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","42000","Pennsylvania","Index","0",99.357,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","44000","Rhode Island","Index","0",97.165,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","45000","South Carolina","Index","0",96.339,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","46000","South Dakota","Index","0",95.473,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","47000","Tennessee","Index","0",96.247,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","48000","Texas","Index","0",98.083,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","49000","Utah","Index","0",96.446,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","50000","Vermont","Index","0",97.274,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","51000","Virginia","Index","0",100.368,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","53000","Washington","Index","0",104.359,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","54000","West Virginia","Index","0",96.539,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","55000","Wisconsin","Index","0",94.31,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-2","56000","Wyoming","Index","0",95.368,2024,2,"SARPP",NA,NA,NA,NA,NA
"SARPP-3","00000","United States","Index","0",100.629,2024,3,"SARPP",NA,NA,NA,NA,NA
"SARPP-3","01000","Alabama","Index","0",61.785,2024,3,"SARPP",NA,NA,NA,NA,NA
"SARPP-3","02000","Alaska","Index","0",93.784,2024,3,"SARPP",NA,NA,NA,NA,NA
"SARPP-3","04000","Arizona","Index","0",106.804,2024,3,"SARPP",NA,NA,NA,NA,NA
"SARPP-3","05000","Arkansas","Index","0",58.203,2024,3,"SARPP",NA,NA,NA,NA,NA
