"ST_CASE","geometry"
10751,c(34.617525, -86.28938611)
10752,c(34.72926389, -87.69489444)
10753,c(33.65325556, -86.65856111)
10754,c(32.9677, -86.00973611)
10755,c(32.38531389, -86.20997778)
10756,c(34.8397, -87.63585833)
10757,c(30.67426111, -88.12663333)
10758,c(33.224925, -87.60191944)
10759,c(30.69195, -88.08114722)
10760,c(34.03590556, -85.96184444)
10761,c(32.32723611, -86.25007778)
10762,c(34.57800556, -86.978525)
10763,c(33.52799722, -86.85044722)
10764,c(30.93836944, -88.134525)
10765,c(30.44796667, -88.16703611)
10766,c(32.59341944, -86.306625)
10767,c(33.27404722, -87.75709722)
10768,c(32.59488611, -85.62363889)
10769,c(32.57423611, -86.59536667)
10770,c(34.23401389, -86.92385556)
10771,c(30.30326389, -87.52258889)
10772,c(34.73254444, -87.01131667)
10773,c(34.47853889, -86.89075833)
10774,c(30.85686944, -87.81369722)
10775,c(31.64643889, -85.27025556)
10776,c(34.7646, -86.69776389)
10778,c(32.62041944, -86.60446944)
10779,c(34.04941667, -86.57688611)
10780,c(31.42426944, -88.02696944)
10781,c(31.78335556, -86.64065833)
10782,c(31.60738333, -87.62943333)
10783,c(31.14713611, -85.33318889)
10784,c(32.27181389, -86.73970556)
10785,c(33.54225833, -86.73546667)
10786,c(32.3098, -86.33525278)
10787,c(30.94759167, -87.86171389)
10788,c(33.33396111, -87.66274167)
10789,c(34.54863889, -86.58665278)
10790,c(33.9819, -87.350475)
10791,c(34.64969167, -87.65442222)
10792,c(33.280875, -87.0286)
10793,c(31.25396667, -85.43004722)
10794,c(30.66491389, -88.09139722)
10795,c(32.29545278, -85.00778056)
10796,c(34.03770278, -86.01895)
10797,c(33.45132778, -86.05740833)
10798,c(34.53173333, -86.24121111)
10799,c(31.277525, -87.02506667)
10800,c(30.43600278, -87.69786667)
10801,c(33.64441667, -86.74748889)
10802,c(34.8637, -86.85049722)
10803,c(33.16911944, -87.15266389)
10804,c(33.35684444, -86.94540556)
10805,c(31.95036111, -86.47681944)
10806,c(34.04423611, -86.60374722)
10807,c(33.52100833, -86.77439722)
10808,c(33.62956944, -86.65865833)
10809,c(31.80610833, -85.98841111)
10810,c(33.54349722, -86.76805833)
10811,c(33.20623889, -87.50939444)
10812,c(33.65109722, -86.67971944)
10813,c(30.747475, -87.79386667)
10814,c(31.03445833, -85.33240278)
10815,c(33.56105, -86.89263056)
10816,c(33.59494722, -85.84296944)
10817,c(33.54386389, -86.76139722)
10818,c(34.24999167, -87.01691944)
10819,c(30.75163056, -88.22561667)
10820,c(33.51880833, -86.22034167)
10821,c(33.63128611, -86.78028889)
10822,c(30.89709444, -88.12390278)
10823,c(32.05621389, -86.06084444)
10824,c(33.55166667, -86.26354167)
10825,c(34.92844167, -87.53145833)
10826,c(34.01951667, -87.69718333)
10827,c(30.26959167, -87.58640833)
10828,c(34.32047222, -86.20500278)
10829,c(30.70158333, -88.11645556)
10830,c(34.44983611, -86.94542778)
10831,c(31.29831667, -87.03813889)
10832,c(33.17492778, -86.30925556)
10833,c(32.45682778, -85.18708333)
10834,c(32.2169, -86.08969444)
10835,c(31.83803611, -86.87911667)
10836,c(34.79098889, -86.66711944)
10837,c(32.431575, -86.44806944)
10838,c(32.4602, -86.38780278)
10839,c(34.51011667, -87.73427778)
10840,c(33.47749722, -86.92658333)
10841,c(34.25307778, -86.97218056)
10842,c(34.96991111, -87.73168056)
10843,c(33.66863056, -86.53892778)
10844,c(33.93212222, -87.49696944)
10845,c(32.42121111, -87.53407778)
10846,c(31.31590833, -85.5797)
10847,c(32.42854444, -85.25109722)
10848,c(34.61946944, -87.03952222)
10849,c(34.50448889, -87.71245)
10850,c(32.57507222, -85.477825)
10851,c(31.26938611, -85.465775)
10852,c(31.22504722, -85.36033611)
10853,c(34.41158889, -86.46253889)
10854,c(34.75446667, -86.559575)
10855,c(32.430725, -86.51148333)
10856,c(33.65459444, -85.86395833)
10857,c(33.50314167, -86.892225)
10858,c(32.32662222, -86.29925833)
10859,c(32.3322, -86.20361944)
10860,c(33.504875, -86.82509722)
20001,c(62.02305556, -149.28333056)
20002,c(61.14358889, -149.86434167)
20003,c(61.65352778, -149.90337778)
20004,c(61.59923611, -149.20868889)
20005,c(62.87699167, -149.83280278)
20006,c(77.7777, 777.7777)
20007,c(64.85508889, -147.76181111)
20008,c(60.50408889, -150.95601667)
20009,c(60.96900278, -149.44860278)
20010,c(61.57771389, -149.14035)
20011,c(60.63095, -149.51434167)
20012,c(61.19530833, -149.75011389)
20013,c(62.10096944, -163.60494444)
20014,c(60.73772222, -151.22073611)
20015,c(64.885525, -147.77753889)
20016,c(61.17288056, -149.91347778)
20017,c(61.60621944, -149.41270556)
20018,c(64.62265833, -165.30460278)
20019,c(60.84864444, -148.99509722)
20020,c(64.83839167, -147.83760278)
20021,c(64.86983056, -147.05199722)
20022,c(65.15336111, -147.93222778)
20023,c(63.51641944, -162.283575)
20024,c(56.54127778, -132.67524167)
20025,c(61.58579444, -149.74650833)
20026,c(65.57098333, -144.87931944)
20027,c(64.72533611, -148.46165556)
20028,c(61.18070556, -149.88584722)
20029,c(61.59178333, -149.04182222)
20030,c(61.31611389, -149.57093333)
20031,c(61.79428056, -145.06908611)
20032,c(61.41245833, -149.43351667)
20033,c(64.84630556, -147.87077778)
20034,c(55.68897222, -132.67247778)
20035,c(61.19174444, -149.88306111)
20036,c(60.72313056, -151.32358611)
20037,c(61.59943333, -149.04492778)
20038,c(61.13615556, -149.85576667)
20039,c(65.964775, -161.26891944)
20040,c(61.18075556, -149.82663611)
20041,c(64.76494444, -147.376175)
20043,c(64.97718333, -147.85227778)
20044,c(61.18090833, -149.82667778)
20045,c(64.85661944, -147.92269167)
20046,c(61.58254167, -149.63733056)
20048,c(61.20977778, -149.79378889)
20049,c(60.72793333, -149.30840833)
20050,c(60.98003333, -149.48330278)
20051,c(60.93541111, -149.15861389)
20052,c(61.57274167, -149.66271111)
20053,c(55.35628056, -131.69400278)
20054,c(61.17680556, -150.00971389)
20055,c(61.09591111, -146.19837778)
40001,c(33.40306944, -112.04719444)
40002,c(32.31210556, -111.01201667)
40003,c(36.74675278, -111.74921389)
40004,c(33.37192222, -112.18971389)
40005,c(36.38883333, -109.61058611)
40006,c(33.49431389, -112.23556667)
40007,c(32.29489167, -110.77303056)
40008,c(33.56611944, -111.70829722)
40009,c(34.54843611, -112.40046111)
40010,c(32.13503333, -111.02883611)
40011,c(35.19917778, -114.03333889)
40012,c(34.25710833, -110.01855278)
40013,c(32.17705556, -110.94375833)
40014,c(33.28253889, -111.1658)
40015,c(33.45181667, -111.77262222)
40016,c(32.66206944, -114.14200278)
40017,c(32.20659167, -110.840875)
40018,c(32.67027222, -114.50419167)
40019,c(32.60491389, -110.634775)
40020,c(32.23583056, -109.08548333)
40021,c(32.35552222, -110.995625)
40022,c(33.49633333, -112.40132778)
40023,c(32.235925, -110.98366667)
40024,c(33.55306944, -112.13425833)
40025,c(32.51968889, -111.27788056)
40026,c(32.25766667, -110.93104167)
40027,c(34.52758333, -114.34958889)
40028,c(35.15883889, -113.56063333)
40029,c(33.42285556, -111.72309167)
40030,c(33.55505278, -111.87881944)
40031,c(35.06046389, -112.39882778)
40032,c(32.32275556, -112.77165)
40033,c(31.63594167, -111.44413333)
40034,c(32.19957778, -110.95919722)
40035,c(32.66966111, -114.58444167)
40036,c(31.55378056, -110.12906667)
40037,c(33.42739167, -112.04454167)
40038,c(33.44854722, -111.68404444)
40039,c(33.55168056, -112.038075)
40040,c(31.51688333, -111.01579444)
40041,c(34.15749722, -112.14650556)
40042,c(31.98144722, -110.99108333)
40043,c(33.54309722, -112.186125)
40044,c(32.93914444, -112.758875)
40045,c(34.10404722, -112.92268333)
40046,c(33.24676389, -111.72313889)
40047,c(33.15761111, -111.87285278)
40048,c(31.55546944, -111.05039722)
40049,c(32.362475, -109.63728056)
40050,c(33.56736111, -112.19498333)
40051,c(32.199525, -110.97851667)
40052,c(34.40440278, -112.23863056)
40053,c(34.18453889, -113.04348611)
40054,c(33.68175556, -112.28359444)
40055,c(35.21255833, -114.11201111)
40056,c(34.98443056, -112.50055833)
40057,c(33.31115278, -110.50696111)
40058,c(33.56736667, -112.19426667)
40059,c(32.870525, -113.13878056)
40060,c(32.20367222, -110.97964722)
40061,c(33.53783333, -112.22459167)
40062,c(33.08945556, -112.03544444)
40063,c(33.40764444, -112.09943333)
40064,c(33.00775833, -111.96855)
40065,c(34.72504444, -112.00704444)
40066,c(31.89728056, -111.14187778)
40067,c(32.35172778, -110.982825)
40068,c(32.21806111, -110.85812222)
40069,c(34.54171389, -110.05292778)
40070,c(32.12631389, -110.840975)
40071,c(35.31206111, -109.10291111)
40072,c(34.57673333, -111.88326111)
40073,c(32.23979722, -110.87769444)
40074,c(32.80691111, -111.42553889)
40075,c(35.32966667, -109.07672778)
40076,c(32.24337778, -109.11843889)
40077,c(35.85759167, -114.59529722)
40078,c(33.76218056, -113.65004444)
40079,c(32.62593889, -114.61184167)
40080,c(32.264825, -112.73752778)
40081,c(32.95841667, -112.6824)
40082,c(35.16249167, -113.66366667)
40083,c(33.64768611, -114.37294444)
40084,c(32.27218889, -110.94383333)
40085,c(35.161825, -113.66904722)
40086,c(36.26468056, -111.01768056)
40087,c(32.790475, -111.67106944)
40088,c(33.53844167, -112.16455833)
40089,c(99.9999, 999.9999)
40090,c(33.40669444, -112.07246389)
40091,c(33.39223333, -112.08828333)
40092,c(34.18901111, -114.20402222)
40093,c(33.64035, -112.07226667)
40094,c(33.60038333, -112.06539167)
40095,c(33.49504722, -111.88711111)
40096,c(33.51799722, -112.13428056)
40097,c(33.07246111, -112.04141667)
40098,c(99.9999, 999.9999)
40099,c(33.46591111, -112.10851944)
40100,c(33.18571389, -111.84105278)
40101,c(33.50451667, -112.29007222)
40102,c(33.132175, -111.84370278)
40103,c(99.9999, 999.9999)
40104,c(32.67468611, -114.29039167)
40105,c(33.56952222, -112.04693056)
40106,c(33.64009167, -112.10838056)
40107,c(33.63943889, -112.14897222)
40108,c(33.62850833, -112.02543056)
40109,c(33.55166667, -112.43993889)
40110,c(33.45151111, -112.27250278)
40111,c(33.41866111, -111.56339167)
40112,c(33.65465, -112.13367778)
40113,c(32.27206667, -110.96106667)
40114,c(32.25025833, -110.97279444)
40115,c(33.40034167, -111.85701111)
40116,c(31.57408056, -110.315325)
40117,c(32.266125, -112.02845833)
40118,c(32.18385833, -110.84104722)
40119,c(33.39474444, -111.94266111)
40120,c(33.67283333, -112.0237)
40121,c(33.07326667, -110.02339722)
40122,c(33.06667222, -111.69523333)
40123,c(33.29095, -111.69713889)
40124,c(32.199725, -110.88970556)
40125,c(33.33405556, -111.97206111)
40126,c(33.62531667, -112.12031111)
40127,c(33.42195833, -111.93504444)
40128,c(33.24328056, -111.93856944)
40129,c(34.92184167, -111.64402778)
40130,c(32.69129722, -114.65046389)
40131,c(33.63745556, -112.06703333)
40132,c(33.61834167, -112.29108333)
40133,c(33.48575278, -112.36266667)
40134,c(33.16596389, -110.13463333)
40135,c(33.515175, -112.34098056)
40136,c(33.58192222, -112.00991111)
40137,c(32.94373056, -112.73289722)
40138,c(33.38671111, -111.61393056)
40139,c(35.36895833, -112.97624167)
40140,c(32.92381667, -109.87563333)
40141,c(33.65808056, -114.23999444)
40142,c(34.48496667, -113.362225)
40143,c(33.7629, -111.95191944)
40144,c(33.45016111, -112.83659444)
40145,c(33.52408611, -112.113825)
40146,c(32.13404722, -110.926125)
40147,c(33.41134167, -112.04706111)
40148,c(32.13389444, -111.00013056)
40149,c(33.40786944, -111.62405278)
40150,c(33.41521667, -111.80524167)
40151,c(33.39276944, -111.97903889)
40152,c(99.9999, 999.9999)
40153,c(33.78116389, -111.95431389)
40154,c(33.03674722, -111.58263611)
40155,c(33.50778333, -112.20749722)
40156,c(99.9999, 999.9999)
40157,c(33.12262778, -111.84544167)
40158,c(33.56750278, -112.11681944)
40159,c(33.67083333, -112.37171667)
40161,c(33.63873333, -112.35506389)
40162,c(33.52366944, -112.11693056)
40163,c(33.38200278, -112.58879444)
40164,c(34.99801667, -114.41088056)
40165,c(33.61074444, -112.13379444)
40166,c(33.66705, -112.622975)
40168,c(33.39220833, -112.08198611)
40169,c(33.63982778, -112.12355833)
40170,c(36.41315833, -109.24281111)
40171,c(33.21193889, -111.77260556)
40172,c(99.9999, 999.9999)
40173,c(33.50953333, -112.18135833)
40174,c(33.70199444, -112.06573333)
40175,c(34.50621111, -114.36052222)
40176,c(32.29174167, -111.24951389)
40177,c(35.43741944, -114.28849444)
40178,c(35.21171667, -113.56480556)
40179,c(33.56761111, -113.34588333)
40180,c(32.86493611, -111.73704444)
40181,c(33.42956944, -111.55476389)
40183,c(33.49711667, -112.19645556)
40184,c(32.23593333, -111.02159444)
40185,c(33.57379167, -111.88891944)
40186,c(34.44449444, -112.93959444)
40187,c(32.23601667, -110.80680278)
40188,c(34.57238056, -111.88958333)
40189,c(33.67238333, -112.00486944)
40190,c(33.67460278, -112.03096111)
40191,c(34.50580556, -114.32761944)
40192,c(32.18142778, -110.96830833)
40193,c(33.60904167, -112.12521944)
40194,c(34.66361944, -112.24931111)
40195,c(34.41316944, -111.489575)
40196,c(35.20321111, -109.37475)
40197,c(31.78528889, -109.69168889)
40198,c(33.2, -111.05600833)
40199,c(34.29175833, -114.10123889)
40200,c(32.66056389, -114.32986667)
40201,c(34.29991111, -110.96186667)
40202,c(35.30370278, -111.54278611)
40203,c(33.13165556, -110.11976111)
40204,c(33.38556667, -111.91564167)
40205,c(33.15134722, -111.86756944)
40206,c(32.17405556, -110.94851389)
40207,c(32.22159722, -110.89227778)
40208,c(33.43410278, -111.92624722)
40209,c(33.21926389, -112.64427222)
40210,c(33.42845556, -112.6301)
40211,c(35.07832778, -109.72754444)
40212,c(33.42881389, -112.03690278)
40213,c(33.39375556, -110.78381944)
40214,c(34.88528611, -111.74315556)
40215,c(34.17103056, -112.141275)
40216,c(32.25074167, -110.82379722)
40217,c(32.65433889, -114.23265556)
40218,c(32.27206944, -110.96108056)
40219,c(99.9999, 999.9999)
40220,c(33.50145556, -112.16886111)
40221,c(99.9999, 999.9999)
40222,c(99.9999, 999.9999)
40223,c(34.00751389, -109.90266944)
40224,c(33.40724444, -111.98821667)
40225,c(33.13876667, -110.124825)
40226,c(31.46690833, -109.68118056)
40227,c(33.45056111, -112.53876667)
40228,c(34.58457778, -112.45533333)
40229,c(35.13290833, -109.53444167)
40230,c(34.75386389, -111.902525)
40231,c(35.54726667, -111.537525)
40232,c(33.652975, -112.23281667)
40233,c(33.49588611, -112.93129167)
40234,c(33.45826944, -111.98919722)
40235,c(33.42948333, -112.60410833)
40236,c(33.52395, -112.13274444)
40237,c(32.5113, -110.92569722)
40238,c(36.946225, -113.80855278)
40239,c(34.95330278, -110.75724444)
40240,c(32.95782778, -111.75666389)
40241,c(32.22790556, -110.93951944)
40242,c(36.83453056, -114.00265)
40243,c(32.31295556, -111.03742778)
40244,c(35.22312778, -114.23614722)
40245,c(33.50922222, -112.04748889)
40246,c(33.37842778, -111.89723333)
40247,c(32.20701667, -110.89228611)
40248,c(32.77207778, -113.60627222)
40249,c(33.50212778, -111.46154444)
40250,c(34.282425, -111.14491111)
40251,c(33.65185278, -112.21014167)
40252,c(33.38838611, -111.78823611)
40253,c(33.39760833, -111.93964444)
40254,c(32.17041389, -110.96961389)
40255,c(32.15968889, -111.03000556)
40256,c(34.17951667, -113.03403889)
40257,c(33.42867778, -112.03677222)
40258,c(33.66129444, -114.00492778)
40259,c(32.55723889, -110.93438333)
40260,c(33.52395278, -112.16325833)
40261,c(32.12899722, -110.98332778)
40262,c(33.48288889, -111.73568333)
40263,c(34.52343333, -112.04596944)
40264,c(33.52413611, -112.10169722)
40265,c(32.99165556, -110.78098056)
40266,c(32.08575278, -111.29066389)
40267,c(34.55258056, -113.45288611)
40268,c(34.30246389, -110.85787778)
40269,c(32.08818056, -110.77265833)
40270,c(34.54079167, -112.19640556)
40271,c(33.58305, -112.06249167)
40272,c(32.14865, -110.98059167)
40273,c(34.71811667, -112.44699444)
40274,c(33.48133333, -111.93474167)
40275,c(33.62373056, -111.90298333)
40276,c(33.46333333, -112.15179722)
40277,c(33.34851667, -112.71183611)
40278,c(33.28742778, -111.10462778)
40279,c(32.16816667, -110.92634722)
40280,c(33.55735833, -111.89867778)
40281,c(33.05242778, -111.40801111)
40282,c(33.320475, -111.87640833)
40283,c(33.582, -112.11186389)
40284,c(33.56793889, -112.06521944)
40285,c(33.58208889, -112.09967778)
40286,c(33.33517778, -111.82645556)
40287,c(36.90612222, -113.92806944)
40288,c(33.48425833, -112.186425)
40289,c(31.44562222, -109.92836389)
40290,c(34.89144722, -111.43820278)
40291,c(33.61732778, -112.27040833)
40292,c(33.49786667, -111.89843056)
40293,c(33.68507222, -111.92535556)
40294,c(33.27621944, -111.22953056)
40295,c(33.46878333, -112.15178611)
40296,c(33.41743611, -112.08221111)
40297,c(32.37035833, -110.70965833)
40298,c(33.60966667, -112.11655)
40299,c(32.62565833, -114.66711667)
40300,c(32.16281111, -110.83969167)
40301,c(33.14998611, -111.86696667)
40302,c(33.465975, -112.14928889)
40303,c(32.32318056, -111.03400556)
40304,c(33.40753333, -112.06460278)
40305,c(33.44019722, -111.93498889)
40306,c(32.148625, -110.95346667)
40307,c(31.62255278, -109.21049167)
40308,c(34.87736389, -114.03849167)
40309,c(34.44451667, -112.93949444)
40310,c(32.20691667, -110.90092778)
40311,c(34.99300278, -109.9468)
40312,c(33.52409722, -112.09989722)
40313,c(32.27948333, -110.99925833)
40314,c(33.48044722, -112.01745278)
40315,c(33.55448056, -112.41789444)
40316,c(33.43722778, -112.10828889)
40317,c(33.53785278, -112.22293889)
40318,c(33.63426667, -112.34439722)
40319,c(33.41568056, -111.70618333)
40320,c(34.09426389, -114.27658333)
40321,c(34.26316111, -114.12946111)
40322,c(34.42158333, -111.51166111)
40323,c(33.55118889, -112.28109167)
40324,c(34.27183333, -113.09540556)
40325,c(33.39610278, -111.80543333)
40326,c(33.00240556, -111.55861389)
40327,c(33.72986111, -112.30905833)
40328,c(32.15449167, -110.97875)
40329,c(33.79835833, -112.11566389)
40330,c(35.70181944, -111.49792222)
40331,c(33.53686389, -112.35756389)
40332,c(35.16266944, -114.07458056)
40333,c(31.45697778, -109.94134722)
40334,c(35.32899444, -109.07744167)
40335,c(32.21460556, -110.85813889)
40336,c(33.41435, -111.60340833)
40337,c(35.22603611, -114.29686667)
40338,c(33.46269722, -112.16237778)
40339,c(33.449975, -112.28980556)
40340,c(32.22879444, -110.89254167)
40341,c(32.65542222, -114.54708333)
40342,c(33.65492222, -112.04847778)
40343,c(32.19346944, -110.90154444)
40344,c(35.28596944, -114.28911111)
40345,c(33.52613333, -112.11259722)
40346,c(33.56756944, -112.111675)
40347,c(33.46691944, -112.42623333)
40348,c(32.27205833, -110.96400556)
40349,c(33.81348056, -110.46363611)
40350,c(34.90023333, -114.59788611)
40351,c(33.41090278, -112.00738611)
40352,c(34.14574444, -109.51873611)
40353,c(32.13411389, -110.96152222)
40354,c(33.50065, -112.95084444)
40355,c(34.30276667, -110.89590278)
40356,c(32.08784167, -110.80417222)
40357,c(34.42001667, -110.57843611)
40358,c(32.22150833, -110.93518611)
40359,c(32.68395, -114.63233889)
40360,c(33.250025, -111.34111389)
40361,c(33.42965833, -111.80528333)
40362,c(34.48749444, -111.623675)
40363,c(34.13423056, -109.94916667)
40364,c(32.14056667, -110.85005)
40365,c(33.61073056, -112.171075)
40366,c(34.02625833, -109.18350556)
40367,c(33.45952778, -112.009425)
40368,c(33.41687778, -112.01665278)
40369,c(35.00129444, -110.60254167)
40370,c(33.62027222, -112.0167)
40371,c(33.86378333, -112.63318611)
40372,c(35.21516389, -111.58606667)
40373,c(33.79969444, -112.23363611)
40374,c(32.47441389, -111.23390556)
40375,c(33.45401944, -112.52807222)
40376,c(35.22043056, -114.18304167)
40377,c(34.34015556, -114.14406944)
40378,c(33.49480556, -112.04058333)
40379,c(32.19236667, -110.87473056)
40380,c(35.17128611, -113.51468611)
40381,c(36.27534167, -111.43756667)
40382,c(34.30271944, -114.09368333)
40383,c(33.91135833, -112.67590833)
40384,c(33.10310278, -111.830825)
40385,c(33.364825, -111.64474722)
40386,c(33.53272222, -112.220525)
40387,c(33.39380556, -111.736525)
40388,c(32.66451667, -114.53005278)
40389,c(35.15915278, -109.49404722)
40390,c(33.40817222, -111.77420556)
40391,c(33.84033889, -111.46883333)
40392,c(99.9999, 999.9999)
40393,c(99.9999, 999.9999)
40394,c(33.69837222, -112.10100833)
40395,c(99.9999, 999.9999)
