"510872017011","+37.5248085","-077.3066995","within","23150","23150"
"510411002082","+37.4588157","-077.5766203","within","23236","23236"
"510411009104","+37.4714233","-077.5830150","within","23236","23236"
"510411009101","+37.4799105","-077.5788491","within","23236","23236"
"510411009102","+37.4830031","-077.5902781","within","23236","23236"
"516500118006","+37.0092567","-076.3731791","within","23661","23661"
"516500118005","+37.0116907","-076.3679594","within","23661","23661"
"516500115004","+37.0020977","-076.3747923","within","23661","23661"
"516500120001","+37.0022671","-076.3830847","within","23661","23661"
"516500119001","+37.0162342","-076.3736051","within","23661","23661"
"516500119002","+37.0106233","-076.3820204","within","23661","23661"
"515708305001","+37.2559773","-077.4041960","within","23834","23834"
"515708301002","+37.2685893","-077.3812365","within","23834","23834"
"515708301003","+37.2494130","-077.3852628","within","23834","23834"
"515708301001","+37.2838637","-077.3769466","within","23834","23834"
"515708302002","+37.2649183","-077.4044945","within","23834","23834"
"515708302001","+37.2750678","-077.4098015","within","23834","23834"
"515708302003","+37.2793910","-077.4010043","within","23834","23834"
"515708303001","+37.2776914","-077.4207054","within","23834","23834"
"515708303002","+37.2721645","-077.4174085","within","23834","23834"
"511410301023","+36.6427802","-080.2742833","within","24171","24171"
"511539012313","+38.7518505","-077.4329013","within","20111","20111"
"511539019003","+38.7795113","-077.4547343","within","20111","20111"
"516859202023","+38.7610883","-077.4411453","within","20111","20111"
"516859202022","+38.7600366","-077.4301372","within","20111","20111"
"516859202021","+38.7706096","-077.4281480","within","20111","20111"
"516859201005","+38.7791198","-077.4646223","within","20111","20111"
"516859201002","+38.7863654","-077.4656728","within","20111","20111"
"516859201003","+38.7848267","-077.4734080","within","20111","20111"
"511076110141","+39.0618759","-077.4791422","within","20147","20147"
"511076110142","+39.0461445","-077.4756938","within","20147","20147"
"511076110181","+39.0367538","-077.4730854","within","20147","20147"
"511076110182","+39.0310969","-077.4531678","within","20147","20147"
"511076110193","+39.0182861","-077.4755287","within","20147","20147"
"511076110192","+39.0262455","-077.4937633","within","20147","20147"
"511076110131","+39.0590764","-077.4901911","within","20147","20147"
"511076110132","+39.0525226","-077.4878948","within","20147","20147"
"511076110052","+39.0365354","-077.4982713","within","20147","20147"
"511076110053","+39.0394026","-077.4901035","within","20147","20147"
"511076110051","+39.0457608","-077.5000609","within","20147","20147"
"511076110044","+39.0390915","-077.5108667","within","20147","20147"
"511076110042","+39.0529618","-077.5063769","within","20147","20147"
"511076110043","+39.0435976","-077.5106659","within","20147","20147"
"511076110022","+39.0627364","-077.4456792","within","20147","20147"
"511076110151","+39.0570625","-077.4657070","within","20147","20147"
"511076110162","+39.0463468","-077.4563423","within","20147","20147"
"511076110161","+39.0531239","-077.4722973","within","20147","20147"
"511076110163","+39.0457262","-077.4657145","within","20147","20147"
"511076110172","+39.0383525","-077.4684339","within","20147","20147"
"511076110171","+39.0385534","-077.4617593","within","20147","20147"
"511076110063","+39.0271594","-077.4818581","within","20147","20147"
"511076110062","+39.0367584","-077.4803774","within","20147","20147"
"511076110202","+39.0052816","-077.4895044","within","20147","20147"
"511076110206","+39.0068529","-077.4870685","within","20147","20147"
"510594820022","+38.9828476","-077.3440666","within","20194","20194"
"510594805052","+38.9767798","-077.3561937","within","20194","20194"
"510594711001","+38.9066254","-077.2049132","within","22043","22043"
"510594711004","+38.9152301","-077.1983790","within","22043","22043"
"510594711003","+38.9103073","-077.2023900","within","22043","22043"
"510594713032","+38.8997065","-077.2036249","within","22043","22043"
"510594713031","+38.8938390","-077.2094693","within","22043","22043"
"510594713012","+38.9038232","-077.2075271","within","22043","22043"
"510131025003","+38.8648246","-077.0901347","within","22204","22204"
"510131025002","+38.8659778","-077.0843225","within","22204","22204"
"510131032001","+38.8636464","-077.0794213","within","22204","22204"
"510131032004","+38.8590739","-077.0880771","within","22204","22204"
"510131032002","+38.8614628","-077.0806218","within","22204","22204"
"510131033002","+38.8626776","-077.0761327","within","22204","22204"
"510131026002","+38.8526821","-077.0929659","within","22204","22204"
"510131026001","+38.8577269","-077.0943136","within","22204","22204"
"510131022001","+38.8580459","-077.1228133","within","22204","22204"
"510131022004","+38.8582976","-077.1170711","within","22204","22204"
"510131022005","+38.8562322","-077.1155166","within","22204","22204"
"510131022003","+38.8606340","-077.1176365","within","22204","22204"
"510131028041","+38.8536036","-077.1128287","within","22204","22204"
"510131028042","+38.8525019","-077.1103651","within","22204","22204"
"510131028031","+38.8552137","-077.1080381","within","22204","22204"
"510131024004","+38.8708482","-077.0941474","within","22204","22204"
"510131024003","+38.8685511","-077.0923594","within","22204","22204"
"510131024002","+38.8714033","-077.0860062","within","22204","22204"
"510131023011","+38.8654985","-077.1098908","within","22204","22204"
"510131023021","+38.8606170","-077.1052731","within","22204","22204"
"510131023022","+38.8627529","-077.0978315","within","22204","22204"
"510131023023","+38.8603718","-077.1106571","within","22204","22204"
"510131027011","+38.8559123","-077.1038141","within","22204","22204"
"510131027012","+38.8558108","-077.0994574","within","22204","22204"
"510131027022","+38.8523020","-077.0991507","within","22204","22204"
"515102001093","+38.8204112","-077.1342081","within","22312","22312"
"510594525022","+38.8148993","-077.1494791","within","22312","22312"
"510594525021","+38.8126496","-077.1554401","within","22312","22312"
"510594519001","+38.8243554","-077.1502345","within","22312","22312"
"510594519003","+38.8215609","-077.1473151","within","22312","22312"
"510594526004","+38.7962474","-077.1647666","within","22312","22312"
"510594525013","+38.8172529","-077.1624347","within","22312","22312"
"511790101031","+38.4666032","-077.3968342","within","22554","22554"
"511790101032","+38.4540630","-077.3838068","within","22554","22554"
"511790101033","+38.4541212","-077.3985837","within","22554","22554"
"511790102102","+38.4381236","-077.4258782","within","22554","22554"
"511790102104","+38.4370419","-077.4102522","within","22554","22554"
"511790102103","+38.4265182","-077.4177314","within","22554","22554"
"511790102101","+38.4445934","-077.4382880","within","22554","22554"
"511790102191","+38.4556689","-077.4661822","within","22554","22554"
"511790101052","+38.4162187","-077.3896572","within","22554","22554"
"511790101054","+38.4330444","-077.4027565","within","22554","22554"
"511790101053","+38.4428129","-077.3952928","within","22554","22554"
"511790101051","+38.4333125","-077.3750141","within","22554","22554"
"511790101072","+38.4687596","-077.3589396","within","22554","22554"
"511790101081","+38.4673056","-077.3705169","within","22554","22554"
"511790101082","+38.4727521","-077.3802972","within","22554","22554"
"511790102142","+38.4662867","-077.4438485","within","22554","22554"
"511790102141","+38.4640826","-077.4550084","within","22554","22554"
"511790102122","+38.4620404","-077.4296401","within","22554","22554"
"511790102112","+38.4552480","-077.4185893","within","22554","22554"
"511790102111","+38.4657447","-077.4156536","within","22554","22554"
"511790102131","+38.4608633","-077.4421734","within","22554","22554"
"511790102132","+38.4541263","-077.4467302","within","22554","22554"
"515400008001","+38.0645691","-078.4705195","within","22901","22901"
"510030108022","+38.0651335","-078.5103415","within","22901","22901"
"510030106042","+38.0808532","-078.4690195","within","22901","22901"
"510030107012","+38.0714655","-078.4961813","within","22901","22901"
"510030107011","+38.0686281","-078.4906406","within","22901","22901"
"510030107022","+38.0803690","-078.4894324","within","22901","22901"
"510030107021","+38.0819966","-078.4812796","within","22901","22901"
"510030107023","+38.0753656","-078.4882399","within","22901","22901"
"510030106032","+38.0744655","-078.4764986","within","22901","22901"
"510030106031","+38.0705362","-078.4748949","within","22901","22901"
"510030108011","+38.0672990","-078.5003739","within","22901","22901"
"510030106023","+38.0543213","-078.4660513","within","22901","22901"
"510430101011","+39.1531670","-077.9976454","within","22611","22611"
"510430101013","+39.1525739","-077.9707869","within","22611","22611"
"510430101012","+39.1403809","-077.9820108","within","22611","22611"
"511390305002","+38.5137038","-078.6150016","within","22849","22849"
"510950801032","+37.2602712","-076.6705649","within","23185","23185"
"510950801031","+37.2406074","-076.6694865","within","23185","23185"
"510950801022","+37.2166600","-076.6179162","within","23185","23185"
"510950802032","+37.2383422","-076.7341314","within","23185","23185"
"518303702002","+37.2795615","-076.6848759","within","23185","23185"
"518303701001","+37.2730211","-076.7032083","within","23185","23185"
"518303701002","+37.2603895","-076.6911726","within","23185","23185"
"518303701004","+37.2618491","-076.7135167","within","23185","23185"
"511990511002","+37.2715154","-076.6735735","within","23185","23185"
"511990511003","+37.2688803","-076.6572440","within","23185","23185"
"510872005021","+37.6086590","-077.4895895","within","23228","23228"
"510872005032","+37.6293529","-077.4886390","within","23228","23228"
"510872005031","+37.6210470","-077.4927963","within","23228","23228"
"510872004174","+37.6148229","-077.5021410","within","23228","23228"
"510872004171","+37.6152039","-077.5068540","within","23228","23228"
"510872004172","+37.6146571","-077.5104966","within","23228","23228"
"510872004183","+37.6212173","-077.5073361","within","23228","23228"
"510872004181","+37.6202119","-077.5137747","within","23228","23228"
"510872009052","+37.6464028","-077.4899175","within","23228","23228"
"510872004112","+37.6359208","-077.5249385","within","23228","23228"
"510872006001","+37.6191927","-077.4791688","within","23228","23228"
"510872006002","+37.6135951","-077.4798692","within","23228","23228"
"510872006003","+37.6092257","-077.4775188","within","23228","23228"
"510872008012","+37.6400548","-077.4706187","within","23228","23228"
"511498502005","+37.2376391","-077.3287129","within","23801","23801"
"511498502004","+37.2278389","-077.3303944","within","23801","23801"
"510411005094","+37.3429221","-077.3678987","within","23836","23836"
"510411005101","+37.3332234","-077.3345542","within","23836","23836"
"510411004032","+37.3521301","-077.3448217","within","23836","23836"
"511970503011","+36.8973738","-081.3102665","within","24368","24368"
"510050701003","+37.8218345","-079.8214530","within","24422","24422"
"510050701002","+37.8211955","-079.8291040","within","24422","24422"
"510050701004","+37.8232736","-079.8042767","within","24422","24422"
"510150701004","+38.0622179","-079.3659816","within","24430","24430"
"511430113022","+36.6487328","-079.4666664","within","24540","24540"
"511430113021","+36.6518414","-079.4359417","within","24540","24540"
"511430113011","+36.6392663","-079.4202111","within","24540","24540"
"515900001003","+36.6185089","-079.3903142","within","24540","24540"
"515900001001","+36.6363295","-079.3982798","within","24540","24540"
"515900001002","+36.6268790","-079.3916439","within","24540","24540"
"515900001004","+36.6306498","-079.3818049","within","24540","24540"
"515900003001","+36.6129707","-079.3911954","within","24540","24540"
"515900003002","+36.6068020","-079.3894385","within","24540","24540"
"515900004001","+36.6043694","-079.3765679","within","24540","24540"
"515900004002","+36.6162290","-079.3775316","within","24540","24540"
"515900002001","+36.6221018","-079.4041312","within","24540","24540"
"515900002002","+36.6104135","-079.4072134","within","24540","24540"
"510090105043","+37.4515084","-079.0994672","within","24572","24572"
"510090105041","+37.4336989","-079.1184070","within","24572","24572"
"510090105042","+37.4484519","-079.1153880","within","24572","24572"
"510090104022","+37.4762815","-079.1343203","within","24572","24572"
"510090104021","+37.4715224","-079.1021508","within","24572","24572"
"511076107022","+39.1331870","-077.7060826","within","20132","20132"
"510594403002","+38.8394457","-077.2326205","within","22003","22003"
"510594508003","+38.8355253","-077.1941509","within","22003","22003"
"510594508002","+38.8402817","-077.1917391","within","22003","22003"
"510594522001","+38.8280062","-077.2082239","within","22003","22003"
"510594522003","+38.8205003","-077.2093492","within","22003","22003"
"510594522002","+38.8276478","-077.2019301","within","22003","22003"
"510594507021","+38.8380461","-077.2042157","within","22003","22003"
"510594507022","+38.8330211","-077.1999959","within","22003","22003"
"510594402022","+38.8553669","-077.2308550","within","22003","22003"
"510594523022","+38.8195156","-077.2189034","within","22003","22003"
"510594523021","+38.8238239","-077.2170582","within","22003","22003"
"510594521021","+38.8260092","-077.1972996","within","22003","22003"
"510594523011","+38.8307373","-077.2146656","within","22003","22003"
"510594523012","+38.8268955","-077.2185718","within","22003","22003"
"510594407021","+38.8266555","-077.2514248","within","22003","22003"
"510594407023","+38.8191007","-077.2460989","within","22003","22003"
"515102001062","+38.8365198","-077.1123198","within","22311","22311"
"515102001021","+38.8311361","-077.1264572","within","22311","22311"
"515102001051","+38.8340462","-077.1148990","within","22311","22311"
"515102001042","+38.8264291","-077.1275090","within","22311","22311"
"511770202043","+38.2315022","-077.4903394","within","22408","22408"
"511770202042","+38.2326015","-077.4800867","within","22408","22408"
"511770202031","+38.2461348","-077.4592629","within","22408","22408"
"511770202032","+38.2337139","-077.4600551","within","22408","22408"
"511770202062","+38.2194113","-077.4662357","within","22408","22408"
"511770202024","+38.2550988","-077.4851838","within","22408","22408"
"516600002054","+38.4164535","-078.8639155","within","22801","22801"
"516600002052","+38.4218453","-078.8594610","within","22801","22801"
"516600002051","+38.4165926","-078.8465128","within","22801","22801"
"516600003022","+38.4321582","-078.8883380","within","22801","22801"
"516600003021","+38.4189970","-078.9006215","within","22801","22801"
"516600002071","+38.4204188","-078.8732216","within","22801","22801"
"516600002072","+38.4175580","-078.8779695","within","22801","22801"
"511650117002","+38.4050868","-078.8501775","within","22801","22801"
"510010906003","+37.7099933","-075.7436703","within","23417","23417"
"517100005004","+36.9516095","-076.2622733","within","23503","23503"
"517100005003","+36.9501483","-076.2658045","within","23503","23503"
"517100005002","+36.9442831","-076.2643294","within","23503","23503"
"517100005001","+36.9481076","-076.2595851","within","23503","23503"
"517100006003","+36.9415471","-076.2472149","within","23503","23503"
"517100006002","+36.9398678","-076.2581968","within","23503","23503"
"517100006004","+36.9422413","-076.2529783","within","23503","23503"
"517100006001","+36.9380490","-076.2499191","within","23503","23503"
"517100056011","+36.9316572","-076.2266653","within","23503","23503"
"517100003002","+36.9525654","-076.2546602","within","23503","23503"
"517100003003","+36.9554836","-076.2590932","within","23503","23503"
"517100002021","+36.9369025","-076.2346903","within","23503","23503"
"517100002022","+36.9336612","-076.2411025","within","23503","23503"
"517100002023","+36.9391223","-076.2427912","within","23503","23503"
"517100002024","+36.9409782","-076.2386202","within","23503","23503"
"517100002011","+36.9450274","-076.2414865","within","23503","23503"
"517353402001","+37.1364600","-076.3753364","within","23662","23662"
"517353402005","+37.1177795","-076.3791913","within","23662","23662"
"517353402002","+37.1273770","-076.3864309","within","23662","23662"
"517353403003","+37.1210187","-076.3617034","within","23662","23662"
"517700030003","+37.2425195","-079.9657709","within","24014","24014"
"517700028003","+37.2293238","-079.9245928","within","24014","24014"
"517700029004","+37.2405658","-079.9588327","within","24014","24014"
"517700029003","+37.2483772","-079.9520136","within","24014","24014"
"511610310002","+37.2187982","-079.8965758","within","24014","24014"
"511959312003","+36.8420861","-082.7866886","within","24219","24219"
"511959312004","+36.8605884","-082.8014072","within","24219","24219"
"511959312005","+36.8639640","-082.7812905","within","24219","24219"
"511552102012","+37.0588088","-080.7464455","within","24301","24301"
"511552102011","+37.0685596","-080.7536484","within","24301","24301"
"511552102013","+37.0501044","-080.7651743","within","24301","24301"
"511552103003","+37.0712753","-080.7931919","within","24301","24301"
"511552103005","+37.0702186","-080.7801411","within","24301","24301"
"511552103004","+37.0537279","-080.7789142","within","24301","24301"
"511552104013","+37.0430207","-080.7818201","within","24301","24301"
"511539015043","+38.8194308","-077.6001050","within","20155","20155"
"511539015042","+38.8185350","-077.5896460","within","20155","20155"
"511539014114","+38.7864414","-077.6161537","within","20155","20155"
"510594322022","+38.7921787","-077.2824730","within","22015","22015"
"510594323003","+38.7750781","-077.2854222","within","22015","22015"
"510594323002","+38.7824927","-077.2848317","within","22015","22015"
"510594309021","+38.7920257","-077.2659759","within","22015","22015"
"510594310011","+38.7813692","-077.2724483","within","22015","22015"
"510594310012","+38.7870081","-077.2699199","within","22015","22015"
"510594322011","+38.7917832","-077.2982493","within","22015","22015"
"510594318012","+38.8023454","-077.2690172","within","22015","22015"
"510594324012","+38.7715807","-077.2805619","within","22015","22015"
"511539011011","+38.5224374","-077.2901462","within","22134","22134"
"511539011022","+38.5173147","-077.3190414","within","22134","22134"
"511539011023","+38.5250294","-077.3415846","within","22134","22134"
"510594524002","+38.8080917","-077.2001647","within","22151","22151"
"510594524003","+38.8022565","-077.2010253","within","22151","22151"
"510594524005","+38.8068092","-077.1888155","within","22151","22151"
"510594325003","+38.7508174","-077.2548421","within","22153","22153"
"510594326001","+38.7449686","-077.2356400","within","22153","22153"
"510594923002","+38.7429968","-077.2444040","within","22153","22153"
"510594923001","+38.7363597","-077.2424620","within","22153","22153"
"510594327022","+38.7382759","-077.2150207","within","22153","22153"
"510594601003","+38.9419449","-077.2589636","within","22182","22182"
"511539012303","+38.6604453","-077.3827504","within","22193","22193"
"511539012281","+38.6385196","-077.3753559","within","22193","22193"
"511539012284","+38.6393337","-077.3602244","within","22193","22193"
"511539012282","+38.6406803","-077.3698539","within","22193","22193"
"511539012283","+38.6418301","-077.3509386","within","22193","22193"
"511539012261","+38.6655672","-077.3752284","within","22193","22193"
"511539012292","+38.6495123","-077.3747418","within","22193","22193"
"511539012121","+38.6566940","-077.3481396","within","22193","22193"
"511539004082","+38.6315629","-077.3398929","within","22193","22193"
"511539004081","+38.6240685","-077.3328132","within","22193","22193"
"511539004093","+38.6282401","-077.3173562","within","22193","22193"
"511539004092","+38.6252498","-077.3239120","within","22193","22193"
"511539004091","+38.6327982","-077.3271219","within","22193","22193"
"511539004073","+38.6370460","-077.3464635","within","22193","22193"
"511539004071","+38.6373939","-077.3310739","within","22193","22193"
"511539004074","+38.6421815","-077.3392313","within","22193","22193"
"511539004072","+38.6352418","-077.3386426","within","22193","22193"
"511539004034","+38.6486740","-077.3197905","within","22193","22193"
"511539004031","+38.6366996","-077.3084402","within","22193","22193"
"511539004101","+38.6190847","-077.3172295","within","22193","22193"
"511539004041","+38.6440936","-077.3262181","within","22193","22193"
"511539004042","+38.6354518","-077.3178617","within","22193","22193"
"511539004043","+38.6374136","-077.3125075","within","22193","22193"
"511539012273","+38.6598956","-077.3751984","within","22193","22193"
"511539012271","+38.6538246","-077.3637436","within","22193","22193"
"511539012272","+38.6505570","-077.3558309","within","22193","22193"
"511539010092","+38.6264450","-077.3669385","within","22193","22193"
"511539012032","+38.6520846","-077.3414254","within","22193","22193"
"511539012112","+38.6654653","-077.3411533","within","22193","22193"
"510131009004","+38.8822251","-077.1358867","within","22205","22205"
"510131009003","+38.8817993","-077.1300259","within","22205","22205"
"510131010002","+38.8902323","-077.1386526","within","22205","22205"
"510131010003","+38.8832332","-077.1406481","within","22205","22205"
"510131010004","+38.8867882","-077.1428904","within","22205","22205"
"510131012002","+38.8760023","-077.1391250","within","22205","22205"
"510131011001","+38.8905710","-077.1482241","within","22205","22205"
"510131011002","+38.8859047","-077.1500167","within","22205","22205"
"515102004041","+38.8060162","-077.1233876","within","22304","22304"
"515102004042","+38.8094828","-077.1166813","within","22304","22304"
"515102004062","+38.8104878","-077.1344605","within","22304","22304"
"515102004061","+38.8137032","-077.1361186","within","22304","22304"
"515102004063","+38.8113917","-077.1382512","within","22304","22304"
"515102004064","+38.8087087","-077.1371849","within","22304","22304"
"515102006003","+38.8109556","-077.1115912","within","22304","22304"
"515102006004","+38.8111479","-077.1005902","within","22304","22304"
"515102006002","+38.8104978","-077.1076750","within","22304","22304"
"515102003021","+38.8194541","-077.1157021","within","22304","22304"
"515102003023","+38.8201348","-077.1256907","within","22304","22304"
"515102003022","+38.8216773","-077.1232094","within","22304","22304"
"515102005001","+38.8174785","-077.1065602","within","22304","22304"
"515102005003","+38.8139978","-077.1056692","within","22304","22304"
"515102005002","+38.8146469","-077.1110476","within","22304","22304"
"515102003012","+38.8282859","-077.1133134","within","22304","22304"
"515102003011","+38.8258689","-077.1167932","within","22304","22304"
"515102003043","+38.8166069","-077.1313574","within","22304","22304"
"515102003042","+38.8162797","-077.1276050","within","22304","22304"
"515102003041","+38.8161768","-077.1254160","within","22304","22304"
"515102003051","+38.8141595","-077.1246945","within","22304","22304"
"515102003052","+38.8136572","-077.1201161","within","22304","22304"
"515102004082","+38.8046929","-077.1308087","within","22304","22304"
"515102004083","+38.8061616","-077.1318043","within","22304","22304"
"515102004092","+38.8126480","-077.1285444","within","22304","22304"
"515102004093","+38.8099312","-077.1271647","within","22304","22304"
"515102004094","+38.8093343","-077.1241563","within","22304","22304"
"515102004091","+38.8096693","-077.1305684","within","22304","22304"
"515102004071","+38.8120377","-077.1421887","within","22304","22304"
"515102002021","+38.8186433","-077.1009429","within","22304","22304"
"517600109002","+37.5666180","-077.4177424","within","23222","23222"
"517600109003","+37.5633414","-077.4215511","within","23222","23222"
"517600105001","+37.5822415","-077.4383814","within","23222","23222"
"517600107002","+37.5731383","-077.4302912","within","23222","23222"
"517600107001","+37.5781681","-077.4291239","within","23222","23222"
"517600107003","+37.5692636","-077.4310763","within","23222","23222"
"517600108001","+37.5784894","-077.4179237","within","23222","23222"
"517600108002","+37.5714207","-077.4217135","within","23222","23222"
"517600108003","+37.5768315","-077.4235316","within","23222","23222"
"517600110003","+37.5657260","-077.4331576","within","23222","23222"
"510872010021","+37.5780036","-077.4082010","within","23222","23222"
"510872008052","+37.5836767","-077.4295961","within","23222","23222"
"510872008053","+37.5869432","-077.4283255","within","23222","23222"
"517600210002","+37.5179785","-077.3921832","within","23231","23231"
"517600212001","+37.5112146","-077.3999663","within","23231","23231"
"510872011023","+37.5282164","-077.3662649","within","23231","23231"
"510872015023","+37.4578647","-077.3591099","within","23231","23231"
"510872015022","+37.4444350","-077.3331155","within","23231","23231"
"510872016023","+37.4736569","-077.3960683","within","23231","23231"
"510872016021","+37.4284888","-077.3777256","within","23231","23231"
"510872015031","+37.4921932","-077.3963870","within","23231","23231"
"510872015033","+37.4910442","-077.3846463","within","23231","23231"
"510872015032","+37.5013119","-077.4018131","within","23231","23231"
"510872014063","+37.5255807","-077.3614647","within","23231","23231"
"510872015042","+37.5067588","-077.3891235","within","23231","23231"
"510872015041","+37.4944407","-077.3669332","within","23231","23231"
"510872015043","+37.5094876","-077.3768075","within","23231","23231"
"518100424001","+36.8524299","-076.0963984","within","23452","23452"
"518100424002","+36.8439702","-076.0953486","within","23452","23452"
"518100424003","+36.8431273","-076.1051246","within","23452","23452"
"518100424004","+36.8474970","-076.1038147","within","23452","23452"
"518100454151","+36.8158454","-076.0777719","within","23452","23452"
"518100454152","+36.8099039","-076.0778183","within","23452","23452"
"518100422011","+36.8655998","-076.0941964","within","23452","23452"
"518100422012","+36.8589103","-076.0997205","within","23452","23452"
"518100426002","+36.8400651","-076.0794701","within","23452","23452"
"518100458051","+36.8269155","-076.1014546","within","23452","23452"
"518100456012","+36.8456844","-076.1170883","within","23452","23452"
"518100422024","+36.8508020","-076.0884669","within","23452","23452"
"518100422022","+36.8535957","-076.0743496","within","23452","23452"
"518100422021","+36.8599742","-076.0791165","within","23452","23452"
"518100422023","+36.8448116","-076.0859734","within","23452","23452"
"518100428012","+36.8309963","-076.0856588","within","23452","23452"
"518100428011","+36.8350463","-076.0925301","within","23452","23452"
"518100428013","+36.8237611","-076.0817377","within","23452","23452"
"518100428014","+36.8209910","-076.0887155","within","23452","23452"
"518100428015","+36.8278363","-076.0917161","within","23452","23452"
"518100454141","+36.8137530","-076.0864615","within","23452","23452"
"518100454142","+36.8083389","-076.0839561","within","23452","23452"
"518100454145","+36.8141704","-076.0927896","within","23452","23452"
"518100454144","+36.8178421","-076.0931106","within","23452","23452"
"518100458011","+36.8327693","-076.1044967","within","23452","23452"
"518100458012","+36.8254416","-076.1162136","within","23452","23452"
"518100458061","+36.8221352","-076.1049660","within","23452","23452"
"518100456061","+36.8375397","-076.1074018","within","23452","23452"
"518100456063","+36.8353363","-076.1166623","within","23452","23452"
"518100456062","+36.8381743","-076.1177865","within","23452","23452"
"518100428023","+36.8318379","-076.0780426","within","23452","23452"
"518100428022","+36.8289708","-076.0739215","within","23452","23452"
"518100454051","+36.8101144","-076.0960363","within","23452","23452"
"518100454055","+36.8041053","-076.0970254","within","23452","23452"
"517100066022","+36.9202458","-076.2230375","within","23518","23518"
"517100066031","+36.9231571","-076.2087613","within","23518","23518"
"517100066032","+36.9177343","-076.2161453","within","23518","23518"
"517100066041","+36.9221180","-076.2007153","within","23518","23518"
"517100066051","+36.9109970","-076.2121840","within","23518","23518"
"517100066063","+36.9123531","-076.2275009","within","23518","23518"
"517100065021","+36.9260057","-076.1877975","within","23518","23518"
"517100065024","+36.9277743","-076.1963551","within","23518","23518"
"517100065023","+36.9287872","-076.1873520","within","23518","23518"
"517100056022","+36.9171304","-076.2475690","within","23518","23518"
"517100056023","+36.9212415","-076.2472549","within","23518","23518"
"517100065013","+36.9307499","-076.2107587","within","23518","23518"
"516500103122","+37.0445261","-076.4223065","within","23666","23666"
"516500103123","+37.0485963","-076.4242841","within","23666","23666"
"516500103121","+37.0440335","-076.4133662","within","23666","23666"
"516500103163","+37.0523000","-076.3856221","within","23666","23666"
"516500103161","+37.0534324","-076.3956709","within","23666","23666"
"516500103162","+37.0532471","-076.4013986","within","23666","23666"
"516500103151","+37.0480835","-076.3960886","within","23666","23666"
"516500103152","+37.0466429","-076.3845088","within","23666","23666"
"516500103111","+37.0484255","-076.4058400","within","23666","23666"
"516500103112","+37.0561241","-076.4202569","within","23666","23666"
"516500105022","+37.0387264","-076.3779531","within","23666","23666"
"516500103064","+37.0508822","-076.3740524","within","23666","23666"
"516500103063","+37.0651667","-076.3799050","within","23666","23666"
"516500103044","+37.0833392","-076.4043478","within","23666","23666"
"516500103041","+37.0739027","-076.4138246","within","23666","23666"
"516500103073","+37.0502076","-076.4349933","within","23666","23666"
"516500103101","+37.0374399","-076.4165986","within","23666","23666"
"516500104005","+37.0313819","-076.4141972","within","23666","23666"
"516500104001","+37.0340214","-076.4047310","within","23666","23666"
"511990505001","+37.2328826","-076.5239470","within","23690","23690"
"510818801021","+36.7986024","-077.4861902","within","23867","23867"
"510719303003","+37.3326333","-080.7354213","within","24134","24134"
"510150709002","+38.1129949","-079.0812736","within","24401","24401"
"510150709003","+38.1111454","-079.0682952","within","24401","24401"
"517900004013","+38.1644021","-079.0799871","within","24401","24401"
"517900004011","+38.1703398","-079.0872733","within","24401","24401"
"517900004012","+38.1711044","-079.0792007","within","24401","24401"
"517900004022","+38.1656877","-079.0714048","within","24401","24401"
"517900006002","+38.1395668","-079.0464377","within","24401","24401"
"517900006001","+38.1330641","-079.0793990","within","24401","24401"
"517900003003","+38.1666354","-079.0956499","within","24401","24401"
"517900003001","+38.1754423","-079.0973260","within","24401","24401"
"517900003002","+38.1589929","-079.1045429","within","24401","24401"
"517900003004","+38.1588651","-079.0912438","within","24401","24401"
"517900003005","+38.1537481","-079.0800828","within","24401","24401"
"517900002004","+38.1440005","-079.0958859","within","24401","24401"
"517900002001","+38.1473741","-079.0835049","within","24401","24401"
"517900002002","+38.1515652","-079.0912891","within","24401","24401"
"517900002003","+38.1509205","-079.1047333","within","24401","24401"
"517900005003","+38.1596371","-079.0652327","within","24401","24401"
"517900005002","+38.1582403","-079.0602231","within","24401","24401"
"517900001001","+38.1498649","-079.0738210","within","24401","24401"
"511430106001","+36.9459075","-079.3437677","within","24557","24557"
"511076118073","+38.9231117","-077.5367047","within","20152","20152"
"511076118081","+38.9087238","-077.5292610","within","20152","20152"
"511076118082","+38.9167447","-077.5294571","within","20152","20152"
"511076118041","+38.9232179","-077.5144478","within","20152","20152"
"511076118042","+38.9080548","-077.5018795","within","20152","20152"
"511076118032","+38.9048338","-077.5090961","within","20152","20152"
"511076118033","+38.9117475","-077.5164412","within","20152","20152"
"511076118052","+38.8969377","-077.4986105","within","20152","20152"
"511076118051","+38.8978683","-077.4923554","within","20152","20152"
"511076115023","+39.0059216","-077.4046759","within","20164","20164"
"511076112043","+39.0390863","-077.3725977","within","20164","20164"
"511076112042","+39.0367226","-077.3804111","within","20164","20164"
"511076117011","+38.9973811","-077.4054534","within","20164","20164"
"511076113002","+39.0110642","-077.3909939","within","20164","20164"
"511076114001","+39.0028600","-077.3957195","within","20164","20164"
"511076114002","+38.9976504","-077.3955383","within","20164","20164"
"511076112051","+39.0320097","-077.3845760","within","20164","20164"
"511076116021","+39.0030268","-077.4141747","within","20164","20164"
"511076116022","+38.9973168","-077.4184676","within","20164","20164"
"510619304021","+38.7419492","-077.7169334","within","20187","20187"
