"ST_CASE","geometry"
10752,c(33.33768056, -87.67719722)
10753,c(34.651375, -86.95050556)
10754,c(33.14563611, -86.87033333)
10755,c(31.23985833, -85.48088333)
10756,c(34.107925, -85.56266111)
10757,c(34.28697778, -86.20899722)
10758,c(31.40222778, -85.593575)
10759,c(31.25834722, -85.43207778)
10760,c(32.08983056, -88.22126944)
10761,c(31.27008889, -85.84275556)
10762,c(34.23230556, -85.91528889)
10763,c(32.28515833, -85.70005556)
10764,c(34.75963611, -86.56331944)
10765,c(33.458975, -86.11806111)
10766,c(33.05196389, -86.74454722)
10767,c(34.57540833, -87.19756389)
10768,c(33.19879444, -86.69144167)
10769,c(33.65379722, -85.90264167)
10770,c(33.41191389, -86.70116944)
10771,c(33.80841944, -88.11532222)
10772,c(30.629025, -88.08335278)
10773,c(33.86235278, -87.39216944)
10774,c(33.69580556, -86.21541944)
10775,c(32.57737222, -85.97107778)
10776,c(34.70665556, -86.67222222)
10777,c(32.43189722, -86.96471944)
10778,c(32.04154444, -85.41760556)
10779,c(33.68358611, -87.24552778)
10780,c(32.36689722, -86.36106389)
10781,c(32.37704444, -86.03855833)
10782,c(32.2248, -86.39125278)
10783,c(32.41703333, -86.23348056)
10784,c(32.11019167, -86.66501667)
10785,c(30.60640278, -88.24991667)
10786,c(31.05574444, -85.82732778)
10787,c(31.27683056, -86.82399167)
10788,c(33.72376944, -85.87664722)
10789,c(34.78993611, -86.97235)
10790,c(34.90801944, -86.42777222)
10791,c(33.37498333, -87.89588333)
10792,c(33.19179444, -87.25753889)
10793,c(30.40683611, -87.63912222)
10794,c(31.08183889, -88.27803889)
10795,c(33.15761111, -87.58143333)
10796,c(30.72508611, -88.27616389)
10797,c(30.80487778, -88.172625)
10798,c(31.57171667, -86.85223889)
10799,c(34.83199167, -86.51345556)
10800,c(34.71306389, -87.71476389)
10801,c(32.35983333, -86.214875)
10802,c(31.36058056, -85.86658889)
10803,c(32.32103889, -86.253975)
10804,c(33.9561, -87.835875)
10805,c(33.50684444, -86.83683056)
10806,c(33.09171389, -85.30733611)
10807,c(31.01116667, -87.563425)
10808,c(32.04967778, -87.65769444)
10809,c(33.50671389, -86.88563889)
10810,c(30.99139722, -88.32916389)
10811,c(33.58818889, -86.69724444)
10812,c(34.17715278, -86.14196667)
10813,c(32.96349722, -86.65855833)
10814,c(32.94980833, -86.74058611)
10815,c(33.52108056, -86.84556944)
10816,c(32.63473889, -85.42533611)
10817,c(34.4511, -86.53585556)
10818,c(33.61335556, -85.67856389)
10819,c(33.38660278, -87.60923333)
10820,c(34.47874167, -87.86609722)
10821,c(34.27113056, -86.49556111)
10822,c(33.58999444, -86.69760833)
10823,c(30.67485556, -88.09076389)
10824,c(32.60035, -85.54401389)
10825,c(33.79118611, -86.38640278)
10826,c(34.88050278, -86.46139167)
10827,c(30.78948056, -88.10109444)
10828,c(31.21698056, -85.43125)
10829,c(32.42231389, -85.69268889)
10830,c(30.79098611, -88.10158056)
10831,c(30.57969167, -88.36273889)
10832,c(30.90219167, -88.27790833)
10833,c(33.54663611, -86.61765278)
10834,c(32.35726111, -86.29984167)
10835,c(33.6502, -86.60602222)
10836,c(32.355075, -86.21833889)
10837,c(33.98301944, -85.82065)
10838,c(31.18060556, -85.25014722)
10839,c(31.24021389, -85.48940278)
10840,c(31.37074722, -85.88477778)
10841,c(31.26426944, -87.12318889)
10842,c(32.10232222, -85.69467222)
10843,c(33.80396111, -85.81856111)
10844,c(34.30653889, -86.13168333)
10845,c(34.44669444, -86.52235833)
10846,c(34.85694722, -87.67406111)
10847,c(34.768475, -87.40484167)
10848,c(34.90271667, -86.60731111)
10849,c(33.46065556, -86.10319722)
10850,c(34.54490556, -85.71736389)
10851,c(34.97285278, -85.73863611)
10852,c(31.02944722, -87.64131111)
10853,c(31.28373056, -85.36010556)
10854,c(31.33299167, -85.838575)
10855,c(31.227275, -87.47857222)
10856,c(33.15625833, -87.54889167)
10857,c(32.91277222, -86.65593333)
10858,c(32.37010556, -86.20988333)
10859,c(32.43361111, -84.98757778)
10860,c(33.014725, -86.71280556)
10861,c(33.183, -86.27281944)
10862,c(34.000025, -85.99346667)
10863,c(33.66011944, -86.71987778)
10864,c(34.56641667, -85.83891111)
10865,c(33.94623056, -86.87008333)
10866,c(32.51024444, -85.109675)
10867,c(30.62061111, -87.69132778)
10868,c(33.40067222, -87.72463333)
10869,c(32.135775, -85.71734167)
10870,c(32.32708889, -86.25986944)
10871,c(33.58995833, -86.69751944)
10872,c(32.10158611, -86.468475)
10873,c(34.24295278, -86.55921111)
10874,c(33.54191111, -86.64367222)
10875,c(31.75861111, -85.28940278)
10876,c(30.69001389, -88.05549722)
10877,c(30.45066667, -88.27965833)
10878,c(30.70573333, -88.24984444)
10879,c(33.19856667, -87.54015556)
10880,c(34.61459722, -86.56712778)
10881,c(32.798625, -88.02859722)
10882,c(33.52048056, -86.85391111)
10883,c(30.53351944, -88.24755556)
10884,c(33.99876667, -86.12193611)
10885,c(32.49685833, -85.04060556)
10886,c(31.82195278, -86.66410833)
10887,c(32.29570833, -86.23898611)
10888,c(33.14734722, -86.75720833)
10889,c(34.75914722, -87.65429444)
10890,c(31.17724722, -85.402025)
10891,c(33.2112, -87.56735)
10892,c(34.78718056, -86.96055833)
10893,c(31.23748056, -85.43150833)
20001,c(61.27709167, -149.63262778)
20002,c(60.49816111, -149.3707)
20003,c(61.21760278, -149.824525)
20004,c(61.18824167, -149.91287778)
20005,c(66.89788333, -162.59440556)
20006,c(57.79645833, -152.38253333)
20007,c(60.78419167, -161.77998611)
20008,c(60.496525, -151.030625)
20009,c(60.26332778, -149.34358611)
20010,c(61.1445, -149.864375)
20011,c(57.08329167, -135.37923056)
20012,c(61.222375, -149.78351389)
20013,c(61.20213611, -149.867975)
20014,c(61.21756944, -149.838775)
20015,c(59.75239444, -161.89913056)
20016,c(61.77596667, -148.49337778)
20017,c(63.34767778, -143.04694444)
20018,c(61.90428889, -147.30297778)
20019,c(61.56638611, -149.54016389)
20020,c(61.49397222, -149.070525)
20021,c(61.17363056, -149.89793889)
20022,c(61.5886, -149.042225)
20023,c(64.88525, -147.60391667)
20024,c(60.49432222, -150.94102778)
20025,c(60.58718333, -151.32929167)
20026,c(58.72948889, -157.00412222)
20027,c(61.56260833, -148.935625)
20028,c(60.29972778, -151.27319722)
20029,c(61.19153333, -149.88668333)
20030,c(60.64669722, -151.35491389)
20031,c(61.21173056, -149.82342778)
20032,c(61.18639722, -149.913225)
20033,c(61.17710278, -149.88653889)
20034,c(61.99674444, -150.05308333)
20035,c(61.97731667, -150.05765556)
20036,c(64.83574167, -148.12688056)
20037,c(65.399675, -145.73961111)
20038,c(61.14113056, -149.81985833)
20039,c(61.19433056, -149.86823889)
20040,c(65.50027778, -148.78361111)
20041,c(55.60242778, -133.01254722)
20042,c(61.76511111, -150.03293611)
20043,c(58.35929167, -134.51406667)
20044,c(61.13734722, -149.86413611)
20045,c(59.97715, -154.84765556)
20046,c(61.57326944, -149.65998056)
20047,c(61.19351111, -149.91336111)
20048,c(61.12311111, -149.88644444)
20049,c(61.21363056, -149.88305833)
20050,c(61.18978333, -149.86695278)
20051,c(64.89214444, -147.5416)
20052,c(60.52739167, -150.24361944)
20053,c(58.36406111, -134.57491111)
20054,c(64.85251389, -147.93163611)
20055,c(61.58514444, -149.36886111)
20056,c(60.25947778, -151.33481944)
20057,c(61.18083056, -149.76036667)
20058,c(61.60774444, -149.76240278)
20059,c(59.64213889, -151.55353056)
20061,c(64.50751944, -165.40973611)
20062,c(61.56916667, -149.52630556)
20063,c(61.22718333, -149.79521389)
40001,c(33.37894444, -111.53843056)
40002,c(33.43743056, -111.94543333)
40003,c(35.79200278, -114.52773333)
40004,c(33.41545556, -111.67610278)
40005,c(32.26513611, -110.91473056)
40006,c(31.87378056, -111.00293611)
40007,c(33.39278056, -110.78203056)
40008,c(33.53057222, -112.16861944)
40009,c(33.65459722, -112.154675)
40010,c(31.42852778, -109.89278889)
40011,c(32.83219722, -109.73298333)
40012,c(32.3371, -110.98974444)
40013,c(32.20685556, -110.96545833)
40014,c(32.20685556, -110.96313611)
40015,c(35.25824444, -113.97165556)
40017,c(32.90435833, -112.52570833)
40018,c(33.59832778, -112.09975833)
40019,c(34.450975, -114.25896389)
40020,c(33.39796389, -112.19234722)
40021,c(34.73271944, -111.97768056)
40022,c(34.62359722, -110.36775)
40023,c(34.43082222, -114.21395556)
40024,c(33.47385278, -112.35805278)
40025,c(32.49299722, -111.26008333)
40026,c(33.46571111, -112.00327778)
40027,c(33.46161389, -112.14536944)
40028,c(35.102875, -110.99303056)
40029,c(33.418675, -111.89087778)
40030,c(32.22086389, -110.81018889)
40031,c(33.52660278, -112.41873056)
40032,c(35.20541944, -111.49536944)
40033,c(32.12400556, -111.19845)
40034,c(33.38300556, -111.72793333)
40035,c(33.81261111, -113.85102222)
40036,c(33.99341389, -114.12045833)
40037,c(32.243425, -110.88838333)
40039,c(35.73553333, -111.478225)
40040,c(35.22127222, -114.20074444)
40041,c(33.52438611, -112.26896389)
40042,c(33.45505, -111.97845)
40043,c(32.16301389, -110.91946389)
40044,c(32.15549722, -111.21792778)
40045,c(33.49938889, -112.94526944)
40046,c(33.567525, -112.16125556)
40047,c(33.41497222, -111.87448056)
40048,c(32.20678333, -110.97648611)
40049,c(34.96884444, -110.42996389)
40050,c(33.44491944, -111.6625)
40051,c(32.13412778, -110.97123056)
40052,c(32.61003611, -114.73581944)
40053,c(32.71309167, -114.62643889)
40054,c(32.611125, -114.73583056)
40055,c(33.62411667, -112.11706667)
40056,c(33.40739167, -111.95218611)
40057,c(33.46597778, -112.13879444)
40058,c(34.17665833, -110.09707222)
40059,c(32.17782222, -111.0446)
40060,c(33.33582222, -111.73968611)
40061,c(35.224425, -114.26330278)
40062,c(32.85172778, -109.57966389)
40063,c(33.7224, -112.11518889)
40064,c(35.23086111, -112.59791944)
40065,c(33.46289444, -112.20299167)
40066,c(31.42896111, -110.2408)
40067,c(35.16461111, -114.56638056)
40068,c(34.1016, -110.93556111)
40069,c(32.70580833, -114.63759722)
40071,c(35.21266944, -111.57784722)
40072,c(32.08231944, -111.29919722)
40073,c(33.29025, -111.73821389)
40074,c(33.21806944, -111.87863333)
40075,c(33.5809, -112.25066389)
40076,c(31.86832778, -109.69515556)
40077,c(34.04005833, -112.81357222)
40078,c(33.31099444, -111.97207222)
40079,c(33.38565833, -111.88525556)
40080,c(32.67023611, -114.46103056)
40081,c(33.36224167, -111.68765278)
40082,c(36.82238333, -114.03222778)
40083,c(34.30913611, -111.02025278)
40084,c(33.39893056, -111.85290278)
40085,c(33.36863333, -111.84203333)
40086,c(34.20754722, -112.79874444)
40087,c(31.62025, -110.71893611)
40089,c(34.58219444, -112.34713889)
40090,c(32.17769167, -110.99111944)
40091,c(33.42318056, -112.02257222)
40092,c(33.29145, -111.93418889)
40093,c(34.47815, -109.61375)
40094,c(34.34679722, -110.7066)
40095,c(33.42781389, -111.63610833)
40096,c(34.33392778, -110.75251667)
40097,c(33.65506111, -111.87253056)
40098,c(33.61338611, -111.89108889)
40099,c(33.47374167, -111.88845833)
40100,c(33.29135278, -112.09133611)
40101,c(34.12206111, -109.9198)
40102,c(32.14133333, -110.94349722)
40103,c(32.05100556, -110.77381944)
40104,c(33.56639722, -112.24640278)
40105,c(33.37798056, -112.00378611)
40106,c(33.83601944, -112.14052778)
40107,c(32.72788611, -114.42148611)
40108,c(33.38540556, -111.77993889)
40109,c(33.42246667, -112.13453333)
40110,c(34.20003611, -112.76128056)
40111,c(32.83563333, -113.35618611)
40112,c(32.25221111, -110.96096944)
40113,c(33.40771111, -111.99534722)
40114,c(33.39154167, -112.08194444)
40115,c(33.43915833, -111.93736389)
40116,c(36.43401667, -110.76622222)
40117,c(35.88385833, -114.01136944)
40118,c(33.30550833, -111.91160556)
40119,c(33.59640556, -112.14468889)
40120,c(33.53856667, -112.1191)
40121,c(35.2071, -111.60019444)
40122,c(33.91661111, -109.94244722)
40124,c(33.76853056, -112.13714444)
40126,c(33.88833056, -112.14740556)
40127,c(33.60973889, -112.40446389)
40128,c(33.61109444, -112.09988889)
40129,c(33.85578333, -113.43493056)
40130,c(32.13369722, -110.99627222)
40131,c(31.55172222, -110.1898)
40132,c(33.59547778, -112.23781111)
40133,c(34.66522778, -112.43839444)
40134,c(32.50117778, -111.96074167)
40135,c(33.07985, -112.11744722)
40136,c(33.27821944, -111.68633611)
40137,c(32.18115556, -110.95109722)
40138,c(33.52401111, -112.19116111)
40139,c(33.43592778, -112.66320833)
40140,c(32.25744167, -110.97197778)
40141,c(33.58307778, -112.23738611)
40142,c(33.43666667, -111.58067222)
40143,c(34.26209167, -112.72808889)
40144,c(33.56018611, -112.20296111)
40145,c(33.56629444, -112.25532778)
40146,c(33.58198611, -111.90884722)
40147,c(32.22121667, -110.84110556)
40148,c(32.25466111, -110.90976389)
40149,c(31.54936111, -110.10710278)
40150,c(32.2723, -111.00278889)
40151,c(33.46481111, -111.78753611)
40152,c(33.05561667, -112.27099167)
40153,c(32.49620556, -110.92241111)
40154,c(33.392975, -112.09917222)
40155,c(34.74925278, -110.26031944)
40156,c(33.47979444, -112.24450833)
40157,c(32.22119167, -110.96860833)
40158,c(32.21609722, -110.80677778)
40159,c(33.35144444, -111.64408056)
40160,c(33.50921667, -112.20895833)
40161,c(34.28455, -111.334275)
40162,c(33.38650833, -111.58083611)
40163,c(33.53813056, -112.21025278)
40164,c(32.19273056, -110.90463611)
40165,c(34.54845556, -114.35601389)
40166,c(33.422325, -111.59363333)
40167,c(33.53013889, -112.27239722)
40168,c(33.44806389, -111.99539444)
40169,c(35.22001944, -114.17502778)
40170,c(34.90541667, -114.58021389)
40171,c(33.44049167, -111.92368889)
40172,c(33.37820278, -111.94556667)
40173,c(33.50955556, -111.92614444)
40174,c(34.58163056, -112.55559722)
40175,c(34.98502778, -114.42516389)
40176,c(33.53860278, -112.11476111)
40177,c(33.76211111, -112.12810833)
40178,c(33.58211667, -112.09965278)
40179,c(34.09030278, -112.15267778)
40180,c(32.80413611, -111.66315278)
40182,c(33.63001667, -111.96035556)
40183,c(33.66934444, -112.08933333)
40184,c(33.83443611, -112.6025)
40185,c(32.19982778, -110.90095833)
40186,c(35.86366667, -114.6031)
40187,c(36.00006667, -114.06256944)
40188,c(33.38571667, -111.86246111)
40189,c(35.49507778, -113.20791667)
40190,c(33.19790556, -111.6558)
40191,c(33.60231667, -112.03689167)
40192,c(33.3633, -112.07463333)
40194,c(32.22164722, -110.89010556)
40195,c(35.743575, -114.49836389)
40196,c(33.359875, -110.69859722)
40197,c(33.52725556, -112.11687778)
40198,c(33.37772778, -112.07562778)
40199,c(32.07313333, -110.06404167)
40200,c(34.27834444, -111.323425)
40201,c(33.386625, -111.73214167)
40202,c(32.71001667, -109.71863056)
40203,c(35.73260278, -114.37676944)
40205,c(33.41372222, -111.701875)
40207,c(33.06518889, -111.80160278)
40208,c(34.25115, -112.73520556)
40209,c(33.58478056, -112.24173611)
40210,c(34.15936389, -109.98003333)
40211,c(33.52819722, -112.41867222)
40212,c(36.82738889, -114.01764444)
40213,c(32.01449444, -110.99221667)
40214,c(33.38222778, -112.06475)
40215,c(33.51932778, -111.74476944)
40216,c(33.39267778, -112.00329444)
40217,c(32.70855556, -114.43177778)
40218,c(33.46540833, -112.23581944)
40219,c(34.30868611, -111.361925)
40220,c(33.64311111, -112.11523611)
40221,c(32.68382778, -114.66740833)
40222,c(34.34726111, -110.50748056)
40223,c(33.48776389, -112.15172222)
40224,c(32.17401389, -110.94432778)
40225,c(33.52391667, -112.16849722)
40226,c(32.19191389, -110.80895278)
40227,c(32.17719444, -111.16009444)
40228,c(33.5321, -112.358175)
40229,c(35.04141389, -110.74634444)
40230,c(32.19234444, -110.875075)
40231,c(33.46628056, -111.73587778)
40232,c(33.42226111, -111.63620833)
40233,c(32.92036944, -112.89289444)
40234,c(32.03131389, -111.27380278)
40235,c(32.20679722, -110.95528611)
40236,c(33.34980556, -111.8062)
40237,c(32.10750833, -110.846475)
40238,c(33.53855556, -112.15984722)
40239,c(35.38183611, -111.58050556)
40240,c(33.56449167, -112.16896111)
40241,c(32.25041667, -110.96334444)
40242,c(34.21673889, -113.06756389)
40243,c(33.56916667, -112.08253889)
40244,c(33.50221389, -112.11703056)
40245,c(32.92343611, -111.75071111)
40246,c(99.9999, 999.9999)
40247,c(32.64751389, -114.65014167)
40248,c(33.49489722, -111.89802778)
40249,c(33.49208611, -112.22053333)
40250,c(33.43676111, -112.100075)
40251,c(33.59801389, -112.168725)
40252,c(33.49501111, -112.13048056)
40253,c(33.61010278, -111.74158333)
40254,c(35.73698889, -114.31620833)
40255,c(33.42264167, -112.19195)
40256,c(33.39261111, -111.99551111)
40257,c(35.85288611, -110.542625)
40258,c(33.65458056, -112.08278889)
40259,c(99.9999, 999.9999)
40260,c(33.64645278, -111.96008333)
40261,c(33.42171111, -112.19539167)
40262,c(33.60369167, -112.09974167)
40263,c(33.43567222, -112.27489167)
40264,c(99.9999, 999.9999)
40265,c(33.50942778, -112.09286111)
40266,c(33.49424167, -112.24983056)
40268,c(34.73192222, -110.11707222)
40269,c(33.90694167, -111.3101)
40270,c(33.58248889, -113.44435833)
40271,c(32.17782222, -110.73805833)
40272,c(33.51675833, -112.26906111)
40273,c(33.59488889, -112.32463333)
40274,c(32.16163611, -110.98557222)
40275,c(31.43489444, -110.965825)
40276,c(32.93548056, -109.82775556)
40277,c(33.40033889, -111.84016944)
40278,c(33.39535833, -111.64474722)
40279,c(34.62893611, -111.93383056)
40280,c(32.90296667, -110.71753611)
40281,c(32.87115278, -109.735175)
40282,c(34.74416389, -111.04959444)
40283,c(33.38651944, -111.58661111)
40284,c(33.82326389, -113.52990278)
40285,c(33.553875, -113.25528333)
40286,c(34.96813889, -114.14303333)
40287,c(32.27230833, -111.00342778)
40288,c(32.762975, -111.6759)
40289,c(34.56415833, -112.37510833)
40290,c(33.42245833, -111.90904167)
40291,c(33.47952778, -111.90906667)
40292,c(35.25494444, -111.55535)
40293,c(32.18506667, -110.94436111)
40294,c(33.38603056, -111.83823889)
40295,c(33.48217778, -112.21191389)
40296,c(33.52326944, -112.16780556)
40297,c(31.35454444, -110.79187222)
40298,c(33.38617778, -111.84222778)
40299,c(33.50943611, -112.11705833)
40300,c(33.6399, -112.120725)
40301,c(33.41813056, -112.01741667)
40302,c(35.99176111, -111.39300278)
40303,c(34.16231944, -113.00655278)
40304,c(33.32076944, -111.03512778)
40305,c(34.83112778, -110.14354722)
40306,c(31.36199444, -110.94379167)
40307,c(33.46424722, -112.3352)
40308,c(34.47913333, -109.62013056)
40309,c(34.0525, -112.14568056)
40310,c(33.63665833, -111.70078889)
40311,c(33.40615, -112.30623889)
40312,c(34.59549722, -110.08726389)
40313,c(31.59850278, -111.05235278)
40314,c(31.62645, -111.05476389)
40315,c(33.44698056, -112.71253889)
40316,c(33.70573889, -112.11618611)
40317,c(32.82139167, -111.51539167)
40318,c(32.19179444, -110.81459444)
40319,c(33.17196944, -111.78975)
40320,c(32.99633333, -111.61828333)
40321,c(33.43685833, -112.13465)
40322,c(33.21928333, -111.72048889)
40323,c(99.9999, 999.9999)
40324,c(35.840475, -110.52688611)
40325,c(33.79063889, -110.02233889)
40326,c(33.64720556, -112.16895833)
40327,c(33.64003056, -112.09991389)
40328,c(33.508225, -112.28624167)
40329,c(33.48057778, -112.13496944)
40330,c(33.75484167, -114.21704722)
40331,c(33.46576944, -112.06531111)
40332,c(33.63166667, -112.02938611)
40333,c(33.02936944, -112.04770278)
40334,c(32.62450833, -111.88324167)
40335,c(33.480425, -112.12614444)
40336,c(77.7777, 777.7777)
40337,c(77.7777, 777.7777)
40338,c(77.7777, 777.7777)
40339,c(33.21926667, -111.75544167)
40340,c(33.43738611, -111.68686667)
40341,c(33.40672222, -112.08023056)
40342,c(33.54219722, -112.18626944)
40343,c(33.52661111, -112.25503611)
40344,c(33.061875, -112.04801389)
40345,c(33.60714444, -112.24785)
40346,c(33.48578333, -112.36858333)
40347,c(33.49914722, -112.16878889)
40348,c(33.46604722, -112.17193333)
40349,c(88.8888, 888.8888)
40350,c(77.7777, 777.7777)
40351,c(33.49606667, -112.04770556)
40352,c(33.56753889, -112.09365)
40353,c(77.7777, 777.7777)
40354,c(33.74263333, -111.97828333)
40355,c(33.39263889, -112.00818333)
40356,c(33.50938333, -112.08306111)
40357,c(77.7777, 777.7777)
40358,c(33.50946944, -112.10751667)
40359,c(32.92935833, -111.30581944)
40360,c(99.9999, 999.9999)
40361,c(33.46546944, -111.969825)
40362,c(33.47738889, -112.03019444)
40363,c(33.59673889, -112.02943889)
