"ST_CASE","geometry"
50415,c(34.61660833, -92.90501389)
50416,c(34.76948333, -92.11650556)
50417,c(34.73231111, -92.40769167)
50418,c(33.65571389, -93.65712778)
50419,c(35.823475, -91.59348333)
50420,c(34.21891111, -92.07133889)
50421,c(35.06606944, -92.43431944)
50422,c(35.25074444, -94.29223333)
50423,c(35.30530833, -94.37060278)
50424,c(35.61823889, -91.25184444)
50425,c(35.42848333, -94.36921389)
50426,c(35.73395, -90.02566389)
50427,c(35.44481111, -92.13876111)
50428,c(35.69940278, -90.227175)
50429,c(33.27312778, -92.80040278)
50430,c(34.22169722, -91.44146389)
50431,c(36.31144444, -94.10233333)
50432,c(35.33151111, -93.25383333)
50433,c(34.67014444, -92.36468056)
50434,c(35.3669, -90.38754167)
50435,c(34.35308889, -93.18369722)
50436,c(34.77896389, -92.3904)
50437,c(35.39539167, -94.41135556)
50438,c(36.17019722, -90.60553056)
50439,c(36.06134444, -93.91307222)
50440,c(35.14284167, -90.193525)
50441,c(35.87035278, -92.43984722)
50442,c(34.18068333, -91.87463333)
50443,c(34.80658889, -92.36328889)
50444,c(33.6224, -93.77445833)
50445,c(36.444225, -94.45073056)
50446,c(35.05620833, -92.12005833)
50447,c(35.51728889, -92.01243889)
50448,c(35.16970278, -90.19338056)
50449,c(35.95381667, -91.04274722)
50450,c(35.04024167, -91.95535833)
50451,c(36.33566944, -94.22518889)
50452,c(34.61876111, -92.87833611)
50453,c(34.54611111, -91.88200556)
50454,c(35.08572222, -92.33423889)
50455,c(35.04825, -92.44881389)
50456,c(34.72646389, -92.33511111)
50457,c(34.02889167, -93.10590278)
50458,c(36.18398611, -94.13850278)
50459,c(36.17565, -94.35741111)
50460,c(34.76381389, -92.39092778)
50461,c(35.141225, -90.10674167)
50462,c(34.67143333, -92.23469167)
50463,c(34.61664444, -92.707725)
50464,c(35.373525, -94.42136389)
50465,c(34.9394, -94.15603056)
50466,c(35.51901111, -93.86528611)
50467,c(34.50555833, -92.69947222)
50468,c(33.135, -92.79523611)
50469,c(35.75208056, -91.06898056)
50470,c(34.89237778, -91.19451667)
50471,c(36.019725, -90.52586667)
50472,c(34.69035556, -92.33347778)
50473,c(36.0156, -90.59487222)
50474,c(36.23619167, -91.59960833)
50475,c(34.35536944, -92.44298611)
50476,c(35.3119, -94.41306667)
50477,c(33.67523889, -94.13255)
50478,c(35.80459167, -91.88907222)
50479,c(36.43038056, -94.154475)
50480,c(34.66914167, -92.34466111)
50481,c(35.11628333, -92.46088611)
50482,c(34.74970833, -92.40956389)
50483,c(34.51096111, -92.97470278)
50484,c(33.01454444, -92.71596111)
50485,c(34.67973889, -92.3194)
50486,c(33.82803333, -94.39023333)
50489,c(36.01131667, -94.49609167)
50490,c(35.89056667, -89.97935278)
50491,c(34.38162222, -92.29134722)
50492,c(34.83720278, -94.04573889)
50493,c(35.25369167, -93.77315)
50494,c(33.50551111, -91.41754722)
50495,c(34.23869167, -93.00373611)
50496,c(35.34706944, -91.56448611)
50497,c(35.09131111, -92.41313889)
50498,c(35.52210556, -93.85736111)
50499,c(36.05547222, -94.18991111)
50500,c(33.66946111, -92.73974444)
50501,c(33.83375833, -92.39645556)
50502,c(36.49845556, -94.18123889)
50503,c(34.09783333, -94.38572778)
50505,c(35.41015278, -94.36452778)
50506,c(36.37699444, -93.514175)
50507,c(34.73089722, -90.94480833)
50508,c(35.49744167, -91.99832778)
50509,c(33.53796389, -91.39451389)
50510,c(35.23471389, -93.99741389)
50511,c(36.274275, -91.34113056)
50512,c(34.51616944, -92.34268611)
50513,c(34.46482778, -91.94855556)
50514,c(35.26338056, -91.74480556)
50515,c(35.52840556, -94.05903333)
50516,c(34.471525, -92.99008333)
50517,c(34.06395, -92.04098611)
50518,c(34.62323333, -92.26923889)
50519,c(33.69005556, -93.63300833)
50520,c(35.62486389, -89.9917)
50521,c(36.08866111, -90.49368889)
50522,c(34.55453333, -90.70581111)
50523,c(35.36183333, -94.37019444)
50524,c(34.70816111, -92.27796667)
50526,c(36.18391389, -94.09643611)
50527,c(34.20620833, -92.05985278)
50528,c(36.05385, -94.19593611)
50529,c(35.92743056, -89.896225)
50530,c(34.51685556, -92.41006111)
50531,c(35.42833056, -92.13618056)
50532,c(34.29483611, -92.18290833)
50533,c(34.95799167, -92.01995833)
50534,c(35.32401111, -94.29861111)
50535,c(33.69173889, -94.37714444)
50536,c(34.91161111, -94.10719167)
50537,c(34.3965, -92.82764167)
50538,c(35.81333889, -91.49000833)
50539,c(33.49694722, -92.94528611)
50540,c(35.64984167, -91.07441111)
50541,c(36.42494444, -94.38547222)
50542,c(35.99144722, -90.61520278)
50543,c(34.36466111, -92.17614722)
50544,c(35.56327778, -90.70759167)
50545,c(33.13392222, -91.82050278)
50546,c(35.69793611, -89.98966111)
50547,c(33.28334722, -93.20143056)
50548,c(34.77365278, -92.360875)
50549,c(35.80700278, -90.64313611)
50550,c(35.47990833, -90.35563056)
50551,c(34.78360278, -92.27492778)
50553,c(34.67243333, -92.37394444)
50554,c(34.35684444, -92.88191667)
50555,c(34.34585556, -92.17166667)
50556,c(36.47762222, -94.24868333)
50557,c(34.67751111, -92.34388056)
60001,c(33.86840278, -117.002525)
60002,c(34.866225, -114.84606944)
60003,c(36.06986944, -119.92931389)
60004,c(39.0345, -121.57887778)
60005,c(40.49968056, -122.37353889)
60006,c(33.86515833, -117.80703056)
60007,c(38.56997778, -121.34164722)
60008,c(32.95581944, -115.50898333)
60009,c(38.20228889, -120.67902222)
60010,c(35.38420278, -118.993875)
60011,c(38.64271111, -121.17272222)
60012,c(33.94625556, -117.05801389)
60013,c(36.54651111, -119.46668889)
60014,c(35.33089444, -119.00297222)
60015,c(37.80498056, -120.70210278)
60016,c(38.95645556, -123.64615556)
60017,c(36.31534167, -119.68899167)
60018,c(34.03312222, -118.02681667)
60019,c(34.42591389, -117.57251389)
60020,c(37.9839, -121.34280278)
60021,c(35.65671944, -118.44160278)
60022,c(38.670775, -120.85228611)
60023,c(35.24447778, -119.592325)
60024,c(41.01736667, -124.10665)
60025,c(39.15933056, -121.05980278)
60026,c(37.225325, -120.56066389)
60027,c(34.51996944, -118.63835)
60028,c(36.01370833, -120.92316389)
60029,c(38.19435556, -120.97801944)
60030,c(37.46688056, -121.08566111)
60031,c(33.98945, -118.28029444)
60032,c(37.69586389, -121.13214167)
60033,c(35.34030278, -117.63176111)
60034,c(32.55846111, -117.04268056)
60035,c(36.16721111, -119.09035833)
60036,c(37.20398333, -121.07829167)
60037,c(38.13881389, -121.39872222)
60038,c(34.08543333, -114.75847222)
60039,c(35.15056111, -118.89333889)
60040,c(37.89650556, -121.67073056)
60041,c(39.05609167, -121.51512778)
60042,c(34.06775556, -117.97908056)
60043,c(35.29612222, -119.03045278)
60044,c(34.24893611, -117.86527778)
60045,c(35.75608056, -119.05326111)
60046,c(33.874075, -118.22566944)
60047,c(39.01516111, -121.63468889)
60048,c(36.67900833, -121.64134722)
60049,c(34.50800278, -117.32254444)
60050,c(34.05786944, -117.78543333)
60051,c(33.38644722, -117.25076667)
60052,c(39.44501111, -121.59665556)
60053,c(34.40074444, -118.57269722)
60054,c(39.75259722, -121.97998333)
60055,c(37.35490278, -120.63023611)
60057,c(39.42518333, -122.522225)
60058,c(34.24464167, -119.23053333)
60059,c(33.87365556, -118.28472222)
60060,c(33.87405833, -117.80278889)
60061,c(33.80337778, -117.89922778)
60062,c(34.49024722, -119.30546667)
60063,c(34.07248889, -117.93836667)
60064,c(37.71105278, -121.02069167)
60065,c(33.74517778, -117.91876667)
60066,c(33.92779444, -118.27020833)
60067,c(36.23675278, -119.13640833)
60068,c(34.55961111, -115.67344722)
60069,c(33.64425833, -117.420275)
60070,c(33.883325, -117.53633056)
60071,c(37.69038889, -122.101875)
60072,c(34.42497222, -118.640225)
60073,c(33.90471667, -116.55458889)
60074,c(34.04488889, -118.48782778)
60075,c(36.77961111, -119.78048056)
60076,c(38.29136389, -121.957925)
60077,c(33.98696944, -118.24773333)
60078,c(35.39098056, -119.010475)
60079,c(33.81092778, -116.54450556)
60080,c(34.43783611, -118.25701389)
60081,c(36.77972222, -119.78166111)
60082,c(37.46396944, -122.43245833)
60083,c(33.78708889, -116.42421111)
60084,c(33.83212778, -117.97914444)
60085,c(40.42090278, -122.28196389)
60086,c(37.75968333, -121.34226667)
60087,c(34.13501389, -116.27819444)
60088,c(38.73504444, -121.27946111)
60089,c(39.84577222, -121.945525)
60090,c(39.287625, -121.59450556)
60091,c(33.75368611, -117.92029444)
60092,c(39.14230833, -121.74256944)
60093,c(35.67460278, -119.20471389)
60094,c(36.597375, -119.30490278)
60095,c(38.68993611, -121.30404167)
60096,c(33.81597778, -116.5129)
60097,c(33.76260556, -118.00729444)
60098,c(35.86202222, -119.3839)
60099,c(36.37275278, -119.29690833)
60100,c(37.93785833, -120.81281389)
60101,c(36.247375, -119.36687222)
60102,c(36.71496667, -119.42086944)
60103,c(32.77403611, -115.59799722)
60104,c(35.95484722, -119.25946389)
60105,c(36.77953889, -119.76763611)
60106,c(36.38631389, -119.94298056)
60107,c(33.66752222, -115.66676944)
60108,c(37.63825278, -121.28037778)
60109,c(33.99941944, -118.14801111)
60110,c(33.59866667, -116.08541389)
60111,c(40.59726389, -124.16483333)
60112,c(38.50736389, -122.98913056)
60113,c(34.50183056, -118.626875)
60114,c(33.64182222, -117.21698889)
60115,c(35.06346111, -118.96938889)
60116,c(38.23436111, -122.61884167)
60117,c(32.81339444, -116.94029722)
60118,c(38.69445556, -121.36038056)
60119,c(33.75161389, -117.01541944)
60120,c(38.26524167, -122.01500556)
60121,c(33.91073056, -118.26529444)
60122,c(40.802525, -124.16148333)
60123,c(37.50577222, -120.03889722)
60125,c(33.75045278, -117.15411389)
60126,c(39.60685278, -122.20789722)
60127,c(35.36532778, -118.90979444)
60128,c(34.4666, -118.32858056)
60129,c(38.04469444, -121.10249444)
60130,c(36.5166, -119.36442222)
60131,c(35.74008333, -119.74530833)
60132,c(34.95520556, -120.48943889)
60133,c(37.84868333, -121.02590833)
60134,c(33.18498056, -117.28575)
60135,c(35.343575, -119.00295278)
60136,c(33.70908056, -117.93695)
60137,c(35.44133889, -119.07459167)
60138,c(34.49845, -117.73887778)
60139,c(33.74746944, -117.98966389)
60140,c(33.719075, -116.19473611)
60141,c(39.34319167, -123.316925)
60142,c(35.38314167, -119.01182778)
60143,c(35.393425, -118.99406389)
60144,c(36.79368056, -119.84416111)
60145,c(34.58753333, -118.29618889)
60146,c(35.46245278, -120.67579167)
60147,c(36.72423611, -119.78843056)
60148,c(34.433625, -118.59084722)
60149,c(34.05576111, -117.72382222)
60150,c(34.06297778, -117.72721111)
60151,c(37.83573333, -121.65163611)
60152,c(37.66346111, -122.44701944)
60153,c(33.84796389, -117.00573333)
60154,c(39.20456111, -121.06471111)
60155,c(39.19819722, -121.01089722)
60156,c(36.36836389, -119.43257778)
60157,c(36.36832778, -119.43258889)
60158,c(37.98108611, -122.31686944)
60159,c(36.32615, -119.13925833)
60160,c(37.550075, -120.90876389)
60161,c(33.82577778, -118.21145278)
60162,c(36.46071389, -119.12570278)
60163,c(34.01885833, -118.19018611)
60164,c(34.02394722, -117.74544722)
60165,c(39.00655, -121.10647222)
60166,c(40.90717222, -123.75543056)
60167,c(38.87738611, -121.12870556)
60168,c(37.97548889, -122.48131667)
60169,c(34.95923333, -118.16023056)
60170,c(37.84087778, -120.51686944)
60171,c(34.13499167, -116.29872778)
60172,c(39.03375833, -120.97586944)
60173,c(37.46364444, -120.95010833)
60174,c(36.307075, -121.88378333)
60175,c(35.92785556, -119.28209167)
60176,c(35.42223333, -119.03907778)
60177,c(34.17111667, -118.50676944)
60178,c(39.020075, -123.37533333)
60179,c(35.20934444, -118.77004167)
60180,c(35.26258056, -118.62303611)
60181,c(35.01242778, -117.91696111)
60182,c(36.83525833, -119.59194167)
60183,c(33.77084722, -117.98456667)
60184,c(36.93881667, -121.75900556)
60185,c(37.10050556, -121.60665278)
60186,c(34.15461944, -118.38153056)
60187,c(34.15097778, -118.69390833)
60188,c(34.09840278, -118.67323611)
60189,c(37.00914722, -119.52877778)
60191,c(38.35998611, -120.74508889)
60193,c(35.06929444, -118.39633056)
60194,c(34.14634167, -117.48420833)
60195,c(38.12216944, -121.6912)
60196,c(34.41701389, -117.38763333)
60197,c(38.84053611, -121.16061111)
60198,c(38.52643611, -121.33494444)
60199,c(38.09704722, -120.58555833)
60200,c(37.38246667, -120.60821667)
60201,c(37.29934722, -120.49056111)
60202,c(37.46305278, -121.92611667)
60203,c(38.98061944, -121.44123611)
60204,c(33.83072778, -117.76111111)
60205,c(38.84713333, -121.54360833)
60206,c(33.84596667, -117.90520278)
60207,c(33.78773056, -117.80246944)
60208,c(38.99366667, -122.87861944)
60209,c(41.81774167, -124.145975)
60210,c(37.93468611, -122.69754167)
60211,c(37.75903056, -121.53786389)
60212,c(37.78863889, -120.86388889)
60213,c(37.66640833, -120.774725)
60214,c(34.13489444, -116.32164167)
60215,c(39.29984444, -123.28720833)
60216,c(39.142975, -121.77598611)
60217,c(39.05930278, -121.63355278)
60218,c(36.78929444, -121.66771667)
60219,c(36.38427778, -119.13541944)
60220,c(33.78040278, -117.87135)
60221,c(34.00481111, -117.41079167)
60222,c(35.491725, -117.66026389)
60224,c(41.95721667, -121.92159167)
60225,c(37.029275, -121.57060556)
60226,c(38.77631944, -120.46446667)
60227,c(34.45810278, -117.67070278)
60228,c(34.40595556, -117.39630278)
60229,c(37.36369722, -119.61814167)
60230,c(36.66359722, -119.69988611)
60231,c(38.26499444, -122.00526944)
60232,c(33.93305833, -117.40460833)
60233,c(34.48965, -117.34259167)
60234,c(34.61511111, -118.15331944)
60235,c(38.78633889, -121.28393611)
60236,c(38.17976111, -120.9596)
60237,c(34.08697778, -117.64829722)
60238,c(33.94185556, -117.08927222)
60239,c(35.44545833, -119.02576389)
60240,c(34.82005, -118.955975)
60241,c(33.28966667, -116.89132222)
60242,c(39.06900833, -121.63338889)
60243,c(34.54231667, -117.30566111)
60244,c(37.81303056, -120.95555833)
60245,c(37.31492778, -121.04921667)
60246,c(35.92136389, -119.42720278)
60247,c(33.95309167, -116.50121667)
60248,c(33.98190556, -117.39066944)
60249,c(36.75321389, -119.70922778)
60250,c(34.24325556, -118.77097222)
60251,c(34.77603056, -118.32556944)
60252,c(39.20333611, -120.79703056)
60253,c(36.73576111, -119.77766667)
60254,c(33.85471389, -117.87542222)
60255,c(33.13851944, -117.25346111)
60256,c(40.73763333, -123.22596944)
60257,c(33.86057222, -116.55974167)
60258,c(37.86246389, -120.51187222)
60259,c(34.57986111, -117.95109722)
60260,c(32.71650278, -117.11960833)
60261,c(38.55411944, -121.68981111)
60262,c(33.93130278, -116.82535278)
60263,c(35.34670556, -118.99761111)
60264,c(35.45445, -119.07477778)
60265,c(34.5227, -117.13786111)
60266,c(34.21385833, -117.07895278)
60267,c(38.10171944, -121.38889722)
60268,c(33.67108333, -117.084725)
60269,c(33.80172222, -117.12533333)
60270,c(33.33200833, -117.23597778)
60271,c(33.64209722, -116.16937778)
60272,c(33.76601944, -116.32039167)
60273,c(34.12821389, -117.68738611)
60274,c(34.52706944, -117.31685833)
60275,c(34.73607778, -116.30105556)
60276,c(36.84693889, -121.55027222)
60277,c(33.92583889, -116.85365833)
60278,c(33.66115278, -117.78336944)
60279,c(32.662175, -117.00084167)
60280,c(38.45378889, -121.40915278)
60281,c(34.13633333, -117.42508333)
60282,c(33.99657778, -117.06108056)
60283,c(33.18923333, -117.36104444)
60284,c(33.751775, -116.90548611)
60285,c(33.00807222, -117.22565278)
60286,c(41.60354722, -122.52356389)
60287,c(36.54680278, -118.09825)
60288,c(33.91968333, -118.17891944)
60289,c(38.26635556, -121.30076944)
60290,c(39.52912222, -121.53059444)
60291,c(39.224175, -121.07668611)
60292,c(37.015225, -120.12370278)
60293,c(34.13519167, -116.23752222)
60294,c(33.75795278, -116.35637778)
60295,c(33.80168611, -116.96091667)
60296,c(38.59770278, -121.30384444)
60297,c(40.76625, -124.19156944)
60298,c(37.48397222, -122.18032222)
60299,c(35.32642222, -119.02139444)
60300,c(38.58604167, -121.29648611)
60301,c(34.07094722, -117.71925278)
60302,c(34.05938056, -117.72491389)
60303,c(36.25087222, -119.36688889)
60304,c(39.39458889, -121.31355)
60305,c(35.44166944, -119.264975)
60306,c(37.06978611, -119.48841667)
60307,c(37.89106111, -122.14623333)
60308,c(33.73879722, -117.09299722)
60309,c(40.20106389, -122.24215556)
60310,c(33.91742222, -117.21753333)
60311,c(38.5932, -121.20726389)
60312,c(35.31814444, -119.12290278)
60313,c(38.92541944, -121.947425)
60314,c(34.82626111, -116.664775)
60315,c(36.76736944, -121.76507222)
60316,c(33.747725, -116.910325)
60317,c(39.32635, -121.52532222)
60318,c(36.73629444, -119.76432778)
60319,c(33.71758333, -117.17429167)
60320,c(33.7799, -116.95883889)
60321,c(33.74242222, -117.16968056)
60322,c(34.44084167, -119.77035278)
60323,c(32.83980833, -116.77960278)
60324,c(34.98189722, -120.43193889)
60325,c(36.73436389, -120.26643056)
60326,c(34.07161389, -118.10794722)
60327,c(38.16541111, -120.95664167)
60328,c(34.90794167, -116.97251944)
60329,c(35.35270556, -119.02046667)
60330,c(38.68533889, -121.52312222)
60331,c(38.62254444, -121.51771667)
60332,c(37.95910833, -121.74445833)
60333,c(33.81580278, -116.48439722)
60334,c(38.59678611, -121.34454167)
60335,c(37.31786389, -121.97942222)
60336,c(36.688575, -121.65555833)
60337,c(36.79191111, -121.78371389)
60338,c(36.99984722, -120.61747222)
60339,c(38.22975833, -121.55551944)
60340,c(39.06074722, -121.51504167)
60341,c(33.82815833, -116.98092222)
60342,c(38.01924722, -121.94906389)
60343,c(33.65814722, -114.57165833)
60344,c(36.84098056, -119.68561111)
60345,c(34.00243611, -118.41051111)
60346,c(34.13210278, -117.94981667)
60347,c(37.82289444, -120.3313)
60348,c(36.77195, -119.566925)
60349,c(34.02986389, -118.40800556)
60350,c(38.48718056, -121.66725556)
60351,c(36.43079444, -119.89818333)
60352,c(34.64605556, -118.040525)
60353,c(36.33548889, -117.47901944)
60354,c(37.24022222, -120.48804722)
60355,c(32.70943056, -115.56006944)
60356,c(36.59438611, -121.871275)
60357,c(33.80658611, -116.38881944)
60358,c(34.81033056, -114.59268056)
60359,c(33.80453056, -117.50449167)
60360,c(33.69993611, -117.86995833)
60361,c(33.70850556, -117.85117778)
60362,c(33.68150833, -117.85435278)
60363,c(38.66078611, -121.61321111)
60364,c(38.66154167, -121.61477222)
60365,c(34.13695278, -118.36178611)
60366,c(33.88007778, -118.19226111)
60367,c(34.39716389, -118.85199444)
60368,c(36.19523889, -121.09433056)
60369,c(34.43611111, -118.08956389)
60370,c(34.49437222, -117.73180278)
60371,c(33.12879167, -117.09886111)
60372,c(38.66088889, -121.35616667)
60373,c(35.89196944, -119.19813889)
60374,c(36.12379167, -119.10749722)
60375,c(34.66290556, -118.32891944)
60376,c(35.44853889, -119.03848056)
60377,c(35.34382222, -119.03905278)
60378,c(34.25470833, -118.86453056)
60380,c(32.84795278, -116.86543056)
60381,c(38.223525, -120.35816667)
60382,c(33.96423056, -118.16525556)
60383,c(33.65048056, -117.20614167)
60384,c(34.0343, -118.34587222)
60385,c(38.26469722, -121.45165)
60386,c(34.63720833, -117.34584167)
60387,c(36.81514444, -119.99638056)
60388,c(37.70139722, -121.77391944)
60389,c(39.69583889, -121.78001111)
60390,c(37.57895833, -121.98775)
60391,c(35.39304167, -117.79759722)
60392,c(33.67821111, -116.19281111)
60393,c(38.68446667, -121.33571111)
60394,c(38.70419722, -121.385425)
60395,c(38.70500556, -121.32742778)
60396,c(38.61288333, -121.41529722)
60397,c(41.83949167, -124.03302778)
60398,c(37.04772778, -120.16348056)
60399,c(35.30629167, -118.91428611)
60400,c(36.48768611, -120.00098333)
60401,c(33.12202778, -117.32367222)
60402,c(37.59189722, -120.93873611)
60403,c(37.98614167, -120.28787778)
60404,c(33.82116111, -117.90918889)
60405,c(34.03495833, -118.15031667)
60406,c(38.99556667, -121.49094722)
60407,c(34.72291944, -118.13067222)
60408,c(35.026725, -118.96593889)
60409,c(33.42506944, -116.85828333)
60410,c(37.49914722, -121.95689167)
60411,c(38.48277778, -121.37196667)
60412,c(38.43653056, -120.95510556)
60413,c(33.73569444, -117.22325833)
60414,c(34.07725278, -117.489)
60415,c(40.32003333, -120.54385278)
60416,c(38.32564444, -121.26756111)
60417,c(36.98583056, -119.67061944)
60418,c(37.92632778, -122.04987778)
60419,c(33.48103333, -117.09317778)
