"ST_CASE","geometry"
470468,c(36.35626111, -86.94468889)
470469,c(36.15436944, -86.75811111)
470470,c(35.07336667, -90.03103889)
470471,c(35.09617222, -85.18206667)
470472,c(36.24073889, -86.75736944)
470473,c(35.43093889, -88.25885)
470474,c(35.59856111, -84.51348889)
470475,c(35.94251944, -86.56688056)
470476,c(36.03631111, -86.6448)
470477,c(35.98681111, -83.14258889)
470478,c(36.43293889, -87.75496111)
470479,c(36.18963889, -83.24316944)
470480,c(35.03445, -85.27085278)
470481,c(35.00895833, -85.23804722)
470482,c(35.03661944, -85.74666944)
470483,c(35.86473889, -88.55403056)
470484,c(36.23653889, -82.70093056)
470486,c(35.54353056, -86.9062)
470487,c(36.31373333, -82.65873056)
470488,c(35.15916111, -89.96661944)
470489,c(35.52473889, -86.01843056)
470490,c(35.12457222, -90.054925)
470491,c(36.378, -84.2496)
470492,c(35.0103, -85.3905)
470493,c(35.551, -86.40226944)
470494,c(35.35258889, -86.01641944)
470495,c(36.24523056, -86.63838056)
470496,c(36.18001111, -86.60598056)
470497,c(36.26368056, -86.70466111)
470498,c(35.22853056, -85.4929)
470499,c(35.20091111, -89.912475)
470500,c(35.93372778, -84.01926944)
470501,c(36.57311944, -82.3822)
470502,c(35.9094, -88.84171111)
470503,c(36.55056111, -82.10276111)
470504,c(36.11258889, -85.23736111)
470505,c(36.10333889, -85.43776111)
470507,c(35.9762, -87.3122)
470508,c(35.17045556, -90.01853056)
470509,c(36.63358056, -87.32476944)
470511,c(35.51988889, -83.98843056)
470512,c(35.63181944, -84.33465)
470513,c(36.08968056, -85.7231)
470514,c(35.08673889, -89.93118889)
470515,c(35.73978056, -86.45848056)
470516,c(36.48921111, -82.8757)
470518,c(35.17053889, -90.01819722)
470519,c(36.5939, -87.41781667)
470520,c(36.56316111, -82.50136944)
470521,c(36.19451111, -86.77616944)
470522,c(35.6372, -88.53406944)
470523,c(36.59495, -87.28841944)
470524,c(36.2951, -87.0837)
470525,c(35.37316944, -85.39563889)
470526,c(35.94725, -83.20845)
470527,c(35.86926111, -87.94716944)
470528,c(35.98798889, -88.17761944)
470529,c(36.22138056, -83.25371944)
470530,c(36.07288889, -84.96108889)
470531,c(35.03495278, -89.86663056)
470532,c(36.50151111, -81.87216944)
470533,c(36.31733889, -82.06763056)
470534,c(35.38904167, -87.21709444)
470535,c(36.07151944, -84.48918889)
470536,c(35.54418056, -84.77675)
470537,c(35.54258889, -89.67641944)
470538,c(36.09013889, -83.58856111)
470539,c(36.21858056, -83.37793056)
470540,c(36.36903889, -84.11056111)
470541,c(35.14791389, -90.05057222)
470542,c(36.12783056, -86.75366111)
470543,c(36.02005, -86.59245)
470544,c(36.16691944, -86.86945)
470545,c(36.21705, -86.58241111)
470546,c(35.33214722, -89.918725)
470547,c(35.6013, -84.3792)
470548,c(36.37935, -86.17875)
470549,c(35.12603056, -85.12535)
470550,c(35.15579722, -89.94768056)
470551,c(36.16153056, -86.83631944)
470552,c(36.16203056, -87.65365)
470553,c(36.1634, -83.22641111)
470554,c(35.81478889, -86.84373889)
470555,c(36.38658056, -86.49033889)
470556,c(36.26475556, -82.40349722)
470557,c(35.15825, -89.97627222)
470558,c(36.2579, -88.1979)
470559,c(36.37735, -81.76046944)
470560,c(36.31358056, -82.24028056)
470561,c(35.49895, -89.60136111)
470562,c(36.32638056, -88.80755)
470563,c(36.00841111, -88.17416111)
470564,c(36.52174167, -82.15821389)
470565,c(36.55060833, -87.40828056)
470566,c(36.36616944, -86.51933889)
470567,c(35.09618333, -90.05578056)
470568,c(35.17331389, -89.79300556)
470569,c(36.23553889, -85.94191111)
470570,c(35.27548889, -89.98013889)
470571,c(36.33948889, -82.20646944)
470573,c(35.07020556, -90.00716389)
470574,c(35.57518889, -89.46758056)
470575,c(36.39183889, -83.70211111)
470576,c(36.02128056, -86.61671111)
470577,c(36.53311944, -81.94583056)
470578,c(35.62595, -87.0724)
470579,c(35.06478611, -89.94118889)
470580,c(36.59756111, -87.285175)
470581,c(35.988, -84.18828889)
470582,c(35.74458889, -86.83828889)
470583,c(36.45846944, -86.04643056)
470584,c(35.36906944, -85.63920833)
470585,c(36.53436944, -86.24578889)
470588,c(35.62658056, -84.48696944)
470589,c(35.71546944, -88.64228056)
470590,c(35.16191111, -89.91128056)
470591,c(36.12341944, -86.7172)
470592,c(35.30198889, -89.10881111)
470593,c(35.05023889, -90.02515278)
470594,c(35.04583333, -90.00756111)
470595,c(36.30683889, -86.69436111)
470596,c(35.02577222, -85.25045556)
470597,c(36.14145, -86.73243056)
470598,c(36.12003889, -86.83046944)
470599,c(35.18181389, -89.86467222)
470600,c(36.54626111, -82.55788056)
470601,c(35.33851111, -89.54073056)
470602,c(36.5393, -86.87851111)
470603,c(35.00636667, -90.03678889)
470604,c(35.05409722, -90.01955278)
470605,c(35.93943889, -83.04306111)
470606,c(36.45438889, -82.28131944)
470607,c(36.30946944, -86.67176111)
470608,c(35.10111111, -89.79286944)
470609,c(36.49613056, -88.4931)
470610,c(36.35315, -87.6641)
470611,c(35.28866944, -84.64153056)
470612,c(36.0106, -86.59431111)
470613,c(36.38056111, -86.99168056)
470614,c(36.09493056, -82.93716944)
470615,c(36.07476111, -83.77078889)
470616,c(36.3116, -84.20803889)
470617,c(35.97373889, -85.84683889)
470618,c(35.06608056, -86.57251111)
470619,c(35.58511111, -89.05523889)
470620,c(36.19158056, -86.78573889)
470621,c(35.8332, -86.66321111)
470622,c(36.06706944, -86.689)
470623,c(36.20155, -83.33328889)
470624,c(36.44923889, -87.96583889)
470625,c(35.9793, -84.11313056)
470626,c(35.67993056, -84.3742)
470627,c(35.6953, -84.33586944)
470628,c(36.41156111, -82.48415)
470629,c(35.13295, -89.85924444)
470630,c(35.08163611, -85.26295833)
470631,c(35.01835556, -90.06776944)
470632,c(36.13508056, -88.7864)
470633,c(36.54852222, -82.51251111)
470634,c(35.33586111, -86.20061944)
470635,c(36.11688056, -86.35873889)
470636,c(35.4212, -86.01988056)
470637,c(35.6038, -87.27086944)
470638,c(35.10167778, -90.04416111)
470639,c(35.95381111, -83.3663)
470640,c(36.02468056, -84.05956944)
470641,c(36.02998056, -86.99763889)
470642,c(36.13435, -86.77561111)
470643,c(36.60248056, -85.68331111)
470645,c(35.57763056, -84.90475)
470646,c(35.78528056, -86.30011944)
470647,c(36.00728333, -84.01448056)
470648,c(35.09653056, -84.86628889)
470649,c(35.80941111, -83.53718889)
470650,c(36.57386111, -82.28605)
470651,c(35.75178889, -86.86976944)
470652,c(35.75838889, -84.64598056)
470653,c(35.89670278, -84.13378611)
470654,c(36.05151111, -86.71436111)
470655,c(36.56458333, -87.33534167)
470656,c(35.09651667, -89.90996111)
470657,c(36.09553889, -82.97983056)
470658,c(35.33767222, -84.97139722)
470659,c(36.33333056, -88.25693056)
470660,c(36.63008889, -87.10091111)
470661,c(35.63816944, -88.39876111)
470662,c(35.8614, -86.39036111)
470663,c(36.12063056, -82.93883889)
470664,c(36.06113056, -89.39538056)
470665,c(36.00946111, -86.69305)
470666,c(36.29978889, -86.6966)
470667,c(35.0623, -89.90388889)
470668,c(35.18241944, -90.01816944)
470669,c(35.10371944, -89.88406944)
470670,c(35.02034722, -89.83105)
470671,c(35.45805, -84.61591944)
470672,c(35.19336944, -90.00793889)
470673,c(35.14855556, -89.98151111)
470674,c(35.94603889, -86.43818889)
470675,c(35.75421944, -87.33478056)
470676,c(36.38548889, -86.277)
470678,c(35.68958056, -85.32581944)
470679,c(36.02358056, -84.14288889)
470680,c(36.24976944, -86.74166111)
470681,c(36.51513889, -87.30380556)
470683,c(35.91548333, -84.12500833)
470684,c(35.288, -84.5716)
470685,c(35.92117778, -83.866625)
470686,c(36.09186944, -86.69711111)
470687,c(36.01795, -88.63291111)
470688,c(35.84723889, -86.43763889)
470689,c(36.01875, -83.17155)
470690,c(36.28978056, -82.17513889)
470691,c(35.84803889, -85.0557)
470692,c(36.54505, -85.47248056)
470693,c(35.5899, -86.99443056)
470694,c(35.05425278, -90.02498889)
470695,c(36.08923056, -82.48666111)
470696,c(35.86721111, -86.51031111)
470697,c(35.08352222, -89.91175)
470698,c(35.59435, -89.06251111)
470699,c(35.27636111, -85.15573889)
470700,c(35.69666944, -85.74838889)
470701,c(36.0178, -85.74141111)
470704,c(36.07876944, -86.70556111)
470705,c(35.05953611, -85.13529722)
470706,c(35.7807, -86.86328889)
470707,c(36.45961944, -86.80961944)
470708,c(35.98856111, -83.92065278)
470709,c(36.43693889, -86.68808056)
470710,c(36.35451944, -85.66503056)
470711,c(35.83905, -86.34828056)
470712,c(36.27713889, -85.98918889)
470713,c(35.65296111, -88.50728056)
470714,c(36.06016944, -86.64048889)
470715,c(35.50113889, -85.03958056)
470716,c(36.22288889, -83.26518889)
470717,c(36.37791944, -84.98361111)
470718,c(36.18508889, -85.55046111)
470719,c(36.09891944, -85.8249)
470720,c(35.34203889, -88.94473889)
470721,c(35.42933889, -86.51091111)
470722,c(35.03488889, -89.86325)
470723,c(35.00639167, -90.02125)
470724,c(36.01058056, -87.16826111)
470726,c(35.09598056, -89.96125)
470727,c(35.06093056, -89.74533056)
470728,c(36.62530556, -87.368175)
470729,c(35.96105278, -83.91908611)
470730,c(36.26375, -84.66131111)
470731,c(36.36700278, -82.41285)
470732,c(35.03764722, -90.03758889)
470733,c(36.09706111, -83.86378056)
470734,c(35.47801111, -85.01221944)
470735,c(35.06195, -89.88858889)
470736,c(35.74656944, -86.84905)
470737,c(35.97051111, -87.84171944)
470739,c(36.20933056, -83.28576944)
470740,c(35.52445, -84.30391111)
470741,c(36.31693056, -83.2605)
470742,c(36.56718056, -86.09288056)
470743,c(36.31323889, -87.12173056)
470744,c(36.5109, -83.04283056)
470745,c(36.15813889, -87.31863889)
470746,c(35.2045, -89.75876944)
470747,c(36.572175, -82.56636944)
470748,c(35.06623889, -88.38985)
470749,c(35.19554444, -84.85388056)
470750,c(35.08623889, -90.05658889)
470751,c(36.41246111, -84.53783056)
470752,c(35.6175, -88.84258889)
470753,c(35.86613056, -83.77688056)
470754,c(35.11131111, -89.9384)
470755,c(35.14678611, -89.933975)
470756,c(35.05066944, -89.89171111)
470757,c(35.22251389, -89.90774167)
470758,c(35.96566944, -83.39263889)
470759,c(35.98533889, -86.5009)
470760,c(36.20676944, -86.78093056)
470761,c(35.1092, -85.05001944)
470762,c(36.29731944, -84.21608889)
470763,c(35.06168611, -90.02356111)
470764,c(99.9999, 999.9999)
470765,c(36.48308889, -86.86071111)
470766,c(36.12308056, -86.3703)
470767,c(35.26048889, -84.91511111)
470768,c(35.41313889, -86.01235)
470769,c(35.99866111, -83.23023056)
470770,c(35.17265833, -89.99949444)
470771,c(35.12438056, -90.04705)
470772,c(36.55181944, -87.08558889)
470773,c(36.4694, -86.84411111)
470774,c(36.38998056, -82.1303)
470775,c(35.69045, -88.71211111)
470776,c(36.17048056, -86.42443056)
470777,c(35.25885, -85.94361944)
470778,c(35.34561111, -84.92218889)
470780,c(35.85881944, -86.37031111)
470781,c(35.02088056, -90.04293889)
470782,c(35.044375, -89.88595)
470783,c(35.12283889, -89.94533889)
470784,c(36.62183056, -85.08631111)
470785,c(36.2641, -86.72418056)
470786,c(35.95433889, -84.53308889)
470787,c(36.1669, -83.21828056)
470788,c(35.90543889, -83.74621944)
470789,c(35.91936111, -86.51455)
470791,c(36.21201111, -86.68721111)
470792,c(35.88433889, -84.82538056)
470793,c(35.07121944, -89.77988889)
470794,c(35.8924, -87.12548889)
470795,c(35.38751944, -86.32226944)
470796,c(36.29171944, -82.89041944)
470797,c(35.51088056, -89.7104)
470798,c(36.558, -86.3907)
470799,c(35.43688056, -88.37193056)
470800,c(36.52539722, -87.27876667)
470801,c(35.22717222, -89.89315)
470802,c(36.06988889, -86.57996944)
470803,c(35.12253889, -90.01033889)
470804,c(35.60898889, -84.46198889)
470805,c(35.40958889, -86.26998889)
470806,c(35.04346944, -84.74526111)
470807,c(35.03361111, -85.47596111)
470808,c(36.23513889, -86.71393889)
470809,c(35.9098, -83.56613056)
470810,c(35.19473056, -86.89133889)
470811,c(35.49621111, -83.9265)
470812,c(35.33798889, -84.30921944)
470813,c(35.03181389, -90.07591944)
470814,c(35.01243056, -89.95763056)
470815,c(36.41251111, -82.425475)
470816,c(36.51261944, -86.65405)
470817,c(36.31008056, -82.3444)
470818,c(35.5888, -89.08051944)
470819,c(36.38818889, -82.4129)
470820,c(35.01365, -90.0076)
470821,c(35.167375, -89.97561944)
470822,c(35.61506111, -87.03418056)
470823,c(35.02089167, -90.06823889)
470824,c(35.93651944, -87.20055)
470825,c(36.10006944, -86.55221111)
470826,c(36.02098889, -86.71101111)
470827,c(35.12298611, -85.2098)
470828,c(36.5452, -81.99791944)
470829,c(35.87298056, -83.95918889)
470830,c(35.81638889, -86.40148889)
470831,c(35.04353889, -85.60785)
470832,c(36.48855, -83.82728056)
470833,c(35.80711111, -84.23503056)
470834,c(36.04778056, -84.35925)
470835,c(35.05323333, -89.88645)
470836,c(35.83061944, -89.17936944)
470837,c(36.30268056, -82.46408889)
470838,c(36.32841944, -82.26083889)
470839,c(36.38613056, -86.47388889)
470840,c(35.2747, -85.139)
470841,c(35.77333056, -86.86418056)
470842,c(36.15875, -85.46941111)
470843,c(36.20001111, -87.16693889)
470844,c(35.06191944, -89.88648889)
470845,c(35.147225, -89.97476944)
470846,c(36.01833889, -87.23981111)
470847,c(35.80416111, -83.98733056)
470848,c(36.09176111, -88.81341944)
470849,c(35.14788889, -85.54303056)
470850,c(36.43661111, -87.48051111)
470851,c(36.20366111, -82.46893889)
470852,c(35.9494, -84.94573889)
470853,c(35.80881111, -85.58478056)
470854,c(36.13568889, -85.44983889)
470855,c(36.26926111, -86.75573889)
470856,c(36.0718, -86.68828056)
470857,c(36.12388056, -85.48615)
470858,c(36.0804, -86.71793056)
470859,c(36.55448889, -82.02118056)
470860,c(35.20378056, -89.8217)
470861,c(35.13110278, -89.90848889)
470862,c(36.15031944, -86.85726111)
470863,c(35.179725, -84.87485)
470864,c(36.11376944, -86.80863889)
470865,c(35.67446111, -85.52873056)
470866,c(36.04486111, -86.66321944)
470867,c(35.87965, -88.92731944)
470868,c(36.42051111, -86.43796111)
470869,c(35.3329, -87.43518056)
470870,c(35.93850833, -83.98893611)
470871,c(35.11648611, -90.07208056)
470872,c(35.60973889, -84.06441944)
470873,c(35.96543056, -84.51501944)
470874,c(36.25501111, -86.71523889)
470875,c(36.29328056, -86.88615)
470876,c(36.18766111, -86.86261111)
470877,c(36.16638889, -85.9025)
470878,c(36.10741111, -85.4148)
470879,c(35.19168889, -89.97716111)
470880,c(35.80826111, -86.39221944)
470881,c(36.48380833, -82.55669444)
470882,c(36.14375, -86.73045)
470883,c(35.58611111, -84.62376111)
470884,c(36.47883889, -82.48463056)
470885,c(35.96259722, -83.92191944)
470886,c(36.12411111, -87.10296944)
470887,c(35.30768056, -84.96788889)
470888,c(35.02368333, -85.15828611)
470889,c(36.2072, -82.6855)
470890,c(35.88965, -86.76041111)
470891,c(35.06288056, -90.04970556)
470892,c(35.02542778, -85.30225833)
470893,c(36.254475, -82.59153056)
470894,c(35.14214722, -89.8884)
470895,c(35.62731944, -86.70776111)
470896,c(35.10916111, -87.50655)
470897,c(35.05601944, -84.39176944)
470898,c(35.5959, -85.19648889)
470899,c(35.22760833, -89.90275556)
470900,c(36.19471111, -82.3442)
470901,c(35.233225, -89.89326111)
470903,c(35.21589167, -84.88216111)
470904,c(35.46311111, -89.70198889)
470905,c(35.830925, -84.01685)
470906,c(36.18658056, -86.27583056)
470907,c(35.43523889, -87.3977)
470908,c(35.71325, -86.69778889)
470909,c(35.20208056, -84.34335)
470910,c(35.55963056, -84.97463056)
470911,c(35.09641111, -89.9873)
470912,c(36.51390556, -82.26173333)
470913,c(35.97948056, -86.88856944)
470914,c(35.07221111, -90.02568889)
470915,c(35.23238889, -89.89448056)
470916,c(35.13094167, -89.86756944)
470917,c(35.02068333, -90.08771944)
470918,c(36.07915, -84.16221111)
470919,c(35.38085, -88.25453056)
470920,c(35.56316111, -86.20883056)
470921,c(35.43256944, -86.03133889)
470922,c(36.09706944, -85.55613889)
470923,c(35.90101111, -83.4244)
470924,c(35.58053056, -87.02266111)
470925,c(36.24243889, -85.39698056)
470926,c(35.08333611, -90.02606944)
470927,c(35.6806, -89.86533056)
470928,c(35.33833056, -85.41408056)
470929,c(36.62882222, -87.37571667)
470930,c(36.40095, -87.44121111)
470931,c(35.88901944, -84.52348889)
470932,c(35.98321111, -83.89841111)
470933,c(36.39043056, -86.15721111)
470934,c(35.00363889, -87.35913889)
470935,c(35.46928889, -86.77043889)
470936,c(36.02903889, -83.24643889)
470937,c(36.17496111, -86.75985)
470938,c(35.10188889, -89.16551111)
470939,c(35.65655, -88.85373889)
470940,c(35.85618889, -89.2601)
470941,c(36.32033889, -84.24226944)
470942,c(35.6739, -84.2723)
470943,c(36.32604722, -82.31658056)
470944,c(36.07753889, -86.72478889)
470945,c(36.41086111, -84.92316944)
470946,c(36.19628056, -89.45601944)
470947,c(35.48761944, -88.87511111)
470948,c(35.09633056, -85.73693056)
470950,c(36.4438, -89.44146111)
470951,c(36.42678889, -86.69191667)
470952,c(35.1444, -86.58733889)
470953,c(36.03660833, -84.11931111)
470954,c(35.01721944, -85.29391389)
470955,c(35.01215278, -90.09650278)
470956,c(36.44913889, -88.99318056)
470957,c(35.15027778, -84.85021111)
470958,c(35.65006944, -88.82671944)
470959,c(36.45908889, -86.89661111)
470960,c(35.21806111, -84.86261111)
470961,c(36.17281944, -82.794625)
470962,c(35.56988056, -89.64838056)
470963,c(35.17786667, -89.93731944)
470965,c(36.2265, -86.35843056)
470966,c(35.19963611, -84.84226111)
470967,c(35.01931667, -90.06823889)
470968,c(35.07616944, -89.98553889)
470969,c(35.35035, -89.32641111)
470970,c(35.479, -85.02553889)
470971,c(36.37431111, -85.35573056)
470972,c(35.96516944, -86.56456111)
470973,c(35.82141111, -85.09281944)
470974,c(35.04131944, -88.33471111)
470975,c(36.2528, -86.71708889)
470976,c(35.05213056, -89.98066111)
470977,c(35.1287, -89.67817778)
470978,c(35.97635, -86.93163056)
470979,c(35.61851389, -83.42846111)
470980,c(36.02078889, -84.24663056)
470981,c(35.82678889, -86.28973889)
470982,c(35.81011944, -84.27626111)
470983,c(36.18283056, -86.79865)
470984,c(36.58814722, -87.29438056)
470985,c(34.99454722, -89.80503333)
470986,c(35.47668056, -86.77573056)
470987,c(35.7416, -86.40863889)
470988,c(36.15211944, -86.84425)
470989,c(36.45853056, -83.568)
470990,c(35.05153889, -89.91945833)
470991,c(36.16618056, -82.4432)
470992,c(36.05746111, -83.54693056)
470993,c(35.49048889, -89.72963056)
470994,c(36.20026111, -83.12975)
470995,c(35.39288056, -84.33758889)
470996,c(35.03498056, -89.84766944)
470997,c(35.28486944, -89.97053889)
470998,c(36.25211111, -86.75751111)
470999,c(36.20966111, -86.72471944)
471000,c(36.38186944, -86.12031944)
471001,c(35.67893889, -88.47908889)
471002,c(35.16280278, -89.97573889)
471003,c(36.30648889, -82.36790556)
471004,c(36.32108889, -86.70348889)
471005,c(36.15151111, -85.47451944)
471006,c(35.50811944, -85.99653889)
471007,c(35.38956111, -86.23701944)
471008,c(35.8937, -86.441)
471009,c(36.1812, -86.69563056)
471010,c(35.45025, -89.7941)
471011,c(36.4125, -84.53783889)
471012,c(35.13877778, -85.24719444)
471013,c(36.25521944, -83.24003056)
471014,c(35.14886389, -90.04930833)
471015,c(35.21304167, -90.03248611)
471017,c(35.96445556, -84.09733056)
471018,c(35.48811111, -89.77268056)
471019,c(36.15631111, -86.80725)
471020,c(35.08219444, -89.95787778)
471021,c(35.02038611, -89.83988056)
471023,c(35.21823056, -89.97553889)
471024,c(35.04021111, -89.80156111)
471025,c(35.03316944, -89.79584722)
471026,c(35.4886, -84.62636944)
471027,c(35.96208889, -86.5626)
471028,c(35.17476389, -89.97976111)
471029,c(35.73923056, -86.94586944)
471030,c(35.8779, -89.42413056)
471031,c(35.20258611, -90.03400278)
471032,c(35.14924167, -89.9372)
471033,c(36.35648056, -82.38346111)
471034,c(35.34943056, -84.35358056)
471035,c(35.39105, -87.02246944)
471036,c(35.10863611, -89.98266944)
471037,c(36.36946944, -81.94513889)
471038,c(35.07646944, -87.12816944)
471039,c(36.27963889, -86.75)
471040,c(35.85003889, -86.83221111)
471041,c(35.07496667, -89.92113056)
471042,c(36.04781944, -89.31673056)
471043,c(35.65103889, -84.83063056)
471044,c(35.74656111, -89.06963056)
471045,c(36.42221111, -86.09085)
471046,c(36.3138, -83.22303056)
471047,c(35.99848889, -88.10948056)
471048,c(36.31021111, -86.26211944)
471049,c(36.24776111, -86.71703889)
471050,c(35.36556111, -87.47193889)
471051,c(35.95873056, -88.9412)
471052,c(36.19251111, -86.33056944)
471053,c(36.21223056, -86.28868056)
471057,c(35.166575, -84.84804444)
471058,c(35.4639, -88.86603056)
471059,c(36.55121944, -87.68138056)
471060,c(36.44871111, -87.09666944)
471061,c(36.09508056, -84.54921944)
471062,c(35.08718889, -84.82253056)
471063,c(36.57573889, -84.06118889)
471065,c(35.7227, -85.68968889)
471066,c(36.58843056, -86.07745)
471067,c(35.6452, -84.68806944)
471068,c(35.31258889, -84.8046)
471069,c(35.9615, -84.98121111)
471070,c(35.50098056, -89.26741944)
471071,c(35.98042222, -83.92334444)
471072,c(35.10789722, -89.94604167)
471073,c(36.18653056, -82.6808)
471074,c(35.06780278, -89.84713889)
471075,c(35.38218889, -87.73696111)
471076,c(35.05029722, -89.87498889)
471077,c(36.01866111, -87.347)
471078,c(35.04443611, -89.75800278)
471079,c(35.11351389, -89.92596111)
471080,c(35.60273889, -87.05063056)
471082,c(36.06883889, -86.67931111)
471083,c(35.13111389, -89.79246944)
471085,c(35.71956111, -88.83993889)
471087,c(35.62591944, -86.06926944)
471088,c(36.20371111, -87.16076944)
471089,c(35.62538056, -84.44971944)
471090,c(35.27901944, -86.13578056)
471091,c(35.98088056, -84.09733889)
471092,c(35.95368889, -83.94725833)
471093,c(36.03171111, -84.14163889)
471094,c(36.41981111, -84.05135)
471095,c(36.54966667, -87.38014444)
471096,c(35.9596, -85.05726944)
471097,c(36.50281944, -81.79778056)
471098,c(35.45251111, -87.77843889)
471099,c(35.98283889, -84.18391944)
471100,c(36.61585, -87.25718056)
471101,c(35.25724722, -84.55318889)
471102,c(35.07581111, -86.26653056)
471103,c(35.89330278, -84.11460278)
471104,c(35.26363056, -86.28756111)
471106,c(36.55476944, -82.60923889)
471107,c(35.41513889, -85.06881944)
471108,c(35.99103333, -83.89015)
471109,c(35.4998, -86.06243889)
471110,c(35.129875, -90.03478056)
471112,c(35.85771111, -84.26118889)
471113,c(35.02084444, -90.04756111)
471114,c(35.78591944, -85.05453889)
471116,c(35.02102222, -90.00268056)
471117,c(35.17783333, -89.93743889)
471118,c(35.90133889, -83.85086944)
471119,c(35.98838889, -86.58563889)
471120,c(35.3938, -84.71885)
471121,c(36.21436111, -87.34323056)
471122,c(36.02998056, -85.58553056)
471123,c(35.15800556, -90.02073889)
471124,c(36.21213889, -86.76503889)
471125,c(36.20513056, -86.69596944)
471126,c(35.25806111, -89.99516944)
471127,c(35.39926111, -89.4008)
471129,c(35.95106111, -89.24301111)
471130,c(35.71841111, -84.35828889)
471131,c(35.00935, -84.9626)
471132,c(36.01618056, -87.15803056)
471133,c(35.95372222, -84.16571111)
471134,c(35.76011944, -88.49058889)
471135,c(35.5952, -87.29725)
471136,c(35.35208056, -85.95021944)
471137,c(36.25231111, -86.43625)
471138,c(35.10181389, -89.87006111)
471139,c(35.22731944, -89.89298056)
471140,c(35.17046944, -89.8482)
471141,c(36.004525, -83.75941944)
471142,c(35.920475, -84.043475)
471143,c(35.86965, -83.50931944)
471144,c(35.95036111, -88.47023889)
471145,c(36.00148056, -84.24238056)
471146,c(35.22076111, -89.34971111)
471147,c(36.52008056, -82.7)
471148,c(36.3962, -84.92731944)
471149,c(36.15165, -86.7708)
471150,c(36.2969, -81.97381111)
471151,c(35.1882, -85.18178056)
471152,c(35.96961111, -86.60036944)
471153,c(35.89436944, -85.07951111)
471154,c(36.01086111, -83.52251111)
471155,c(35.06425556, -89.84373056)
471156,c(35.63785, -85.84266111)
471158,c(35.16092222, -89.90584444)
471159,c(35.01888889, -89.83071944)
471161,c(35.22153889, -86.16793056)
471162,c(36.47315, -82.9449)
471163,c(36.21078056, -86.75371944)
471164,c(35.45041111, -87.50563889)
471165,c(36.18803056, -82.96005)
471166,c(36.62008056, -86.57728889)
471167,c(36.05376944, -88.45721944)
471168,c(35.02041944, -89.798675)
471169,c(36.14871111, -89.06806944)
471170,c(35.80455, -89.09538889)
471171,c(36.152, -86.84768889)
471172,c(35.06478611, -89.92765)
471173,c(35.19488611, -89.7924)
471174,c(35.21877222, -89.97696944)
471175,c(35.10708889, -89.98498889)
471176,c(35.05195556, -89.94035)
471178,c(36.19173056, -86.62481944)
471180,c(36.47921667, -82.48401944)
471181,c(35.51323056, -88.40303889)
471182,c(35.4931, -85.05965)
471183,c(35.77496944, -86.84286111)
471184,c(35.62316944, -87.11465)
471185,c(36.3531, -86.61266111)
471186,c(35.47641944, -86.08118889)
471187,c(35.66758889, -88.89906944)
471188,c(35.75968056, -89.11498056)
471189,c(35.10759722, -89.96128889)
471190,c(35.86641944, -83.97258889)
471191,c(35.08009167, -89.93131944)
471192,c(36.09353056, -88.8234)
471193,c(35.22698889, -88.5771)
471194,c(35.31206111, -89.58243889)
471195,c(35.48388056, -87.09881111)
471196,c(36.23711944, -86.75796944)
471197,c(35.14736944, -85.24926111)
471198,c(35.37251111, -86.0331)
471199,c(36.26038889, -86.66021944)
471200,c(36.22188056, -86.87073056)
471202,c(36.58058056, -86.61246944)
471203,c(36.32851944, -86.93753056)
471204,c(35.99686944, -86.52416944)
471205,c(35.60681111, -85.84843056)
471206,c(36.56343333, -82.57788611)
471207,c(35.78745, -83.11451944)
471208,c(36.55243056, -82.62493889)
471209,c(36.45333056, -86.34648056)
471210,c(35.17511389, -89.83643056)
471211,c(35.22756111, -89.90286111)
471212,c(36.00591111, -86.6109)
471213,c(35.8476, -83.70978889)
471214,c(35.19901944, -89.90606111)
471215,c(35.047975, -89.85708056)
471216,c(36.08823889, -86.69591944)
471217,c(36.0058, -88.94178889)
471218,c(35.33851111, -89.54073056)
471219,c(35.07463889, -89.98585)
471220,c(35.1101, -90.05528056)
471221,c(35.87913889, -84.43235)
471222,c(36.54991111, -87.24708889)
471223,c(36.11966944, -85.09656111)
471224,c(36.14526944, -86.81193056)
471225,c(36.02276111, -83.4556)
471226,c(36.42568056, -86.38508056)
471227,c(35.93691111, -86.49571111)
471228,c(36.23828889, -86.59336944)
471229,c(35.32983056, -86.34981111)
471230,c(35.17736111, -84.91543889)
471231,c(35.0832, -86.59071944)
471232,c(35.37583889, -87.98843889)
471233,c(35.16489444, -89.97568056)
471234,c(36.37931944, -86.48058889)
471235,c(36.02471111, -87.2865)
471236,c(36.55901111, -87.24928056)
471237,c(35.052075, -89.94825)
471238,c(36.01683056, -82.54835)
471239,c(35.57936944, -89.11341944)
471240,c(36.54796667, -82.54586944)
471241,c(35.66151111, -88.37851111)
471242,c(36.42816944, -84.93196944)
471243,c(35.081575, -85.26257778)
471244,c(36.19998889, -86.61891944)
471245,c(36.15195, -86.84913056)
471246,c(36.15136944, -86.79608889)
471247,c(35.90883056, -84.90151111)
471248,c(35.10069722, -89.65835278)
471249,c(35.1336, -84.762)
471250,c(35.55755, -84.32965)
471251,c(36.23558889, -88.61611111)
471252,c(36.36466944, -83.43311944)
471253,c(35.21394167, -89.89408056)
471254,c(35.946475, -83.91225)
471255,c(36.30296111, -82.46613889)
471256,c(35.68191111, -88.74201944)
